species,latitude,longitude,population,date,habitat
Family front,-57.460372,-90.269707,95666,2020-09-30,Freshwater
Interview test,-35.200296,77.963375,23991,2025-06-09,Wetland
Step fire,-30.211168,42.673785,34285,2023-06-09,Tundra
Clearly leader,0.828026,-15.2605,96946,2026-05-16,Tundra
Should red,83.728602,-5.930535,33548,2018-02-16,Freshwater
Before compare,8.17118,-174.087574,11665,2025-12-21,Desert
Including outside,72.414373,-8.469575,64279,2018-04-03,Urban
Friend different,21.396414,118.106016,61117,2019-01-29,Grassland
Course list,-29.597182,10.122523,61929,2025-08-22,Urban
Policy enough,53.81692,3.800474,7099,2019-02-12,Wetland
High nation,16.274105,-81.373009,82254,2018-10-19,Freshwater
Time TV,-57.779673,-109.105703,19835,2025-06-22,Desert
Throw hair,7.597914,58.804337,24184,2022-12-23,Desert
Me red,-23.530839,-73.998808,90851,2021-10-15,Desert
Oil friend,46.482845,-154.71352,60484,2019-10-05,Desert
Page agency,87.918417,-169.025939,53682,2024-05-29,Marine
Fact color,56.595159,-145.745313,68806,2026-02-06,Desert
Box customer,58.259177,-66.929286,86685,2023-05-01,Urban
Issue military,-0.37297,118.395392,21238,2017-01-24,Forest
Perhaps investment,5.630516,131.344529,27134,2023-08-02,Grassland
Health debate,13.682024,39.415609,6357,2022-03-10,Freshwater
Standard care,2.814942,-22.723666,96399,2026-01-22,Wetland
Picture as,30.228536,-72.000441,65223,2018-09-15,Grassland
Energy forget,-35.84628,168.893075,99626,2018-04-11,Tundra
Compare everyone,-10.990157,138.036098,93015,2022-04-13,Marine
Me cultural,1.152545,78.952173,70020,2017-07-02,Grassland
Live detail,71.653071,-158.549267,98255,2019-05-07,Tundra
Risk also,30.390207,-136.436954,22169,2019-06-24,Urban
Customer above,-73.821358,18.471011,87125,2018-07-11,Urban
Summer small,-60.824932,51.151998,33041,2020-05-26,Grassland
Moment record,-5.32555,-35.16918,49219,2024-11-04,Freshwater
Job course,64.434554,81.296582,38644,2019-03-25,Grassland
Offer human,-19.511934,-65.794376,36643,2019-06-28,Wetland
Their audience,78.931977,-21.168348,7577,2025-06-25,Urban
International institution,88.089289,-7.665411,44202,2021-10-19,Freshwater
Maybe debate,-74.392709,-29.613145,51547,2025-02-01,Wetland
Show data,-74.077158,17.293514,71735,2023-02-27,Desert
Mention another,-51.108574,133.018472,86723,2024-05-27,Forest
Simple develop,-9.811138,-101.427597,15736,2019-09-10,Tundra
Kitchen simply,1.878317,-75.370754,49879,2025-10-13,Grassland
Identify soldier,18.955029,137.236332,45247,2023-02-07,Freshwater
A card,-20.35836,-72.606054,18437,2021-02-22,Marine
Because pass,89.162698,177.045374,94533,2024-06-23,Freshwater
Decision while,37.721688,8.639586,17342,2026-06-28,Grassland
Service through,-6.13555,177.127511,8355,2026-05-27,Forest
Strong fast,25.808795,-19.712782,54030,2019-11-16,Marine
There trip,55.630005,160.354181,74446,2026-01-21,Urban
Very receive,79.388339,78.27227,99111,2022-08-03,Grassland
Idea third,-45.092112,-63.445765,200,2018-06-01,Grassland
Cold pattern,-21.675832,166.495646,24634,2025-01-17,Marine
Organization visit,3.180989,5.262003,35449,2022-03-06,Grassland
Through mean,-36.888875,-0.145301,25149,2020-09-19,Urban
Future threat,-79.986549,-179.823339,44110,2023-06-13,Wetland
Condition remember,62.770462,175.272613,65965,2026-07-17,Tundra
Compare moment,67.432183,-89.110565,63526,2021-06-21,Forest
Rate trade,75.780932,10.519373,1242,2021-07-07,Tundra
Seek recent,-21.180351,179.876207,29904,2018-12-25,Tundra
Environment example,13.700989,17.682339,99946,2018-07-12,Freshwater
Show produce,71.436843,-56.661793,73678,2019-12-18,Forest
Traditional hope,-14.898321,-73.943364,55819,2017-10-13,Marine
Economy thing,-70.535452,149.235297,54397,2020-12-06,Freshwater
Rather newspaper,48.76751,-126.524333,93692,2024-05-31,Grassland
Doctor what,82.709194,-32.338547,63654,2023-07-29,Forest
After rather,73.153473,-126.591293,58238,2016-08-24,Forest
Daughter voice,-58.250762,135.048531,76814,2019-02-13,Desert
Those yes,-56.638702,102.297543,3566,2021-11-03,Forest
True past,6.778554,162.11826,14825,2024-05-30,Desert
Science want,40.411652,71.334917,156,2016-08-21,Desert
Theory decision,7.484345,-82.71735,63547,2020-10-26,Grassland
Section decide,-48.535535,-93.988663,8734,2024-12-24,Grassland
Consider she,-88.279886,-12.978472,93720,2021-07-27,Forest
If participant,-79.316071,-106.026998,81213,2025-03-29,Marine
Still art,-75.265956,95.864841,4497,2020-01-15,Tundra
Way mission,-53.996235,-75.778362,93347,2026-03-19,Desert
Computer near,44.080481,178.46799,92425,2025-03-13,Grassland
Anyone song,73.137255,157.852474,73848,2018-06-18,Grassland
It none,-8.587919,139.717821,38784,2020-10-24,Urban
For drop,-16.989889,23.652988,19691,2025-03-17,Tundra
Seem ok,-6.70975,-172.498372,91679,2017-05-03,Desert
Spring military,78.696137,161.793429,41976,2016-10-05,Tundra
Strategy cell,82.032969,74.815758,35805,2021-01-12,Urban
Public cover,-27.205179,113.917836,13524,2023-12-01,Freshwater
Chair program,60.253672,113.384112,96581,2023-12-21,Tundra
Economic chance,84.053444,67.860509,94934,2026-05-07,Marine
Rate successful,51.408684,-108.666275,45380,2021-11-04,Grassland
Student affect,-10.424171,-123.341427,83469,2022-04-24,Urban
Hand section,-65.83613,-52.266823,48134,2022-01-31,Desert
Street of,-46.027392,-173.093644,42444,2025-08-19,Forest
Collection show,57.641732,12.330528,88418,2019-03-11,Desert
Morning smile,-53.450158,-171.692518,35561,2025-06-05,Marine
Return here,-66.57783,-117.980274,81178,2017-07-27,Desert
Different wait,86.218334,-97.331664,16425,2026-01-11,Forest
Cold wear,67.01465,61.174926,68724,2019-08-20,Tundra
Clearly turn,72.157369,12.848056,87400,2019-07-20,Urban
True he,51.917426,-128.19164,65550,2021-09-26,Forest
Network here,-29.920078,-145.411584,79901,2019-11-03,Urban
Red share,-36.353056,-144.618805,12204,2020-04-16,Tundra
Director score,41.89921,34.656392,32994,2022-04-22,Urban
Check sense,-70.756958,64.635108,78239,2019-12-21,Tundra
Year appear,-37.098351,-9.537677,44826,2025-11-26,Forest
Building market,35.686828,42.24141,8211,2020-08-12,Freshwater
Picture into,42.911682,25.684335,92690,2017-05-18,Tundra
Pull explain,35.525365,-173.156986,3745,2018-07-03,Freshwater
Allow quickly,-86.611381,129.067853,7531,2022-03-03,Grassland
Certainly hot,-69.979132,86.596761,2490,2018-09-25,Freshwater
Garden identify,46.586354,-168.545242,47552,2017-04-03,Forest
Move finish,10.875778,113.870325,42101,2024-11-09,Wetland
Throughout those,-48.620124,147.671347,63389,2019-12-08,Tundra
Wait friend,-25.768663,143.959994,24938,2018-08-17,Desert
Material yeah,-38.176106,93.3406,47012,2023-01-25,Desert
Old serve,49.497072,-90.744791,33504,2024-10-30,Desert
Behavior edge,-68.451715,109.608575,20066,2018-10-17,Freshwater
Thus name,46.187512,-15.351032,21740,2024-12-01,Freshwater
Building hope,52.522465,-161.043635,54549,2016-11-03,Marine
Election positive,76.098744,-38.613192,38169,2016-09-29,Urban
Many reveal,-32.570838,-166.573898,81623,2018-06-13,Marine
Green or,-41.607001,171.279183,29951,2017-09-22,Wetland
Six either,82.674814,155.331995,59511,2024-08-16,Urban
Image make,4.45833,-161.788573,88433,2024-11-06,Wetland
