species,latitude,longitude,population,date,habitat
Book TV,-56.934158,178.739016,38950,2021-08-23,Freshwater
Civil financial,43.657187,164.505669,70268,2016-09-15,Urban
However herself,-52.242039,-4.371568,41149,2018-03-18,Wetland
South force,6.48085,-138.096928,87776,2024-02-16,Tundra
Music learn,-16.097893,-160.329207,37769,2019-12-17,Wetland
Travel again,-54.021672,132.175442,41988,2020-06-29,Tundra
She right,46.483445,145.133903,66683,2017-02-22,Freshwater
Show soldier,1.812885,115.811527,79334,2021-06-30,Forest
Sing among,-79.27381,128.109435,20283,2020-03-10,Forest
Decision officer,-55.57872,-138.391188,83333,2018-04-02,Marine
Effort quality,30.097635,-170.644099,78053,2017-01-29,Forest
Must around,-21.015317,43.74129,37236,2024-10-09,Freshwater
Including Republican,78.213115,-122.748328,64751,2016-09-21,Freshwater
Walk them,-83.593929,37.417853,35894,2025-09-08,Grassland
The prepare,-69.326888,-45.037526,17451,2020-11-22,Desert
Office common,21.252088,-171.820131,1970,2017-03-08,Marine
Middle at,20.066873,8.494984,70775,2023-08-15,Freshwater
Again authority,-6.215863,152.671969,44474,2022-09-16,Desert
Ball field,23.528493,114.992564,94302,2022-04-21,Urban
Remember seven,33.891704,52.242076,46403,2024-01-31,Desert
Away series,-36.914754,-68.658984,71725,2019-06-25,Desert
Place may,-29.654886,31.354922,84462,2019-11-30,Urban
Imagine for,81.535477,-100.40766,51991,2021-06-15,Marine
College pay,45.564586,-0.083152,18710,2024-08-23,Grassland
Get moment,33.920578,86.212225,60628,2021-10-27,Tundra
Take sit,28.623855,-55.262437,46788,2017-08-13,Urban
Exist message,-20.888718,152.898521,20617,2025-01-08,Forest
Police she,-12.861223,-47.777807,2313,2021-05-12,Tundra
President TV,-31.95328,-151.714125,37231,2023-01-11,Wetland
Right difficult,-81.563472,38.241652,84547,2019-01-06,Freshwater
Firm practice,-65.919654,46.004306,1349,2023-09-22,Forest
The particular,62.204875,-40.803456,47991,2021-03-04,Forest
Tonight own,-5.7635,140.658085,1068,2017-05-01,Marine
Rest seek,68.48072,-170.556792,36871,2017-02-15,Wetland
Song view,-1.337918,-65.750373,29130,2017-02-11,Freshwater
Nature president,-52.343034,8.646566,46344,2017-03-25,Freshwater
Ok one,-66.733262,139.332043,5132,2020-12-19,Wetland
Fund store,87.612224,74.271835,81883,2024-09-27,Forest
Pattern minute,-1.910372,-88.518971,88087,2019-07-13,Grassland
Too prove,82.032438,-73.864641,28753,2016-10-26,Tundra
Budget second,-7.561818,82.978019,26663,2019-05-20,Freshwater
High at,-25.143378,-64.40592,29700,2017-05-03,Marine
