species,latitude,longitude,population,date,habitat
Politics forget,-3.241292,175.894204,65025,2018-04-30,Urban
Deep increase,-47.649106,-152.205065,21424,2023-10-05,Tundra
Information house,-4.180843,172.26263,37838,2020-11-01,Desert
Present lose,-69.881515,31.238685,88160,2022-02-21,Forest
Raise scientist,79.401799,46.679806,26017,2023-05-24,Wetland
Action apply,-63.864403,-35.84269,48416,2020-11-12,Marine
Ability position,-82.926854,153.521478,2636,2019-08-30,Freshwater
Market dream,66.647624,144.294339,27423,2016-07-23,Grassland
Individual capital,0.878403,-24.586957,74801,2017-03-03,Forest
Various wife,43.37398,-99.371487,86885,2018-08-22,Wetland
Nature fast,30.306885,21.8381,77855,2021-04-10,Forest
Benefit such,64.069122,-102.645032,20737,2021-05-19,Freshwater
Surface across,68.569672,-137.942249,45240,2018-10-26,Urban
Probably turn,81.470562,141.623969,72724,2019-07-27,Tundra
Push forget,-84.284424,84.328527,33160,2017-07-15,Marine
Quickly team,-83.355838,-57.135863,87797,2026-06-23,Wetland
Writer continue,1.708394,-25.112811,34718,2020-07-19,Tundra
Cause window,-68.971161,148.774415,16953,2024-09-25,Grassland
Safe despite,-6.702638,53.456353,61788,2023-07-18,Urban
Hold meet,57.455041,-26.184405,38655,2020-05-16,Forest
Trip despite,-32.459465,-59.679613,14181,2020-07-06,Urban
Exactly talk,-14.873122,106.293911,78786,2021-01-03,Wetland
Enter in,-61.345518,104.764362,32304,2018-02-26,Marine
Reduce civil,57.131223,-48.550248,56190,2021-07-25,Wetland
Last ahead,-73.886915,134.258891,75035,2021-09-27,Grassland
Peace two,-49.323531,-13.820754,22900,2021-08-08,Grassland
From surface,74.319156,36.889389,32624,2024-08-03,Tundra
Some around,-63.876033,116.790519,10406,2023-08-03,Freshwater
Note listen,-85.578792,-10.62097,13726,2024-09-05,Desert
Crime eye,41.261479,160.364432,27359,2023-03-02,Wetland
Level the,-57.80399,-142.266827,34013,2017-05-03,Wetland
A unit,-32.742009,65.804494,26388,2024-09-06,Marine
Film newspaper,13.371832,-33.912703,65014,2020-06-10,Grassland
Item seat,37.761704,146.884104,41479,2022-04-27,Wetland
Seem though,12.600809,13.655789,69570,2020-04-12,Freshwater
Community myself,-17.752337,170.79083,31819,2020-02-21,Marine
Responsibility arrive,67.494245,-117.97754,50932,2024-04-26,Forest
Physical beautiful,-1.034704,177.299397,31,2021-11-16,Wetland
Responsibility easy,-41.935007,60.488716,74178,2017-07-14,Wetland
Theory position,-74.796935,-166.906436,10094,2025-06-28,Marine
Feeling both,47.805948,-12.156697,20384,2016-08-13,Desert
Charge authority,-44.36311,173.685773,74774,2018-06-14,Desert
Charge reduce,-35.197329,-128.582924,95805,2022-01-29,Urban
Form garden,-17.24211,-120.999904,81824,2020-10-26,Freshwater
What hope,-72.230272,-58.793797,22298,2019-05-02,Tundra
Charge free,30.689994,-30.466104,62713,2016-11-02,Desert
Car like,-50.575435,-85.487673,69609,2019-10-23,Forest
Throw national,-7.467528,-177.717855,18836,2023-08-20,Freshwater
News model,-65.649773,-11.044196,65972,2024-01-22,Marine
Bar these,62.787306,-100.073983,60331,2021-08-23,Marine
Full major,51.11772,26.720542,78043,2026-04-18,Wetland
Message according,-31.621002,-169.732198,8085,2022-08-13,Desert
Tell social,38.152036,-41.696692,70608,2018-07-17,Tundra
Threat whether,-75.533728,48.729714,74283,2018-05-29,Marine
Two surface,88.073019,-88.725748,49240,2024-04-16,Wetland
Child prove,86.303204,27.20861,90921,2023-09-14,Tundra
Least his,49.074597,-121.99444,90130,2024-02-04,Grassland
Mother memory,-44.671132,-50.572329,5935,2018-07-10,Grassland
Create card,48.650372,79.589637,96597,2024-02-25,Wetland
Section ability,-66.329456,-116.707552,79961,2019-07-08,Wetland
House cup,-33.110159,146.512193,21198,2017-01-02,Forest
Customer check,86.568473,118.756165,809,2021-12-13,Forest
Close decision,40.092105,83.595243,98915,2019-01-20,Forest
Seek explain,-17.894637,67.284123,80625,2021-11-25,Grassland
Happy sell,-85.357889,-64.991057,71935,2021-12-26,Urban
