species,latitude,longitude,population,date,habitat
Hotel none,53.885348,43.206507,62231,2021-05-21,Tundra
Rest idea,62.64769,-151.649585,16365,2025-05-16,Tundra
Such development,16.665533,51.44318,73914,2024-01-25,Grassland
Cause manage,35.61647,-164.684497,64916,2025-05-25,Urban
Adult thought,81.267006,-160.114026,43391,2020-06-23,Marine
After site,9.465299,169.558482,41172,2024-06-21,Tundra
Best responsibility,71.501117,16.535187,22691,2021-07-10,Freshwater
Oil recognize,-79.642332,156.604027,91002,2026-07-10,Wetland
Treat yes,50.177295,121.829785,59810,2018-01-02,Grassland
Occur much,-29.13128,2.018549,99267,2026-05-07,Wetland
Eight point,-65.97474,154.496734,46118,2022-01-08,Forest
Eye assume,87.332092,-18.045383,57279,2025-09-26,Freshwater
Plant might,2.302115,83.387984,46899,2022-08-11,Marine
Expert source,19.7034,-13.698473,36105,2018-11-02,Wetland
Time feeling,37.223425,-51.651111,20317,2018-11-17,Urban
Interview what,-65.111284,34.387534,56038,2018-07-22,Grassland
Instead father,36.901793,-60.514735,51075,2021-07-26,Forest
Ask baby,12.756257,-83.068383,49388,2020-04-03,Tundra
Character sound,-63.12844,-103.023398,50153,2025-08-17,Grassland
Continue wall,-28.703602,-19.457821,5782,2025-09-03,Urban
Cell interest,-86.996477,-43.975856,53453,2017-10-07,Freshwater
Drop common,73.272206,129.32925,98977,2019-11-05,Grassland
Sit common,73.513813,-28.886286,3509,2023-07-14,Forest
Support western,-77.020092,93.49405,79076,2019-03-28,Freshwater
Establish religious,24.541377,127.815422,56614,2022-10-10,Freshwater
Pass section,-79.73998,-104.072856,46752,2025-08-14,Marine
Near customer,-84.973093,-43.483065,31053,2024-09-14,Forest
Sound two,57.00214,-147.414438,92096,2021-04-29,Tundra
Safe check,87.786544,29.123669,59683,2016-08-28,Freshwater
No spring,-13.169401,-76.21629,81264,2018-02-05,Wetland
East wide,-5.963378,-12.373296,53880,2022-11-16,Freshwater
Size short,-89.772887,63.669131,20689,2022-02-02,Forest
Nice policy,-66.704797,157.746235,48637,2026-01-06,Tundra
Economic cover,-75.947621,-174.848379,24455,2022-07-10,Urban
Job mother,-4.582604,95.588171,9875,2016-10-20,Tundra
Far economic,-79.314177,-24.773358,3456,2026-06-24,Grassland
Art level,30.295906,2.664047,92512,2017-03-10,Wetland
Year break,-77.007189,115.156047,15448,2019-07-23,Wetland
Plant energy,-4.520491,-118.381486,38602,2017-02-05,Desert
Resource air,76.168733,95.546655,34575,2021-09-27,Desert
Remain stuff,50.091354,118.641264,17481,2021-01-03,Marine
See professor,-78.796275,-119.018801,92145,2023-06-28,Wetland
Magazine truth,74.938198,-173.442506,61033,2019-03-22,Desert
Front range,-3.601521,-136.673318,54282,2019-08-14,Freshwater
Away hard,-69.759447,39.660056,67618,2016-08-15,Wetland
Provide still,-69.973563,21.269846,71315,2017-05-21,Freshwater
All occur,-85.442508,-27.632351,39536,2020-09-12,Freshwater
Source wide,-76.847364,97.795265,49056,2024-02-22,Marine
Side born,-8.040509,-145.992346,13000,2020-04-30,Marine
Because suggest,32.98246,-86.286,34260,2023-09-24,Freshwater
Who whom,16.473971,-54.315089,14894,2024-09-20,Tundra
Beat middle,-82.082716,161.765745,96233,2026-02-11,Marine
Pass majority,-71.491411,-139.792103,30864,2017-02-01,Wetland
Measure west,-64.222244,150.201449,48604,2024-11-26,Desert
Seem physical,61.988027,27.11153,56514,2018-08-02,Freshwater
Wear ask,34.657936,-162.427777,11024,2017-02-17,Urban
Special team,-71.333119,105.154368,54194,2025-01-04,Desert
First nor,-68.788878,139.773411,75812,2024-01-03,Marine
Star anyone,12.773686,-153.872755,35778,2021-11-19,Desert
Service cause,-89.513204,-71.152823,29993,2022-03-06,Desert
Find night,62.861613,90.534045,82826,2021-03-10,Urban
Record window,-74.165518,-11.533973,70711,2018-04-18,Tundra
Memory every,-27.251756,-116.185567,88076,2020-10-16,Wetland
Author quality,-86.127516,-103.408372,57108,2017-04-23,Marine
Become never,-58.038439,-94.725485,79702,2025-08-12,Marine
Civil company,66.576844,-54.641791,67288,2022-09-21,Wetland
Bed individual,88.821336,17.800921,70082,2021-12-17,Desert
Hot eye,-2.445014,6.118339,3457,2025-07-08,Freshwater
Leg any,-33.173155,-140.317681,66312,2026-01-10,Tundra
Close per,-38.617826,79.355588,93341,2024-01-16,Urban
Camera light,41.015229,78.321962,88686,2023-04-14,Marine
Town just,-37.765474,174.230878,82902,2024-01-28,Grassland
Modern only,25.040366,-2.923262,33575,2022-05-01,Desert
Election research,-11.626389,-22.413715,24302,2021-11-12,Marine
Defense form,-32.399763,98.028886,52873,2021-01-06,Urban
Daughter order,-71.276011,-179.853034,19074,2021-05-19,Wetland
Close create,-25.340515,14.194636,10772,2017-08-14,Marine
All next,-14.418916,137.221534,8667,2020-09-06,Grassland
Trade card,-35.812426,-30.759692,18517,2025-06-26,Grassland
Painting leader,53.214337,33.001815,46679,2024-08-03,Desert
Color responsibility,56.815173,-147.457609,28735,2018-02-27,Wetland
White friend,-44.824747,95.360446,64840,2018-10-30,Grassland
Bill teach,-37.239564,-170.311508,15364,2023-01-05,Marine
Poor church,42.81851,23.740077,70392,2017-01-04,Grassland
Civil four,27.617533,6.459703,60597,2021-11-01,Wetland
Whatever perhaps,-10.175281,61.407467,58029,2017-10-17,Grassland
Dinner late,81.084068,-67.660086,5517,2023-02-16,Forest
Establish executive,-71.99753,141.51855,69347,2020-02-09,Forest
Either dark,57.521645,-95.986744,84711,2021-02-25,Forest
Real owner,-69.606938,105.843914,5197,2024-09-22,Freshwater
Require pretty,61.028062,-24.359589,99228,2022-12-13,Forest
Throw return,-76.083594,-166.981442,43543,2016-08-19,Marine
Stage television,-80.009096,117.07451,87345,2024-02-21,Grassland
Her federal,-80.141691,-126.449157,8113,2022-01-09,Marine
Financial official,46.765233,6.197836,78725,2021-07-15,Tundra
Couple four,-6.705047,-55.438897,82795,2022-08-12,Tundra
Quite same,56.449457,77.059175,24280,2025-11-10,Urban
Total always,52.494515,165.247029,60193,2017-10-29,Freshwater
Campaign spend,87.087612,-48.428577,99161,2019-08-09,Forest
Radio hit,81.077181,169.312994,90498,2026-06-26,Desert
Word mother,-8.011534,-49.29071,97983,2016-07-28,Desert
Stand star,46.740938,-94.329176,17406,2018-08-04,Desert
Whole argue,-88.013222,90.679694,47572,2022-03-13,Wetland
Law organization,55.461609,-105.23659,75254,2019-02-17,Forest
Forget recently,-41.083421,-10.271435,37245,2025-12-20,Freshwater
Majority ok,83.669956,-71.541948,44943,2024-09-29,Urban
Wish investment,83.961002,-83.739903,32966,2026-04-09,Urban
Hospital stock,-22.459613,-177.441744,40664,2016-11-25,Desert
Discussion early,76.732465,-164.971111,91587,2019-05-25,Desert
Race job,-50.376072,2.861978,40655,2026-04-18,Desert
Yet attention,30.671447,-106.886689,71072,2020-01-23,Desert
Enough trade,-30.374182,71.668158,24818,2026-02-17,Desert
Old radio,53.925015,61.458111,32712,2016-12-05,Desert
Resource federal,48.421035,-179.150416,88894,2026-05-09,Grassland
Else gun,38.310661,1.287704,28665,2022-07-04,Urban
Lot body,-16.574745,-119.649054,38909,2016-07-28,Wetland
Member throughout,21.47696,-97.607908,74776,2018-02-19,Grassland
Future report,75.938235,-55.654279,50341,2020-06-17,Urban
Effect anything,2.907232,-20.787614,82638,2021-06-02,Tundra
Tough can,-27.715487,21.424191,62290,2022-12-10,Urban
Major provide,-36.28381,-55.309851,30406,2017-10-11,Marine
Good look,-51.789228,89.422172,27222,2025-04-17,Forest
Number tonight,-13.827574,-121.747659,11686,2022-06-24,Desert
Activity where,2.208799,-148.280228,73030,2026-02-19,Desert
Eight media,2.962097,118.944186,33204,2022-06-06,Tundra
Break ever,-82.045103,-47.177045,21435,2018-08-01,Desert
The total,-82.821621,-19.940723,67843,2018-12-24,Urban
Region lay,-1.707987,30.847571,27749,2019-01-31,Marine
Scientist staff,-41.192305,28.039282,59930,2023-11-05,Tundra
Peace threat,13.186674,71.570415,89931,2023-02-05,Freshwater
Whether miss,-78.328473,-106.23127,1164,2025-01-17,Marine
Far you,-8.76596,74.255556,64464,2019-02-04,Marine
Describe within,-15.088796,-150.957238,92285,2021-08-02,Marine
Line important,-36.562959,158.79267,25059,2018-01-22,Urban
Buy store,-87.077899,14.161598,48137,2021-09-29,Freshwater
Difference agent,-51.967583,-89.792195,12407,2025-08-18,Freshwater
Young rise,0.671993,94.272722,42290,2017-11-29,Wetland
Born trial,88.754683,-20.763426,82466,2024-11-03,Desert
School many,-72.445804,100.300426,62815,2016-07-19,Urban
Protect happy,-81.768344,18.30388,66183,2019-12-12,Grassland
Road rock,60.075644,26.473751,84543,2023-04-27,Grassland
Hair seem,-88.612966,-155.581703,9455,2024-03-14,Wetland
Goal understand,-69.797971,75.020868,9569,2017-03-18,Freshwater
