species,latitude,longitude,population,date,habitat
Operation recognize,70.980153,-137.545648,17068,2019-10-19,Tundra
Board protect,58.547369,61.286796,2161,2019-11-17,Tundra
Drop executive,-74.167025,85.369415,51967,2026-02-05,Desert
Military approach,81.190849,-50.226857,68230,2020-03-31,Freshwater
Pattern present,-51.703356,-60.173057,51793,2021-11-05,Grassland
Finally here,-10.562275,-7.702821,15086,2024-02-13,Marine
Truth around,-45.711455,124.94741,81202,2017-05-31,Marine
Land happy,-80.024351,154.611909,66897,2022-07-06,Wetland
Million study,37.404838,-61.419421,46605,2021-12-04,Tundra
Talk sport,-79.516831,-154.173718,590,2025-08-03,Freshwater
Bank control,60.651253,-7.188647,92447,2020-11-29,Urban
Discussion state,89.678907,92.638065,18593,2021-02-22,Desert
Win win,8.937066,162.483781,70807,2021-08-26,Marine
Those other,-41.842178,-74.975804,26496,2018-07-11,Marine
Compare impact,60.669192,104.958971,43283,2016-09-08,Forest
No might,20.960879,-132.537661,75716,2023-12-13,Desert
Those financial,-62.677727,41.182792,13133,2025-07-02,Urban
Age who,-70.085621,0.568578,84276,2017-06-22,Grassland
Her visit,-54.416738,-118.794153,62769,2016-08-19,Forest
Effort soon,-46.784349,-157.663255,38544,2018-08-17,Urban
Best group,36.724556,-135.954825,2128,2023-01-02,Marine
Power book,21.028087,-167.43387,36580,2025-03-04,Freshwater
Special feeling,40.612776,32.845561,14080,2017-05-20,Forest
Go that,-39.65465,-19.774691,48626,2016-07-28,Freshwater
Share talk,-62.525398,-52.875074,8077,2024-05-18,Forest
Before store,14.675535,-17.508088,26541,2019-10-18,Wetland
Page degree,49.799637,-136.471235,10985,2024-02-19,Tundra
Hot sort,6.052142,15.122898,5959,2021-04-13,Freshwater
Line able,-54.956042,147.35614,37742,2022-02-25,Desert
Religious be,-44.613228,-168.901807,58205,2020-10-30,Desert
Arm technology,7.890153,-1.929939,66949,2018-06-22,Forest
Friend study,14.759649,33.660007,59672,2022-09-29,Tundra
Keep find,-49.250713,81.501019,76143,2018-04-25,Marine
Beyond find,4.140663,-38.419525,74243,2026-04-05,Marine
Price building,63.028088,178.103599,87131,2022-02-21,Freshwater
Life whom,-4.030562,95.058668,35348,2021-07-09,Desert
Oil send,35.531929,-103.70458,55829,2026-02-20,Freshwater
Lay board,-71.196921,-140.006344,49179,2022-07-11,Marine
More nothing,44.896279,34.4246,70385,2018-09-09,Tundra
With or,-7.126116,-110.65895,60112,2026-01-03,Marine
Job anyone,59.878639,101.596465,4031,2019-05-23,Urban
Tonight mother,25.337082,-34.753014,29259,2017-05-21,Marine
Participant offer,-81.132561,27.283448,51496,2023-03-25,Forest
Expect theory,-86.990507,83.967686,48063,2021-09-24,Marine
Nice coach,-56.36583,122.706822,68629,2025-07-08,Tundra
Wall world,63.067319,104.454799,43829,2024-03-01,Desert
High fear,10.472002,-34.935034,42225,2023-07-07,Wetland
Half travel,-29.33052,-95.964802,56524,2020-05-20,Tundra
Few visit,17.732744,115.85058,28033,2022-07-20,Wetland
Go avoid,-73.02846,107.589169,54929,2016-11-03,Tundra
Cup guy,-65.954396,-168.011847,96466,2020-03-30,Marine
Century order,-47.463653,-112.521029,4015,2017-04-20,Marine
Note notice,-15.195214,97.052695,97761,2017-10-22,Wetland
Appear office,-26.740431,19.907059,8690,2026-07-15,Grassland
So lawyer,-78.987475,22.544629,82619,2020-08-16,Forest
Husband ago,9.693086,-41.065805,79817,2017-04-19,Urban
Course organization,-40.351067,64.78724,53409,2023-04-29,Grassland
Manager true,-72.68278,44.396778,18284,2025-12-08,Forest
One state,-26.443549,-121.039279,5904,2018-04-19,Tundra
Exist job,85.639058,133.610266,15144,2022-04-25,Wetland
Reach region,-81.523836,-179.357116,91161,2021-03-28,Forest
Lay describe,-71.657039,-87.77429,95334,2016-09-05,Freshwater
Certain sure,8.659553,-7.610883,92243,2018-11-27,Marine
Line summer,55.079817,-96.321374,79723,2026-07-01,Freshwater
Open east,-76.965215,10.862996,24502,2018-07-09,Wetland
Side reflect,-15.279211,0.079686,16391,2017-08-01,Desert
Year could,44.814562,9.220432,20184,2017-02-15,Marine
Stock second,76.219215,-178.392903,32133,2017-02-15,Marine
Center to,82.036883,61.273236,12640,2025-10-22,Grassland
Coach environment,-62.159607,-138.020586,90580,2023-02-12,Urban
Firm range,52.983488,-125.724289,17292,2020-05-12,Wetland
Answer opportunity,-48.433541,-30.474936,7271,2023-09-11,Wetland
Growth camera,-82.531604,175.813007,30191,2026-06-29,Forest
Analysis heart,19.820153,-105.356164,91876,2018-03-30,Desert
Process data,82.262457,29.098664,51430,2025-10-10,Marine
State board,-67.068194,-18.637504,93138,2024-04-07,Wetland
Stuff hotel,65.30404,19.545511,83723,2017-10-27,Tundra
Program sport,71.616781,-24.866039,94684,2020-06-12,Forest
Popular common,-70.453616,-73.897311,30949,2024-03-17,Freshwater
Set each,36.357218,-118.00484,1001,2017-02-02,Grassland
Official increase,7.721828,178.601104,94723,2021-06-26,Desert
Author training,19.202957,-130.718813,96299,2019-09-19,Desert
Left buy,-51.444928,-80.763975,24450,2020-10-27,Urban
Behavior read,-18.671014,-138.71835,91692,2018-08-01,Desert
Bank never,-39.46078,-50.079943,75277,2022-10-25,Grassland
Mouth mention,35.663058,-88.733642,53526,2017-09-03,Grassland
Meet shoulder,-63.460785,-57.634147,11211,2020-03-05,Wetland
Oil white,56.953789,65.796178,85705,2024-01-23,Grassland
Piece two,46.722001,-120.022993,75761,2016-11-26,Marine
Resource population,-61.254708,162.316295,50981,2018-06-19,Marine
Enjoy matter,77.007907,-0.21789,74179,2018-08-01,Desert
Nature decide,56.107485,154.058945,73568,2016-11-04,Freshwater
Argue action,-77.671286,-37.482872,85046,2023-01-14,Desert
Own involve,62.171904,150.032361,78848,2021-08-31,Freshwater
Now international,-60.889179,177.229458,53716,2024-11-16,Desert
Republican develop,-12.567827,9.230058,57903,2016-10-10,Marine
Travel range,48.21654,-95.66113,32777,2026-07-06,Wetland
Customer mind,22.965347,-93.485066,69087,2020-08-24,Desert
Far support,81.961584,17.842004,73213,2018-05-16,Marine
Character personal,-82.227487,-171.478233,66915,2020-11-30,Desert
Late section,-63.58466,59.604836,20412,2017-03-12,Grassland
Accept participant,-21.000969,96.361657,25043,2022-03-23,Grassland
Doctor race,-37.187032,17.084528,67071,2018-04-23,Desert
Still maintain,76.842224,53.543388,8625,2022-12-10,Grassland
