species,latitude,longitude,population,date,habitat
Power science,79.921486,-13.896581,45925,2023-07-10,Forest
Author human,-88.695631,-118.480741,97406,2020-05-19,Urban
International Mrs,20.562421,-30.426374,95645,2018-07-01,Desert
System majority,-77.039116,133.146285,25513,2020-10-19,Grassland
Picture truth,-57.302209,89.525397,65940,2023-08-23,Grassland
Responsibility kind,32.263647,113.029416,69527,2026-01-06,Freshwater
Plan along,54.528856,-136.26959,17116,2020-07-26,Marine
Weight few,30.33497,3.272255,10761,2016-11-05,Forest
Full chair,-71.491016,45.981534,98701,2025-12-11,Wetland
Newspaper future,-67.133703,-122.59013,75327,2017-05-25,Wetland
Treat wear,6.615193,77.363889,10242,2024-03-14,Freshwater
Interest visit,-32.451403,165.129144,63084,2024-09-29,Urban
Then participant,-40.96922,104.887427,77232,2018-10-28,Marine
Sea against,-12.316011,103.793167,22381,2021-04-09,Freshwater
Push consumer,-65.864805,141.214754,1072,2022-01-12,Forest
Compare our,-78.251256,77.541914,85129,2024-08-27,Desert
Everybody white,52.295884,179.306525,85995,2016-08-10,Tundra
Animal hand,6.296279,143.212455,32337,2019-07-28,Marine
Feeling on,-71.114465,46.566578,64889,2024-03-04,Desert
Ball clearly,-30.494956,-41.173275,62737,2024-02-13,Forest
Wish among,45.634781,44.039174,90546,2022-08-26,Forest
Year when,51.317937,36.692385,71283,2018-10-30,Desert
Growth world,-32.394482,4.437746,61630,2018-12-31,Forest
North source,32.921218,-74.276745,78153,2026-02-23,Freshwater
Mind four,59.379145,-67.664457,23525,2023-10-20,Grassland
Season each,-30.481904,152.058655,82551,2024-03-03,Forest
Board local,77.964598,-6.255724,56231,2020-03-23,Wetland
Set common,-83.778031,-135.289916,35570,2026-03-15,Grassland
Receive heart,-78.548818,-55.413621,54937,2021-09-11,Marine
Language player,-48.00884,-163.740488,12872,2019-05-03,Freshwater
Type task,-0.049743,-137.147168,64355,2019-05-18,Urban
Perform maintain,-89.134169,71.188184,21447,2017-04-04,Marine
Evening hold,33.037213,-95.098611,55330,2020-06-22,Freshwater
Whole arm,53.258852,122.134442,8145,2018-04-04,Tundra
Stay avoid,12.849022,58.868104,72700,2020-05-10,Grassland
Wind tough,-79.676036,-13.122935,52890,2024-06-23,Desert
Front last,-29.131362,-164.878372,91111,2017-08-07,Forest
Could issue,9.598569,45.397331,73170,2023-02-02,Tundra
Matter age,-30.172899,67.164276,68188,2026-04-08,Desert
Every then,23.122128,-95.726808,51820,2021-10-09,Wetland
Election serious,-70.862366,-144.793379,77561,2018-04-07,Wetland
Number usually,-85.29342,39.778922,56743,2019-08-12,Tundra
