species,latitude,longitude,population,date,habitat
Coach peace,8.839383,98.900807,49876,2020-12-20,Urban
Writer develop,61.4937,143.599093,67231,2020-07-30,Grassland
Know sense,-66.600292,90.125823,76465,2019-09-21,Desert
Rest production,38.627543,-165.723017,40584,2023-08-21,Grassland
Discover pretty,49.520465,-83.582499,97442,2017-12-31,Wetland
Win pressure,-42.984456,77.965428,96082,2024-04-22,Desert
Media win,-70.595403,-15.408097,5106,2024-02-04,Grassland
Rule evening,-36.208114,-132.749696,31718,2026-02-23,Wetland
Rise four,-57.701984,77.229844,45222,2023-11-09,Desert
Describe blue,-26.721923,-69.700637,51136,2020-07-26,Freshwater
Success decide,53.092092,163.734783,46696,2020-01-09,Urban
Much notice,48.018517,-89.639979,80004,2026-04-07,Wetland
Even majority,59.396551,-174.606472,83380,2021-04-06,Wetland
Cover party,1.225287,47.509987,35074,2021-11-13,Urban
Wall under,-56.34853,67.188733,240,2022-11-02,Wetland
Church test,78.286867,83.211433,13100,2022-03-04,Freshwater
Quite adult,9.918527,100.94824,47434,2024-07-03,Marine
Soldier and,-30.594073,-104.850312,48177,2020-09-05,Desert
Sing live,-67.758619,164.979027,24202,2018-04-20,Grassland
Focus sign,-55.898379,176.24428,53995,2024-02-05,Urban
Mrs mouth,16.202276,-113.736709,62018,2021-04-08,Grassland
Sell turn,-1.975488,-115.20017,25337,2026-04-14,Freshwater
Appear figure,-24.09765,-110.004061,57039,2017-01-24,Tundra
State chair,60.67449,69.601287,69979,2025-03-13,Urban
Election then,17.64232,47.818885,84956,2025-12-10,Forest
Common real,-87.432933,27.255232,51773,2018-09-25,Urban
Hold manage,27.714205,-128.711597,74062,2024-11-26,Marine
Market poor,-89.786487,-35.657874,7829,2023-05-25,Freshwater
Ball yet,55.154676,138.618136,26103,2025-10-01,Tundra
Tell unit,81.33653,126.614549,67847,2026-07-16,Wetland
Why pressure,-64.599742,-41.909067,73809,2017-05-26,Grassland
Somebody those,89.262938,111.743003,73260,2024-03-08,Tundra
Understand plant,-47.388908,5.986255,37819,2024-03-24,Urban
Marriage population,-10.942729,-6.729352,55523,2021-04-01,Grassland
Paper season,-20.944868,-157.816811,50450,2023-01-11,Freshwater
Environment gun,83.681302,95.181684,14120,2020-08-31,Tundra
Price attention,-51.717712,-46.319015,80617,2021-07-16,Urban
Scene employee,-28.826168,-133.714811,98696,2022-08-17,Desert
