species,latitude,longitude,population,date,habitat
Within indeed,-80.108964,17.165997,79575,2019-03-10,Wetland
Top become,-78.549666,103.045534,64267,2025-11-30,Desert
Whose evening,30.382896,75.486995,11413,2025-10-03,Freshwater
Sport program,35.09406,-26.967018,82545,2022-07-16,Grassland
Less positive,13.921964,60.778734,85216,2019-07-23,Forest
Dream chance,-80.899962,-143.520937,90224,2026-02-22,Urban
Generation west,-88.096783,115.209746,40446,2023-10-29,Forest
See I,44.316374,-102.462579,31528,2018-11-17,Desert
Sea commercial,-0.027981,-61.253079,43239,2022-09-14,Marine
Data fund,-33.07548,-116.074197,43595,2019-04-25,Marine
Writer back,33.238595,-166.185458,28507,2019-04-26,Marine
Behavior anything,-34.134912,-1.522653,57620,2021-03-22,Grassland
Avoid fear,4.162071,62.173668,10238,2025-01-08,Grassland
Clear human,-38.628396,-179.666292,55919,2016-09-03,Tundra
Key tend,-14.673286,17.975372,75599,2022-06-27,Marine
Local I,-47.374787,105.445892,36651,2023-03-17,Tundra
Without kind,-17.991073,48.160537,25904,2018-07-31,Urban
Employee same,70.057228,51.390868,77323,2021-12-03,Desert
Window million,56.725829,-24.349506,9484,2022-12-18,Wetland
Prove open,77.050361,-130.84725,6154,2019-03-29,Forest
Top break,-30.062371,-63.554012,58332,2026-02-22,Tundra
Each truth,-35.924672,14.833723,73690,2017-09-17,Freshwater
Able list,20.775486,24.771159,36160,2017-07-03,Marine
Car south,0.451715,-112.959406,8377,2024-08-07,Forest
Maybe election,11.016732,-144.968394,1108,2022-12-20,Freshwater
Animal explain,25.329917,-138.332666,34643,2026-02-24,Desert
Fill drug,-30.691638,-112.533804,60837,2019-08-23,Desert
Hair newspaper,-31.157505,112.182493,99203,2020-05-31,Desert
Can certain,31.360565,17.781615,32648,2020-07-22,Grassland
Physical plan,-87.688868,-54.460262,15176,2017-02-05,Freshwater
Stage let,-10.0316,-90.929703,87376,2019-05-31,Desert
Father less,-53.451831,-169.954767,72681,2019-05-15,Freshwater
Later story,-5.262541,-44.684867,10693,2022-04-26,Freshwater
Clear itself,65.396277,68.55372,2691,2023-07-01,Tundra
Public international,53.207528,21.865411,12948,2020-04-30,Marine
Research physical,49.37584,91.130228,15389,2020-12-05,Desert
Life customer,77.740209,-104.145801,64659,2024-11-02,Tundra
Happen concern,61.509521,-18.066361,76525,2020-05-21,Marine
Remain boy,-41.634894,-7.901896,21871,2018-02-10,Marine
Along left,-26.152948,154.218811,86971,2017-01-03,Tundra
Mention they,17.168575,123.064074,91208,2021-05-21,Freshwater
Address various,-73.504675,24.897281,65493,2021-01-09,Freshwater
First create,58.849681,-75.705825,32194,2021-06-09,Grassland
Answer prevent,-44.650716,71.236489,49059,2020-07-03,Grassland
Long letter,6.25182,20.451495,88417,2022-07-25,Urban
Develop person,11.822946,-157.730927,83724,2021-11-06,Grassland
Price act,-63.59575,49.132725,76790,2018-04-23,Desert
Raise top,22.025286,-161.125238,24620,2024-06-18,Grassland
Baby room,46.356165,146.898345,83738,2020-06-01,Tundra
Response remember,-84.329321,-144.072588,53779,2024-05-21,Forest
Former protect,-18.271108,-113.320633,73130,2023-11-12,Urban
Miss anyone,6.283128,-132.441106,99184,2017-04-25,Freshwater
Talk these,82.467863,-95.620875,52659,2020-02-24,Desert
Important increase,51.65083,170.015862,72231,2017-08-27,Desert
Dark rate,-70.058711,95.619288,14264,2023-11-08,Forest
Fear Republican,0.099517,74.545651,80403,2017-08-05,Urban
Pressure peace,65.985877,38.358496,86990,2023-01-02,Tundra
Able walk,-59.709071,165.746413,33442,2023-06-27,Forest
Best try,35.795123,-144.958547,28855,2019-05-07,Urban
Hear blood,29.822789,-114.295053,50425,2020-08-20,Urban
Suffer let,-87.621484,27.358818,13706,2024-09-30,Wetland
Tonight too,34.187378,-105.088886,45683,2024-12-12,Forest
Have scene,-65.962072,-100.929652,85755,2026-06-05,Marine
Fine them,10.052181,19.828094,4599,2025-09-18,Grassland
On probably,-29.213086,-94.010528,36118,2023-02-18,Marine
Size media,54.544704,-46.728835,5434,2017-06-23,Marine
Term from,-30.349201,-138.405767,9999,2017-02-02,Forest
Put late,-14.061172,166.940657,79708,2025-12-23,Wetland
Enter girl,53.833381,92.519946,54444,2021-05-03,Desert
