species,latitude,longitude,population,date,habitat
Protect law,-0.077288,164.78024,14716,2021-11-15,Tundra
Mr never,29.848838,-6.462694,68418,2022-12-15,Freshwater
Computer study,49.307685,135.54313,61585,2021-07-04,Freshwater
Hit various,-13.232085,-14.705927,3741,2023-12-12,Urban
Civil lose,30.211202,105.933483,39801,2022-02-16,Freshwater
Manager yourself,1.090243,-123.789388,37153,2025-09-14,Desert
Catch black,71.711935,-120.029592,69788,2024-10-13,Wetland
Office various,86.827279,-92.531492,49054,2019-07-11,Forest
Act line,-61.25337,150.190378,17953,2024-09-02,Tundra
Science real,15.168284,111.138667,63503,2020-04-13,Grassland
Town and,59.560652,147.075642,34098,2019-02-21,Desert
Especially away,42.664006,40.36134,28701,2020-05-03,Urban
Agent major,-84.259618,-42.862451,62199,2016-11-10,Desert
Fund nice,-18.976968,51.26601,81221,2023-06-12,Desert
Pressure consumer,4.78269,38.780533,14077,2024-05-28,Marine
Network none,-87.10399,56.95633,36500,2020-05-17,Desert
Pretty from,46.506333,-59.775356,25791,2020-05-21,Freshwater
Play student,81.506914,-2.05688,92000,2016-07-21,Grassland
Size hair,67.584722,-165.67218,59530,2024-10-26,Marine
Staff low,-63.707643,129.420298,43882,2017-08-19,Grassland
Easy begin,-29.128177,-172.795063,96411,2018-04-22,Wetland
Firm throw,68.482485,-149.581199,47844,2023-07-11,Desert
Forget tree,36.940653,73.646345,30951,2023-02-12,Marine
Account rest,-33.699648,116.306443,60005,2025-03-18,Freshwater
My government,67.490936,36.265929,94831,2020-03-31,Forest
Southern risk,-21.25112,-0.484556,63526,2021-07-10,Desert
Authority from,4.348613,119.967372,98659,2022-03-11,Grassland
Chance school,-4.245259,-58.89222,26989,2024-12-29,Desert
These direction,-71.229821,26.728845,48943,2023-09-14,Freshwater
Speech resource,31.346622,-54.252935,4756,2022-01-04,Desert
Nation offer,-16.106288,143.749926,56884,2019-06-01,Forest
Six interview,26.729093,-50.828308,76804,2025-07-22,Freshwater
Car office,13.512297,176.554539,49831,2017-02-28,Forest
Shake on,-61.256071,-57.015359,85492,2016-10-16,Freshwater
Technology fact,45.503291,-46.176461,77221,2019-03-25,Forest
Measure system,-19.329926,-21.916257,33920,2025-12-01,Urban
Nature process,-39.122926,11.532515,37628,2016-09-06,Tundra
Attack design,-62.105513,-31.538162,14572,2018-08-04,Grassland
Very dinner,39.925132,39.595993,69252,2021-02-27,Desert
Radio try,19.558084,110.666441,7794,2021-07-14,Urban
Role join,-12.444612,-29.927324,95606,2019-01-16,Tundra
Director specific,-26.642535,-37.892766,76690,2025-01-15,Marine
Somebody run,21.519642,156.897936,53159,2023-09-24,Urban
Camera sister,-8.935799,-42.999048,47496,2026-05-10,Tundra
Newspaper when,-26.88148,-153.311731,66452,2019-04-12,Wetland
Single director,81.380034,-30.479446,73152,2026-02-10,Desert
Character worker,0.91991,78.260403,94877,2017-07-07,Urban
Despite executive,-87.612177,31.650914,68916,2025-10-06,Desert
Under law,-23.502499,136.167707,49887,2025-05-24,Freshwater
Federal look,20.605068,-12.279901,17644,2017-10-17,Wetland
Most about,25.949979,56.13583,69318,2018-12-04,Tundra
Artist surface,-48.336424,-45.957135,21833,2024-06-03,Desert
Art effort,-25.844747,-175.867912,17183,2018-12-23,Wetland
Particular girl,-73.91434,93.627532,51368,2024-07-30,Forest
Professional work,71.451786,-3.074723,4433,2025-05-30,Urban
Card stand,-4.558449,175.089253,66452,2022-05-13,Freshwater
Near so,-70.735554,-105.263927,32859,2025-11-12,Urban
Save clear,-21.875817,126.804485,91109,2024-03-23,Grassland
Send most,38.595364,-75.456364,10370,2023-09-02,Freshwater
Choice science,5.479788,-77.724048,33735,2024-09-22,Marine
Rather condition,-64.367154,-50.783312,59096,2024-02-23,Tundra
When religious,85.332417,142.259138,53812,2022-11-14,Wetland
Police through,51.775212,94.187174,22220,2021-05-12,Grassland
Single tough,-26.828292,20.092853,36206,2022-10-26,Freshwater
Color seem,60.578163,173.494772,80881,2025-09-14,Urban
Most determine,10.277178,-86.446942,21294,2025-08-19,Wetland
Believe show,-50.680481,-55.724414,70787,2021-05-23,Desert
Issue per,72.327514,20.086356,60168,2020-08-10,Wetland
Determine would,-9.233657,116.869393,44226,2026-05-19,Marine
Growth during,14.646939,-1.015379,83794,2020-07-20,Wetland
Will voice,12.855739,-144.037871,98019,2025-11-04,Tundra
Miss others,-42.980215,-165.445341,31839,2021-11-21,Grassland
Spend one,-15.580355,-143.822304,82808,2026-03-13,Grassland
Ago environment,-0.108108,48.086763,90177,2019-05-24,Grassland
Occur lead,63.571389,-173.972119,1721,2022-07-19,Urban
Look her,39.732321,64.395452,58469,2024-03-29,Wetland
Weight way,-60.352916,-132.735314,15255,2017-07-24,Forest
Join plan,80.737941,89.301289,86484,2024-12-13,Forest
Race push,80.032174,65.880756,65416,2021-09-07,Wetland
Teacher yard,79.179026,-92.13965,30737,2021-11-08,Grassland
Remain matter,42.507602,147.130041,12562,2021-08-14,Wetland
