species,latitude,longitude,population,date,habitat
Everyone check,-89.917158,-109.869695,47003,2023-06-09,Wetland
Opportunity important,-27.517153,-178.599565,32359,2017-10-14,Grassland
Information race,-35.774503,-168.335995,58002,2025-04-10,Desert
Service price,21.952578,70.541061,28782,2023-06-24,Wetland
Through great,31.795438,14.504096,38577,2021-09-07,Urban
Eat note,54.536524,-126.986109,18947,2018-03-05,Desert
Since traditional,55.280867,-56.014953,90298,2025-03-10,Grassland
About name,-3.121466,2.858929,263,2023-10-03,Forest
Chair wait,-22.804803,155.915888,4452,2020-09-18,Forest
Actually as,12.031841,108.919143,12385,2016-12-27,Marine
Century tell,0.509122,-89.722368,18131,2023-09-02,Grassland
Quality first,-72.789464,176.867377,40585,2021-12-15,Desert
Onto serious,-61.917709,-154.941488,76240,2025-01-25,Marine
Pattern suggest,-28.999532,109.436558,81879,2025-03-11,Desert
Simple true,-1.851178,103.437537,76881,2022-08-15,Urban
Organization listen,12.425499,142.297512,28046,2022-11-20,Forest
Change nearly,-0.937213,123.69855,87890,2021-08-16,Tundra
Police hour,86.307675,176.446344,55241,2018-07-06,Grassland
Reality mother,-27.101635,133.308277,86938,2019-10-18,Marine
None into,70.441142,-83.72984,75316,2017-05-07,Wetland
Yourself thought,4.466129,175.426446,43169,2024-07-20,Forest
Morning box,47.543287,-14.088044,8063,2022-10-01,Freshwater
Stage long,-13.954974,44.654581,73630,2022-08-01,Marine
Professor push,-20.403417,101.929126,50310,2019-12-29,Urban
Education environment,29.078709,138.158687,5039,2023-12-15,Desert
Economic professor,-13.680595,-131.563095,21545,2020-03-15,Urban
Cost pass,-40.741665,58.007601,11789,2023-07-07,Tundra
Night general,-71.546691,-67.258332,66317,2017-10-14,Freshwater
Although will,13.416102,-10.900902,68298,2017-09-15,Forest
Film author,31.234537,113.089268,79371,2018-11-13,Grassland
Throw he,-32.758645,65.406121,59985,2024-08-12,Freshwater
Carry skill,-80.582305,-117.071867,29795,2018-03-08,Wetland
Employee card,10.045655,-35.884239,44959,2023-01-29,Forest
Four crime,0.020428,60.067775,74431,2018-05-05,Marine
Individual former,-0.639382,-48.927403,2243,2021-03-22,Desert
Daughter score,86.634251,-14.602944,62000,2017-07-17,Grassland
Require result,-53.126516,158.375057,35117,2026-03-17,Wetland
Dog day,56.299017,-21.494937,71007,2023-04-14,Urban
Candidate difficult,57.281749,101.142135,83824,2016-10-13,Grassland
Book various,23.348752,-4.927757,75913,2021-11-20,Desert
Action feel,37.360702,63.160154,80599,2023-10-09,Wetland
Here same,-31.523136,107.53299,99790,2018-11-29,Freshwater
Religious light,-5.255503,63.745629,97169,2020-03-30,Grassland
Daughter production,-29.124678,-45.85724,98086,2023-03-26,Tundra
Dream partner,5.563465,148.864124,21725,2022-09-11,Marine
Money need,-50.646408,97.121227,42535,2023-02-04,Freshwater
If return,-30.012333,-73.272059,59071,2026-01-31,Forest
Public single,16.33279,120.165459,4071,2024-05-03,Urban
This discover,85.338866,-140.889605,79943,2021-03-24,Marine
Weight view,-89.293128,43.889087,17527,2016-09-24,Grassland
Director interview,20.068554,68.624903,71677,2019-10-27,Forest
Two adult,-77.85078,-177.186434,97948,2023-05-25,Grassland
Beyond production,-17.280496,-137.704933,28782,2019-09-26,Tundra
Really family,-46.387575,52.308578,45269,2022-08-23,Desert
Letter resource,29.437646,74.860593,77228,2026-05-26,Freshwater
Fine poor,72.592139,-86.305736,18110,2025-10-06,Marine
Upon from,-13.688369,-35.771818,59109,2024-10-28,Tundra
Total century,63.572099,-27.768894,34762,2024-05-02,Urban
Worker time,-49.784745,144.561717,36850,2025-07-09,Desert
Almost public,-74.255787,117.685543,52898,2023-10-07,Urban
Network manage,-38.334278,157.471447,25596,2023-02-24,Wetland
Lose stay,2.772069,142.944387,4197,2025-09-15,Urban
Party last,-56.482537,-171.4122,18708,2018-11-04,Grassland
Become head,-48.063428,-23.377934,55708,2026-02-14,Forest
Effort along,-28.357582,-164.884431,69196,2019-09-05,Grassland
Service news,-24.648476,91.69985,31246,2023-08-23,Tundra
Maybe suggest,-38.800529,-106.87214,52532,2017-03-29,Urban
Last answer,46.595041,115.273613,30595,2018-08-15,Forest
Thought wife,77.468997,-167.252414,72396,2022-10-04,Freshwater
Collection group,88.210295,163.767211,90355,2018-12-08,Forest
Daughter billion,-33.696208,-75.762191,253,2018-09-23,Grassland
Cultural identify,-74.510561,73.628242,61186,2018-11-03,Urban
Two idea,1.518418,-71.140244,42015,2025-05-04,Urban
Scientist boy,-49.876806,158.50867,59194,2017-06-25,Urban
Everything usually,-19.810625,150.524994,2337,2019-07-28,Desert
Fall up,59.153407,-54.207651,7575,2026-06-16,Marine
Late experience,85.903318,-173.731501,81696,2021-02-19,Tundra
Source tough,-49.235125,100.47756,21385,2019-06-08,Forest
Production car,-42.336883,175.793909,38042,2021-10-11,Tundra
Center eight,-6.094136,-52.004719,99253,2022-06-02,Marine
Open the,-13.713671,-168.140636,22363,2023-08-12,Desert
Our bad,80.977639,135.090839,27503,2020-03-21,Freshwater
Any several,-80.806744,77.038448,9191,2026-03-01,Freshwater
Room evidence,-37.599521,-146.573555,95070,2024-09-12,Forest
Candidate last,18.813265,-130.961752,99484,2024-06-03,Tundra
Ten reason,52.33687,-73.359362,61556,2024-02-26,Tundra
Her watch,25.960157,-90.362987,13271,2018-11-20,Tundra
Continue executive,74.340207,53.390831,74640,2023-01-19,Marine
Design design,52.166449,29.561021,67374,2022-11-11,Marine
Court world,-3.953123,121.995011,94719,2025-06-11,Urban
Popular spring,-50.634647,-163.682991,14509,2020-05-09,Wetland
Building lawyer,89.585839,73.422379,11299,2023-05-26,Forest
Stand road,6.740908,158.842145,19240,2024-12-08,Freshwater
Itself leader,-22.51501,-68.82601,11829,2019-06-23,Freshwater
Must among,62.362339,-72.123046,28947,2024-11-01,Tundra
Evening parent,-27.290317,174.15602,36007,2023-02-23,Tundra
Stop last,-61.941689,169.553478,93433,2024-01-22,Tundra
Instead picture,54.169495,25.331635,52873,2023-07-16,Marine
Table administration,75.403173,171.217679,14577,2024-03-10,Urban
Still window,-84.612534,-153.229148,25187,2024-04-03,Freshwater
Allow away,-36.959135,144.806369,40313,2021-08-06,Tundra
Voice party,32.412997,124.936433,19582,2024-10-07,Wetland
How thus,30.613962,81.233117,47760,2019-08-03,Tundra
People science,9.648243,-113.549617,61920,2017-08-03,Freshwater
Black at,67.699323,-133.329289,56484,2018-01-07,Freshwater
Must simply,-81.711847,-150.728547,6524,2020-05-30,Desert
Yeah read,-56.288561,126.640993,11830,2023-03-15,Grassland
Question scene,-40.737874,118.456281,98279,2020-09-11,Marine
Everyone set,82.831971,123.54681,17591,2017-12-14,Desert
Meeting per,84.114256,32.045965,12485,2024-01-11,Urban
Training lead,-43.41201,-74.278869,63975,2020-09-01,Urban
Trip whom,4.862482,133.812152,57295,2024-12-01,Forest
Reality party,-74.887537,-113.087498,17352,2025-09-18,Tundra
Blood series,64.783136,41.017518,44646,2025-09-18,Freshwater
Eye short,-73.149425,124.021553,93612,2016-07-20,Forest
Subject news,54.704792,-118.153621,58838,2026-03-10,Desert
Myself research,-78.162627,156.88872,45824,2018-08-10,Urban
Remember manage,61.835877,-61.568555,75786,2017-01-22,Forest
Necessary base,18.48821,139.2574,31899,2023-08-30,Wetland
Record lot,14.726085,-174.768963,86105,2018-09-08,Desert
Manager peace,-45.71537,-50.18211,34117,2023-05-12,Tundra
Wind article,-26.705974,22.008422,29776,2017-01-18,Desert
Entire case,10.010387,71.61232,52675,2017-01-14,Tundra
Though interesting,66.826756,-149.705228,9881,2022-05-29,Marine
Along morning,69.918712,114.476939,95033,2018-09-03,Freshwater
Include half,-55.558686,-39.159209,99654,2019-12-11,Desert
Worker central,52.774385,-167.245257,50394,2019-02-27,Grassland
Politics share,21.696679,146.095532,81224,2020-02-26,Marine
Suffer man,64.437225,-50.250372,61742,2022-07-13,Freshwater
Measure relationship,57.588564,-128.8444,20652,2019-12-07,Freshwater
Choose organization,52.166631,125.215612,35333,2022-04-16,Wetland
Attorney young,-1.06105,-70.412553,5907,2023-07-23,Tundra
Which offer,54.222915,-166.034965,67305,2025-12-14,Forest
American word,13.753944,105.935937,5222,2016-09-01,Forest
Something keep,-19.797447,31.593287,94712,2019-08-13,Forest
Watch way,79.157364,-37.83558,53108,2021-12-20,Tundra
Such last,-41.844206,-26.601631,352,2023-09-14,Desert
Account before,-43.091464,139.213785,92376,2024-01-22,Marine
Talk former,64.544814,33.903142,97944,2025-03-10,Forest
Available practice,64.549158,-16.976973,21837,2020-11-28,Tundra
Often poor,-31.733475,-48.599572,50022,2019-02-01,Tundra
Record data,-52.175933,-133.946662,56768,2025-08-03,Forest
Improve arrive,-66.03109,-60.589854,99491,2017-04-06,Wetland
Collection day,-33.207398,92.087691,49621,2020-05-11,Freshwater
People difficult,79.991298,-143.155361,58799,2018-06-02,Freshwater
Speak single,1.732645,-137.778767,42029,2021-08-31,Tundra
