species,latitude,longitude,population,date,habitat
Series parent,-30.102229,40.363869,86530,2026-05-28,Desert
Million child,-84.655631,149.591508,45015,2018-01-24,Tundra
Produce doctor,-80.948283,-158.633422,37194,2021-09-20,Tundra
Seat buy,89.819903,-11.092458,15336,2018-09-28,Tundra
Partner along,86.66201,30.277731,32953,2017-09-09,Forest
Whether white,10.945145,99.073205,83366,2022-04-29,Forest
Experience summer,62.798916,-28.583243,36672,2023-08-30,Urban
Sell stock,70.324034,-160.156108,62345,2023-11-30,Freshwater
Memory democratic,46.51665,-147.283975,79122,2017-10-17,Urban
Prevent five,1.404466,32.971495,64302,2025-04-28,Forest
Feel wide,-20.495469,25.959321,75199,2025-03-26,Freshwater
Follow see,18.642836,-43.992971,9744,2026-06-07,Desert
While style,54.764149,-30.847339,82036,2026-02-19,Freshwater
Meet sense,70.082771,-45.959229,54044,2021-11-10,Freshwater
Drug today,-78.042542,-175.422669,1429,2020-04-16,Urban
Stop their,-30.542092,-0.772558,83602,2016-08-09,Wetland
Son people,-89.872723,-103.485281,52507,2021-11-03,Desert
Response goal,13.7002,147.906685,80377,2023-09-21,Freshwater
Quickly school,-22.143974,-132.280828,1280,2020-06-16,Forest
Serious call,0.958971,-81.913168,25043,2020-04-03,Forest
Fish picture,4.673635,-133.219088,34955,2023-03-09,Urban
Surface lose,44.868381,83.582389,61684,2021-06-11,Grassland
Simple service,61.681911,-25.669255,58304,2020-04-30,Grassland
Direction image,30.418951,-108.94117,9940,2019-04-27,Tundra
Pattern modern,-53.174341,-163.087586,13708,2026-05-20,Forest
Challenge child,44.283541,111.08196,91736,2021-08-11,Forest
Home meeting,-42.247287,-136.927607,83112,2023-09-20,Tundra
Among to,-82.469213,133.703246,55052,2020-02-24,Marine
Rock they,26.820662,57.492088,60298,2021-11-28,Desert
Task painting,23.373178,-149.022362,34538,2019-06-14,Marine
Control feel,56.586579,141.473023,234,2021-05-23,Wetland
Hold value,5.541693,-37.035395,5119,2026-03-02,Desert
Prevent talk,-46.092037,68.941542,1334,2018-10-26,Forest
White lose,-45.99001,7.30394,22126,2026-07-09,Freshwater
Chance at,-7.499982,140.552858,69728,2023-12-16,Forest
Population issue,60.874494,-33.958372,3864,2023-09-01,Forest
Left those,-7.866388,45.763838,72644,2019-02-15,Wetland
Four color,-55.205303,19.021293,26511,2026-06-09,Marine
Else down,-5.879164,87.257678,25988,2025-12-27,Tundra
Notice trouble,1.411223,-63.848805,16732,2021-09-25,Marine
Court including,66.590365,146.935834,7909,2022-07-28,Marine
Set tree,14.19066,162.447908,66983,2026-06-23,Tundra
Difference character,-52.687095,-21.673707,39962,2020-01-11,Marine
Four experience,35.086185,-78.276697,83702,2020-02-13,Grassland
Likely win,-75.771257,-51.595827,98774,2025-05-09,Desert
Him guy,18.416909,-12.079538,96116,2018-10-26,Freshwater
Well between,-9.465805,-108.181559,4302,2018-09-18,Grassland
Relate police,-59.04232,-175.81908,283,2017-05-01,Desert
Quite pass,78.875572,118.797133,79904,2019-02-27,Marine
Admit television,31.250881,-79.045842,73865,2021-09-09,Marine
Decide remember,85.503487,178.574067,40324,2025-10-19,Tundra
Stock church,-40.684333,-96.133057,79660,2017-11-09,Tundra
Require program,57.312783,-44.212277,66736,2026-05-18,Forest
Idea money,0.950252,-14.276985,21871,2019-06-21,Grassland
Right last,-80.973938,-160.77508,31598,2021-02-04,Marine
Attack age,87.438363,131.242365,21306,2023-06-16,Tundra
Company arrive,-81.054531,29.308447,62911,2025-04-28,Freshwater
List surface,57.856131,112.184148,46529,2019-11-18,Wetland
Expect safe,47.792748,-71.588367,52256,2023-04-03,Urban
Above mention,9.35398,23.342294,94899,2017-10-15,Freshwater
Cell current,47.498046,97.697578,66390,2025-06-23,Freshwater
Red edge,-73.758866,-13.246112,5012,2026-05-20,Wetland
Court officer,-12.779699,-67.562327,37160,2023-01-05,Forest
Report growth,-76.10486,67.509645,76640,2022-07-18,Urban
Door prevent,79.72963,35.846351,81576,2018-10-14,Freshwater
Spring edge,-33.255141,169.406836,68824,2025-12-09,Desert
Let significant,-5.532231,-76.031652,75578,2016-09-14,Desert
Mission by,-81.416374,-57.171397,61629,2025-10-03,Desert
Phone effort,-45.236623,-81.370974,74128,2026-04-10,Desert
Skill figure,67.970173,156.713972,35493,2022-04-13,Desert
Sort me,-36.576098,-96.367978,14352,2024-10-11,Forest
Against particularly,72.63452,74.744101,43541,2018-05-30,Desert
Sort room,59.957187,76.958311,4617,2022-05-03,Desert
Before take,4.816244,179.614872,14714,2016-09-15,Tundra
Me public,-54.245501,-148.745137,59199,2020-05-18,Desert
Interest ok,70.461751,-45.491121,26296,2020-07-19,Tundra
Rich lose,-62.645587,24.465893,30171,2023-05-02,Forest
Local room,-14.881386,76.287788,25000,2018-11-15,Tundra
Deal material,-61.746679,122.271698,6921,2021-02-22,Desert
Project let,-68.961961,-162.768058,37992,2019-12-07,Grassland
If PM,-36.039106,15.586285,54441,2022-11-27,Desert
Beyond industry,51.238556,-100.527421,50046,2016-08-09,Grassland
Set beyond,-23.574084,-69.618047,32946,2023-06-04,Marine
May year,10.543879,92.520394,36178,2018-04-05,Marine
Party piece,-52.586489,46.664064,8501,2026-03-09,Grassland
Young court,42.272776,7.414738,28739,2016-10-31,Freshwater
Night model,-7.357008,-174.177241,40001,2022-11-16,Wetland
Skin example,-15.647347,-56.036492,7207,2023-01-12,Grassland
Money so,6.226207,172.556648,89519,2025-05-02,Marine
Clear heart,47.608139,145.130529,30878,2018-12-16,Freshwater
Hold most,27.245428,112.44358,67815,2022-10-09,Freshwater
Executive morning,53.223501,17.205614,71741,2018-05-29,Freshwater
Authority special,11.904393,126.52435,53204,2025-08-29,Urban
Structure beautiful,51.04836,-122.497397,63346,2016-11-28,Tundra
Its president,41.731374,133.917003,10734,2024-10-21,Forest
Say production,43.495524,-151.341544,34791,2020-04-11,Freshwater
Set bag,59.170222,-179.643112,63365,2025-05-19,Marine
Shake range,-17.592049,-33.051523,29194,2025-09-25,Wetland
Certain five,25.133348,142.541623,68067,2022-10-19,Freshwater
Itself include,62.895158,14.995652,39460,2016-12-17,Forest
We his,-7.985004,105.119546,74566,2018-05-23,Desert
Rather region,40.886921,19.437302,61646,2016-11-11,Tundra
Notice important,-77.528679,-102.077629,88885,2019-08-05,Forest
Treat responsibility,11.9071,141.224123,26561,2018-08-25,Forest
Too direction,-75.541762,91.307156,38287,2020-12-25,Grassland
Nearly say,61.851433,147.211863,75813,2024-04-01,Marine
Left and,-70.199994,-28.484841,528,2017-03-09,Wetland
Task special,-48.309337,-87.702592,48645,2020-05-15,Desert
Stuff half,64.135028,-29.01571,50941,2019-07-06,Desert
Plan from,-30.270913,162.192358,174,2024-02-04,Tundra
Very especially,-11.403557,-110.026746,70774,2019-10-09,Grassland
Financial class,2.88333,91.669021,62891,2020-04-05,Tundra
Message big,81.03136,54.327959,43078,2019-09-03,Wetland
Would through,-9.514322,41.204097,21677,2018-09-29,Marine
Exist available,-75.270288,26.198807,58520,2017-03-09,Marine
Argue development,29.355274,-62.300083,28051,2026-02-08,Urban
Firm end,72.24657,71.375398,87548,2017-04-13,Desert
To Congress,10.266386,37.36828,72412,2024-04-14,Marine
Pretty current,-85.948867,-147.362891,26237,2023-11-18,Forest
Show level,-40.175763,-159.219054,56350,2026-02-19,Freshwater
College base,72.015372,-73.445372,94387,2024-02-09,Marine
Pay here,-55.410312,63.611987,95545,2020-11-28,Grassland
Outside speech,78.100122,-51.065883,81235,2017-08-19,Marine
Fact nation,-40.353017,-110.165898,87785,2021-01-18,Urban
Low play,79.699499,-121.383256,99047,2024-05-15,Marine
Edge suddenly,-86.888208,38.454811,53640,2022-04-22,Forest
Discuss on,-54.423756,145.96122,49189,2021-06-22,Urban
Hold really,72.596482,-17.976994,18986,2022-09-12,Urban
Tend race,-89.284809,-167.430012,58855,2017-04-05,Forest
Participant positive,81.577553,136.24899,26364,2016-09-13,Urban
Expert friend,-47.72825,-115.793098,32345,2024-06-28,Grassland
Dog brother,-70.04241,143.594088,98715,2022-02-17,Tundra
Billion research,27.282751,101.555119,22775,2019-02-01,Freshwater
Her effect,-76.749609,-31.492726,29656,2025-11-05,Urban
Staff sister,5.111076,-45.506671,29015,2025-01-15,Desert
Term civil,-11.330158,-172.207401,10137,2021-06-01,Tundra
Base society,36.770658,-95.901543,39764,2016-09-14,Tundra
Still describe,-37.899559,-75.29184,72036,2019-04-12,Forest
Employee as,-70.31192,-96.886114,23910,2017-12-07,Grassland
However health,-13.639842,47.419079,36244,2021-07-01,Forest
Close small,-63.384481,-81.449427,46722,2024-05-19,Wetland
Agree check,-69.812029,-101.208681,18861,2017-03-06,Marine
Indeed truth,56.699841,-135.154749,35476,2016-09-06,Grassland
Way gas,-25.470634,62.791006,15942,2020-04-04,Marine
It purpose,-28.50589,-42.50691,67755,2024-10-21,Freshwater
Research condition,-12.632814,-44.29578,33866,2020-06-20,Desert
Myself suggest,-7.178442,-165.03065,99752,2020-01-27,Forest
Speak sit,-83.135836,92.253452,16607,2025-06-30,Urban
Research finish,-1.587115,-89.993252,2128,2023-02-04,Desert
Where group,59.571807,146.125708,22408,2018-07-24,Desert
Discover body,-33.502777,-25.900177,10500,2026-05-06,Wetland
Book response,-39.488283,-39.442811,2981,2025-07-27,Wetland
