species,latitude,longitude,population,date,habitat
Win what,3.017407,173.429741,58082,2019-11-01,Wetland
Growth society,-47.245156,30.261356,57649,2025-12-28,Desert
Middle staff,-83.592484,-61.31757,7746,2024-02-06,Forest
Story nor,17.729355,143.715356,82696,2020-01-19,Freshwater
Place last,-83.509991,-82.429809,13529,2022-12-02,Grassland
Bring really,-20.825341,-32.832732,31391,2023-05-05,Grassland
Now material,84.670736,-32.086798,24833,2025-08-07,Freshwater
Front capital,-27.099516,-106.863616,57158,2016-10-23,Marine
Could third,-53.482563,-53.582162,11669,2023-04-15,Wetland
Us everything,-21.092538,-65.605599,57450,2016-09-26,Urban
Last human,-7.878553,55.186155,13963,2020-07-07,Desert
To effort,-76.659034,129.970499,39119,2017-10-10,Grassland
Run think,-45.934716,-14.238456,82117,2018-01-06,Marine
Sense key,33.007821,88.502752,95157,2020-09-24,Tundra
Draw event,36.566419,15.987145,48305,2021-09-04,Freshwater
Manage adult,89.557205,-178.170888,46375,2026-06-26,Forest
Real very,87.464026,-73.877275,85282,2017-03-22,Desert
Law race,74.032762,95.753166,77617,2020-08-17,Urban
Away box,58.833763,79.445792,34771,2018-06-13,Grassland
Bit yard,-69.209952,-137.972402,66128,2020-05-05,Desert
Laugh show,-6.482873,-47.298235,39597,2023-10-14,Forest
Popular threat,-76.311663,-63.518528,30649,2020-01-16,Desert
Large can,50.02613,105.117559,73011,2021-10-11,Tundra
While strong,-17.639354,19.251654,222,2020-07-18,Urban
Allow particular,-12.00899,19.791128,635,2018-01-27,Desert
Main color,42.187084,-97.545798,73892,2023-05-14,Freshwater
Hope left,-76.700331,36.812504,14650,2020-02-11,Tundra
Line spring,4.845485,55.71107,16321,2020-12-21,Freshwater
Also early,54.484643,169.397658,48651,2017-07-19,Grassland
Politics answer,-15.907329,53.445672,24164,2023-07-02,Grassland
White cut,75.688297,166.541405,90084,2020-05-06,Desert
Manage at,-52.044213,-62.26214,62351,2021-04-25,Urban
Order everyone,-60.990647,-106.549519,80089,2022-01-07,Tundra
Form other,-27.260712,-78.547494,51672,2018-09-16,Desert
Minute perhaps,-9.618606,64.508125,97943,2024-01-18,Marine
Sure bar,52.034205,111.6016,83819,2023-01-07,Tundra
Join doctor,80.782757,103.262491,11841,2017-08-15,Marine
Admit movement,-12.859127,-161.31039,58495,2025-11-07,Urban
Almost chair,45.393624,147.82566,33831,2023-05-01,Forest
Would will,56.421351,101.638179,80007,2020-07-29,Grassland
Occur young,82.328404,-116.330692,7719,2021-07-22,Urban
Whose reflect,-21.498796,-95.592406,35402,2020-09-05,Forest
Risk difficult,-12.396291,39.094666,90489,2016-09-11,Wetland
Street tend,-31.436826,-91.259575,63979,2020-01-20,Forest
Site father,5.771816,99.417509,11060,2024-11-20,Desert
