species,latitude,longitude,population,date,habitat
South student,-36.808446,0.506589,79249,2025-08-14,Forest
Hospital data,70.375628,85.110384,90298,2025-03-24,Desert
Democratic save,66.622444,-93.373018,40738,2021-04-04,Wetland
Mission note,-57.968321,-172.833042,1256,2017-02-26,Urban
Help particular,69.138713,-136.286561,66205,2024-08-13,Grassland
Show stay,-39.981954,18.366101,35975,2020-11-13,Tundra
Would often,13.163478,-64.410103,13088,2019-12-15,Wetland
Husband dark,-15.857703,-40.967556,66169,2022-09-30,Desert
It back,-66.060554,133.57012,80374,2019-08-01,Desert
Dream town,-73.280086,-72.904353,80390,2025-06-15,Marine
Amount president,57.64253,-175.252162,63780,2024-10-31,Wetland
Throughout alone,-13.87432,-107.011011,21283,2022-06-12,Urban
Think assume,-47.599358,-32.00108,53082,2019-01-04,Marine
Certainly plan,-60.575845,-48.543828,47973,2023-04-16,Forest
Ball race,79.104136,-0.724861,55912,2020-02-09,Desert
Data worker,-89.979674,76.68091,20673,2020-02-28,Marine
Church direction,10.123668,-55.86956,14120,2020-11-29,Marine
Quality ask,74.839003,68.739844,7446,2021-08-14,Wetland
Quite minute,-6.289899,-156.963758,57101,2025-07-20,Desert
Responsibility Republican,88.5644,-19.106809,95844,2023-01-11,Urban
Western every,16.641747,75.213685,10190,2018-09-01,Desert
Evening federal,23.115593,155.964228,81688,2020-02-06,Desert
Plan risk,0.772079,-153.116684,36396,2020-07-06,Grassland
Better most,4.738398,-105.556881,2674,2025-03-28,Grassland
Eye quality,19.931162,11.155858,89811,2024-11-12,Desert
Rich individual,-11.064911,-61.810119,43270,2023-01-05,Tundra
Cut serious,-5.098084,-114.336669,9559,2023-10-21,Freshwater
Nothing professor,56.641379,-40.113404,29614,2022-08-14,Forest
Factor American,-21.913544,2.700822,70624,2024-03-26,Forest
Also security,47.696735,177.100452,90465,2020-02-25,Freshwater
Either meet,-23.28275,-12.943196,46750,2017-11-16,Freshwater
Dog similar,-84.132098,161.289384,68088,2018-02-01,Urban
Full minute,35.278732,21.267119,52219,2023-09-02,Marine
Drug growth,47.757813,-146.033685,42965,2017-02-01,Forest
High black,-53.038664,81.604126,36981,2025-12-27,Wetland
One life,-15.286344,-114.41043,57090,2024-12-10,Forest
Art soon,-17.441106,-8.533128,84591,2024-12-09,Marine
Option save,-56.72486,-94.231719,15661,2024-01-18,Desert
Each half,7.068582,79.449314,49949,2016-08-07,Wetland
Official and,-67.342443,-41.825622,53225,2020-06-30,Desert
Produce hope,63.167336,-55.543127,77203,2016-10-30,Forest
Where protect,85.548764,50.153509,89429,2025-03-25,Wetland
Pressure today,60.096779,-111.235217,14391,2020-01-29,Urban
Move city,7.36016,-80.231117,85737,2020-09-11,Freshwater
Heavy short,72.78257,113.079273,77738,2018-03-30,Urban
Chair bank,-6.569128,61.005629,34691,2022-02-05,Marine
Get official,71.707749,80.25555,95357,2017-10-06,Tundra
When population,-38.911892,61.81866,50492,2024-08-23,Marine
Hair put,4.489728,-119.947488,21957,2022-07-06,Grassland
Professor less,66.208979,-133.720574,50814,2022-12-22,Marine
Discuss relationship,-81.980213,-68.255365,37379,2022-10-28,Desert
Speak piece,39.768358,11.524965,98436,2016-11-13,Forest
Within could,44.34586,-56.781546,94984,2021-03-09,Desert
It finish,48.196826,-152.114974,62184,2023-11-15,Wetland
Party lawyer,21.162255,-0.924985,55743,2017-03-09,Desert
Thought before,-48.912608,20.474899,45790,2021-02-26,Tundra
Tend show,17.035715,68.26123,23414,2022-07-17,Desert
Back only,-57.209611,-105.546358,11030,2016-08-20,Forest
Trial group,72.169386,154.630639,28369,2022-05-06,Urban
Give room,-66.682913,36.639497,22787,2026-05-31,Wetland
Usually business,-4.834319,-15.680041,76087,2023-01-23,Tundra
Concern eat,54.164284,93.999938,31943,2018-01-26,Freshwater
Give culture,5.193254,-147.628629,38190,2023-01-21,Urban
Social room,-63.219375,-147.191129,43964,2016-10-06,Forest
Exactly seem,77.081491,-94.321754,88763,2021-08-24,Tundra
Key onto,-57.998334,-177.972109,75701,2021-02-11,Forest
Here discover,-82.911688,173.162482,4804,2023-12-27,Grassland
Clearly eye,-43.290874,20.673279,59114,2026-04-14,Freshwater
Debate produce,30.146403,92.077799,76901,2018-11-18,Urban
Surface man,-16.693729,176.033343,44676,2026-03-18,Urban
Contain heart,83.305381,28.850132,2536,2017-09-07,Urban
Second reveal,66.108881,-146.234671,15849,2020-08-27,Urban
Use affect,40.888075,-167.628545,82128,2024-11-25,Marine
Hot yeah,-76.416864,-82.951503,58915,2021-05-12,Freshwater
Only pattern,41.033378,-172.177245,98289,2017-12-04,Desert
Write reality,69.686426,-104.183186,29682,2023-08-14,Freshwater
Loss including,9.350343,43.655919,52354,2023-01-01,Freshwater
Mouth popular,25.030605,77.457962,94481,2023-03-11,Freshwater
Anyone after,51.392186,157.921254,66082,2017-07-15,Forest
Ten man,-68.515709,-110.079286,95401,2018-07-26,Marine
Artist son,60.082422,98.077494,48850,2019-08-28,Urban
List myself,9.815645,-86.280505,71978,2020-08-21,Tundra
Again health,-65.924711,-83.42713,62214,2024-01-14,Tundra
Protect north,-24.030415,2.611745,46705,2021-12-27,Grassland
Degree oil,-1.240785,-161.436509,23161,2021-04-04,Marine
Election majority,-38.496912,-19.212297,6757,2026-07-18,Urban
Plant bring,-63.264475,17.680234,51904,2019-02-08,Urban
Himself at,76.345396,-176.37001,77589,2022-02-04,Forest
Push second,59.840836,67.696782,86468,2017-02-25,Grassland
Most clearly,-76.304634,118.447375,9243,2025-02-13,Forest
Early six,56.564931,151.554169,74939,2024-07-12,Urban
Traditional maintain,47.335913,35.877148,89208,2023-03-29,Freshwater
Add cause,-89.06925,157.046995,35160,2017-03-10,Marine
Institution player,-55.419407,79.64659,47918,2017-06-29,Urban
Development everybody,21.96776,-22.086974,38543,2020-01-26,Forest
Become about,-13.82646,-153.335227,43526,2018-08-14,Forest
Eight area,-83.793874,48.66034,47614,2022-01-24,Wetland
Choice for,-75.77861,-138.639911,44763,2025-04-28,Forest
Different market,-86.416226,63.174425,91883,2025-05-07,Tundra
Other story,6.225161,-82.361021,21606,2020-11-27,Grassland
Enter play,-80.296057,10.349934,7272,2026-04-04,Marine
She first,-29.131983,-115.721181,27077,2018-10-12,Urban
Mission past,59.750985,150.767346,13097,2024-02-26,Urban
Too federal,-71.870432,-0.421336,52134,2016-09-30,Tundra
Economic democratic,81.908842,43.826453,95435,2025-09-28,Marine
Yard behavior,24.190593,-11.767347,38093,2025-02-03,Desert
Sound treatment,-32.22627,99.469312,17984,2019-06-29,Desert
Raise stay,-38.073282,111.421325,82780,2020-10-21,Wetland
Place since,-29.535048,-30.056564,93894,2025-10-09,Tundra
Campaign significant,87.457823,123.490899,84419,2019-04-17,Wetland
Reach Republican,-72.075944,-116.113145,66609,2020-08-06,Forest
Song evidence,-80.896736,-8.23667,39215,2022-11-06,Tundra
Within page,45.041719,133.702879,10936,2020-05-14,Forest
Ten material,-80.011476,-72.366207,57352,2022-04-14,Forest
Significant and,-63.469912,146.082539,11510,2021-12-26,Urban
Account accept,-66.855284,72.073573,69336,2018-02-08,Urban
Individual popular,21.176983,48.958961,15619,2019-05-02,Urban
Off himself,66.041829,-23.433212,38580,2024-10-19,Marine
Available movement,-37.596403,-173.176981,48237,2017-03-20,Desert
Head yet,-30.459316,-101.032463,23868,2023-04-07,Freshwater
Song cultural,82.065196,-97.41937,35163,2016-11-26,Marine
Follow attack,-56.484148,120.144442,56880,2024-12-02,Urban
Summer war,55.231162,-25.872998,79999,2016-11-02,Urban
Gas pay,86.47964,-138.981869,30484,2021-10-25,Marine
Method purpose,48.382547,75.497941,55737,2021-10-15,Desert
Another mouth,-56.858558,153.233049,41294,2017-01-28,Urban
Happy reality,-30.672769,-68.348296,10051,2017-09-17,Wetland
Yet already,-6.828092,176.093794,83985,2025-05-27,Marine
Painting realize,-23.461066,-69.738398,15482,2023-01-02,Freshwater
Up eight,47.462385,60.504257,49851,2021-07-24,Marine
Deal act,89.388687,152.828767,45554,2026-05-08,Desert
Glass benefit,-13.518115,-54.600717,86595,2019-10-03,Marine
Have certainly,53.39814,-22.748537,20509,2019-03-20,Marine
Night more,-43.41078,97.629972,71814,2019-01-18,Wetland
Mission page,17.354835,43.307275,60144,2025-08-19,Forest
Offer address,46.225514,29.746239,4027,2024-09-01,Tundra
Wait around,-2.699306,-106.47931,37573,2017-01-15,Freshwater
Town work,53.21127,-88.269397,65415,2018-03-15,Desert
Difference hope,-6.647865,23.284307,73721,2022-12-04,Grassland
Nothing agreement,-22.267241,-25.900852,1393,2026-01-29,Desert
Law town,-67.341144,-120.158846,42949,2025-07-02,Freshwater
Dinner nice,14.785076,136.721537,62797,2018-10-25,Grassland
Red with,-58.315301,24.755333,65370,2023-03-11,Tundra
Race financial,22.821568,-83.887792,1982,2021-08-13,Marine
Cut price,-46.927371,176.211717,73743,2016-10-03,Forest
Design direction,-47.043965,-154.852656,65016,2021-07-11,Marine
Thing east,-32.266292,155.712731,35588,2020-01-13,Marine
Win staff,49.941452,-170.679665,69448,2017-10-23,Grassland
Can bag,-35.503531,-173.707752,69368,2017-10-11,Freshwater
Instead same,51.295875,135.114347,20071,2022-10-17,Urban
Season with,41.242455,160.260081,67316,2024-05-29,Forest
Future big,-10.013621,-10.584661,27343,2022-05-13,Freshwater
Real sing,49.623039,-118.912454,62604,2022-12-14,Marine
Against others,-86.626377,-76.474877,88004,2018-06-03,Desert
Explain she,63.126159,130.783343,55272,2016-09-07,Desert
Democrat sound,78.915393,-97.47961,63097,2022-04-17,Grassland
Debate should,65.639999,-67.919662,32042,2020-11-18,Tundra
Stock animal,33.866582,78.382331,25542,2019-07-19,Forest
Technology leader,87.244562,-79.620291,79657,2026-04-23,Desert
Box open,-55.906326,-137.950744,89498,2016-11-11,Tundra
Strategy of,81.599576,-124.061969,11384,2023-09-03,Tundra
Prepare nearly,85.569474,-88.735498,1396,2022-01-17,Grassland
Employee happen,-65.677725,69.589477,90596,2022-03-13,Freshwater
Star baby,7.884624,160.072638,41488,2023-05-13,Freshwater
Different soon,-8.369626,-98.144983,38699,2019-09-16,Marine
Remember tree,-41.846479,-21.489899,90400,2017-09-24,Freshwater
Perform interest,36.047571,30.436776,43411,2021-07-10,Marine
Building officer,-29.424889,-153.519101,26404,2018-10-15,Freshwater
Get wish,-58.130289,131.802664,56553,2017-01-25,Tundra
Doctor her,-46.79463,9.050169,39447,2018-10-15,Grassland
Pick cup,-82.085093,-161.229608,96655,2026-04-21,Grassland
Team seem,12.403197,126.919886,15899,2018-03-23,Desert
Everybody fact,69.409964,58.31203,12344,2023-05-06,Tundra
Surface model,-65.136529,-46.245509,27712,2026-05-12,Freshwater
Question art,-36.018075,-136.171185,32950,2018-07-06,Marine
Figure statement,23.294731,-95.867915,48881,2019-07-26,Urban
Tv consumer,-87.455456,126.608464,87827,2016-12-11,Forest
They feel,64.419285,-41.743718,64038,2025-08-28,Wetland
Think PM,14.627761,64.952356,8863,2024-09-02,Forest
Often everybody,-71.563924,22.457656,23311,2018-03-30,Marine
Coach onto,1.629667,142.987699,15955,2025-01-03,Urban
Participant church,16.783695,91.186638,90564,2022-07-03,Forest
Next common,21.330824,-135.25498,36684,2021-05-09,Urban
Type we,-8.395398,-43.383986,45823,2024-06-07,Tundra
International decade,-41.479162,-36.626972,31559,2021-05-20,Urban
Back quickly,53.693026,-153.951603,81675,2017-10-25,Grassland
Man level,-88.114351,152.05994,50931,2020-10-05,Marine
Cost third,-68.248011,-168.128138,17088,2017-08-06,Tundra
Sister argue,48.498839,-179.043771,87339,2023-05-29,Urban
Ready myself,31.22143,-140.099835,294,2018-03-11,Wetland
Low wrong,0.32195,72.348132,32277,2019-10-22,Freshwater
Yourself stuff,84.683996,-8.503865,39822,2020-12-27,Forest
Star garden,47.8217,25.967717,92893,2022-11-27,Marine
North part,15.92122,45.613187,82266,2021-04-05,Grassland
Marriage push,-13.985047,137.766148,37872,2020-11-06,Wetland
Interesting difference,40.442214,103.674838,42172,2022-08-18,Tundra
Have win,-67.752447,-128.639198,84368,2020-09-23,Wetland
Box line,-80.43543,73.469852,43101,2016-08-10,Desert
West player,-32.448996,-89.24447,41475,2017-04-28,Desert
Young defense,-74.671356,-95.311247,76399,2024-11-05,Grassland
Dream health,45.421115,-45.735831,14323,2019-12-11,Freshwater
Second environment,6.110718,-137.088189,54925,2021-06-11,Urban
Shake future,-29.646328,98.224862,58920,2025-10-01,Wetland
Space threat,54.215774,-31.96366,18898,2023-10-24,Desert
Understand within,17.304571,141.009251,13007,2017-01-14,Tundra
Region dinner,-11.151004,-96.191814,91380,2021-06-17,Freshwater
Community maybe,42.11217,161.255063,72718,2022-07-27,Grassland
Matter let,-70.586645,112.57406,65056,2025-08-21,Wetland
Create seem,-50.778838,50.909676,69017,2017-10-19,Grassland
Form finally,4.377862,-82.053983,77135,2018-09-03,Tundra
Long base,-11.561843,-86.819423,47097,2017-07-05,Tundra
Occur green,2.144246,50.940697,77117,2021-06-29,Tundra
Sit wish,7.213866,-7.513706,83436,2023-12-04,Desert
Character dark,39.369159,149.619657,78355,2022-09-29,Marine
Grow adult,-76.618527,126.715566,36877,2019-03-31,Freshwater
Reality risk,8.694218,-90.468569,38717,2018-03-17,Grassland
Read set,17.057001,-166.871919,6390,2019-06-21,Desert
Care letter,-40.477607,174.627733,94419,2018-05-28,Marine
Garden nearly,48.810439,-17.006497,25129,2020-04-07,Wetland
Manage music,48.699291,-148.659799,54665,2018-07-29,Forest
Low attack,35.891117,2.027118,84989,2023-02-12,Tundra
Second others,-86.865183,60.297123,80355,2019-10-05,Freshwater
Type hold,37.1447,51.261849,89312,2020-04-30,Freshwater
Choice professor,-12.917165,-142.848571,70365,2019-12-08,Forest
Drug office,-88.07709,10.787411,44311,2026-07-10,Desert
Capital white,-35.155184,91.020992,4358,2020-11-11,Grassland
Think whatever,-10.090491,151.219445,62783,2017-03-01,Desert
Specific out,-88.098962,-130.933779,68522,2023-03-17,Grassland
Wear have,-36.251262,-167.3313,99097,2025-10-14,Tundra
Style son,43.196953,128.650823,93616,2016-08-28,Tundra
Just opportunity,-35.991295,-160.448969,76314,2016-10-02,Grassland
Candidate everybody,48.925801,68.440863,50591,2018-09-06,Forest
Eight foreign,7.772529,48.68032,40464,2025-06-06,Marine
Field else,-22.522382,136.689577,63234,2025-03-15,Wetland
Practice party,21.484277,-7.267684,1848,2016-10-15,Tundra
Sign growth,48.61703,-86.01209,1265,2025-06-24,Grassland
Data why,-37.612661,-36.908042,21271,2018-06-10,Urban
Among all,-53.314115,103.136099,26537,2017-09-04,Wetland
Lawyer board,-54.646897,158.123352,24461,2022-06-22,Tundra
Or hear,4.630098,-141.481623,85738,2018-02-24,Forest
Field example,-45.903981,-6.067767,76630,2018-01-28,Marine
Myself them,34.969411,-68.905098,63264,2022-05-31,Grassland
Vote our,-60.880814,-106.149691,81951,2021-03-02,Wetland
Forget carry,22.452104,84.222957,37757,2023-04-29,Urban
Late deep,79.208333,-177.040594,85915,2019-06-10,Grassland
Go actually,31.509555,-101.886912,5464,2017-09-30,Grassland
Understand herself,-10.062812,-136.309065,60315,2018-07-01,Wetland
Wear than,29.367345,134.284579,92671,2017-03-09,Wetland
Inside research,-25.198887,100.342832,6314,2020-02-12,Wetland
Arm time,-66.979341,-8.610391,67798,2025-04-24,Grassland
About gun,8.645296,174.816817,11916,2021-02-12,Desert
Toward guy,-59.399019,96.216766,94268,2023-03-23,Grassland
City can,-47.78419,123.863895,54626,2022-01-27,Wetland
Coach expect,63.350065,22.4399,16991,2020-02-06,Freshwater
Type receive,56.837528,-53.4962,9683,2022-07-09,Marine
Maintain than,-48.315187,2.458651,62517,2024-06-02,Desert
Will pretty,83.117381,-39.788412,97262,2016-12-05,Marine
When leg,-87.451571,60.880304,13752,2023-01-11,Desert
Help cold,-85.864327,-77.227197,14044,2020-12-27,Forest
Seven scene,-80.036626,-144.137206,59502,2025-05-24,Urban
Most full,-69.10302,-86.955032,12746,2021-10-11,Tundra
Agency pay,28.980174,158.866811,85295,2024-06-20,Tundra
Senior impact,-69.823905,48.217805,62875,2024-06-10,Desert
Ok place,26.813911,46.478849,26918,2017-04-09,Freshwater
Sign shoulder,51.844397,25.247919,51670,2019-01-11,Wetland
Sort people,-52.786034,175.012451,74497,2016-08-13,Marine
Politics marriage,-88.046886,64.184079,68912,2018-12-15,Wetland
Key sign,51.716869,116.750118,79374,2017-05-23,Wetland
Value writer,-82.186661,-89.83891,70183,2022-06-11,Urban
Land southern,-25.234584,-10.71549,81428,2017-04-08,Forest
Whether magazine,56.001483,-12.897564,16481,2019-08-11,Urban
Movie sister,-82.24096,-87.322886,26189,2026-05-20,Urban
Water where,-63.970785,143.696364,99392,2025-10-21,Forest
People early,46.565952,119.964601,85848,2023-03-31,Forest
Almost you,-62.154205,88.835662,73063,2022-11-10,Grassland
Someone southern,62.317882,-66.960609,30694,2017-08-20,Tundra
Arm real,-50.671557,98.269901,20917,2020-10-31,Wetland
Medical pattern,-42.625592,-169.036709,6953,2023-06-10,Forest
Arm hour,17.561545,28.348722,68178,2016-08-19,Tundra
Morning decide,61.801068,-33.964604,24598,2022-05-10,Marine
Discuss south,-39.589774,13.060932,60601,2025-03-24,Desert
Form season,-86.936117,143.41052,98843,2025-10-01,Urban
Prevent successful,-83.917096,-125.28555,40163,2016-12-09,Desert
Business green,29.685436,41.565899,53591,2017-12-18,Desert
Major there,29.833627,-161.537465,10651,2024-10-22,Freshwater
Pretty democratic,-25.345813,-88.509445,69277,2023-03-07,Tundra
Color particularly,-54.871799,97.132784,17691,2021-12-26,Urban
Eye I,26.901527,-50.795147,43379,2019-11-06,Forest
Discuss us,-63.976565,-8.807663,52397,2023-06-25,Desert
Order morning,64.047541,-83.097099,29050,2019-12-24,Urban
Cut education,52.273081,-133.226687,85572,2016-10-08,Desert
These protect,-12.015106,-69.766909,45218,2025-12-10,Desert
Part reason,62.736043,-156.490465,45708,2016-12-24,Urban
National sister,32.163583,149.788661,453,2017-07-02,Forest
Thus ever,-71.562034,48.363921,77460,2023-04-04,Tundra
Blood class,-88.103451,23.399808,37962,2025-02-06,Urban
Case know,-13.395653,37.912621,85449,2025-08-25,Marine
Lawyer source,27.70628,-52.574374,53190,2021-06-07,Grassland
Let his,30.284163,-129.763494,24320,2020-04-26,Grassland
Put ahead,14.577884,-153.134031,30839,2016-09-08,Freshwater
She point,20.683691,78.235982,10800,2022-01-08,Desert
Agreement free,67.538037,88.019787,78722,2020-01-10,Grassland
Different bad,-0.283381,51.690285,71522,2022-08-21,Tundra
Suddenly either,88.560704,79.112555,13050,2020-09-29,Wetland
Five offer,-17.877388,125.75136,39201,2024-04-03,Wetland
Song able,-70.977152,100.112572,61052,2017-07-30,Marine
American lay,-44.69364,-125.911426,47561,2022-05-22,Marine
Business season,-71.46636,175.442248,53661,2024-01-28,Freshwater
Over table,66.824524,29.715853,91895,2017-01-15,Marine
Know just,-52.489648,78.844218,16462,2020-02-02,Marine
Case yard,-89.360234,128.781747,98487,2026-07-14,Grassland
Toward sea,-74.146121,83.633025,19542,2019-10-11,Freshwater
Technology close,-5.155656,63.458784,61366,2023-01-15,Marine
Amount personal,-71.676191,-66.111309,20662,2023-06-11,Tundra
Street question,-35.130457,121.418926,26995,2026-02-27,Wetland
Operation change,47.109273,26.061801,21471,2021-12-11,Grassland
Despite cultural,-2.238184,129.752668,32159,2024-03-18,Marine
Dream risk,-10.232782,51.302483,31179,2018-08-14,Forest
Or world,-15.816005,-115.646478,1212,2025-11-29,Tundra
Treatment financial,4.913747,-145.593976,29170,2026-04-16,Desert
