species,latitude,longitude,population,date,habitat
Three may,-57.44297,135.788349,43626,2021-04-04,Grassland
Memory research,-13.72745,105.851037,92775,2017-11-12,Forest
Item perhaps,1.324331,-29.243244,74967,2020-12-14,Tundra
Coach address,44.296816,-92.525993,93516,2019-10-27,Forest
Old pattern,5.326641,162.245275,75,2024-01-21,Tundra
Security food,-84.806773,-109.937258,60826,2016-09-02,Forest
Say participant,83.087594,33.0634,97270,2023-02-25,Tundra
Industry actually,37.734135,-86.624581,53798,2024-03-21,Marine
Resource bank,87.192654,100.406033,86037,2024-12-21,Wetland
Low agency,-50.154383,18.208651,46588,2017-10-23,Urban
Both them,-64.507398,22.752816,28789,2023-09-26,Tundra
Four among,39.111063,-124.054602,40228,2021-10-28,Forest
Tonight land,42.320601,-6.329842,99797,2018-12-11,Urban
Use effort,54.641462,-10.548545,16332,2023-01-28,Desert
Chair every,85.515683,-139.389512,69371,2022-07-13,Urban
By whatever,60.638534,-132.14908,74662,2025-02-25,Wetland
National east,-86.869775,-177.371957,52616,2025-12-09,Grassland
Enjoy town,-45.63436,87.455784,13249,2018-04-02,Forest
Recently expert,62.453627,25.888969,46399,2016-10-17,Freshwater
Effort wonder,-30.611071,-144.376613,90410,2017-11-28,Wetland
Else he,-20.500919,124.760168,54535,2026-05-26,Freshwater
Arm join,-12.732644,-105.137217,77727,2016-08-08,Freshwater
Drop step,-57.926656,149.793479,4288,2021-08-22,Grassland
Ground find,-71.773206,-48.891858,14616,2020-11-15,Wetland
Sure history,56.858101,131.86089,10662,2021-02-24,Urban
Left future,-65.809122,-83.321473,27268,2019-06-25,Tundra
Should left,-74.034767,148.555112,38993,2025-07-19,Grassland
Force total,34.076755,-65.028474,51302,2021-04-09,Grassland
Story thus,-83.864016,-47.725289,99539,2018-04-12,Freshwater
Way history,-32.326236,59.645559,11194,2023-02-10,Forest
Agree site,-88.875813,75.025939,60285,2022-06-28,Marine
Story other,20.477089,168.236012,96301,2021-10-16,Wetland
International event,1.275083,142.334571,90138,2024-05-16,Grassland
Home hotel,-55.894918,147.950631,7039,2026-06-02,Marine
Control collection,78.3076,110.471186,63596,2025-04-11,Urban
Behavior model,1.556677,140.673993,28840,2017-02-15,Freshwater
Into authority,28.199413,-95.095487,57695,2018-10-16,Tundra
Truth card,12.722415,-147.204493,54740,2025-02-13,Forest
Senior level,69.845737,-165.324518,97163,2025-07-13,Grassland
Arm behavior,-20.327713,-18.278779,75138,2018-01-20,Urban
Material break,73.693473,-130.680524,73874,2020-11-10,Marine
Health former,-42.114562,41.499266,15529,2023-09-01,Urban
Assume knowledge,22.285549,-70.840031,99323,2025-06-28,Forest
Reveal situation,43.61217,66.078987,28815,2022-06-30,Urban
Appear product,-32.347512,-108.943398,35044,2021-07-25,Freshwater
Single possible,37.067229,-50.922869,85570,2023-07-01,Desert
Order enjoy,-49.840762,11.210325,67493,2020-12-07,Desert
Girl somebody,-9.309495,4.295037,54062,2024-05-27,Marine
Company theory,24.020214,101.654018,58603,2021-09-14,Tundra
Expect father,-9.089096,88.80215,74584,2020-10-13,Marine
Believe attack,30.428365,69.408914,88623,2021-02-05,Marine
Series step,52.993041,-154.246784,61545,2019-05-08,Urban
Involve which,81.66989,116.071748,88476,2018-09-26,Marine
Mission according,30.732868,-83.430281,78817,2021-11-11,Urban
Station century,-48.709508,43.372436,67599,2020-10-22,Marine
Rock bring,78.019764,-97.718671,95906,2018-02-05,Grassland
Despite whole,88.49467,74.709891,74312,2018-01-31,Desert
Party never,30.082778,-160.424486,14151,2024-03-06,Wetland
Himself cold,62.544985,-53.530087,96241,2024-10-19,Tundra
Special drop,22.236244,16.741948,82873,2023-12-14,Tundra
Which very,76.817095,-5.545931,19923,2020-05-30,Tundra
Dinner draw,-34.103887,-121.169361,29734,2021-01-08,Marine
Bad toward,36.224387,7.682093,87343,2018-05-23,Urban
Necessary along,35.987955,-78.089047,53372,2025-11-09,Wetland
Scene hit,-66.040761,55.564641,30861,2022-03-07,Urban
Read foreign,-14.7881,-55.137269,6334,2017-03-31,Wetland
By young,7.864587,-37.572517,71261,2025-12-06,Tundra
Beat door,-43.186899,-138.604871,758,2023-06-03,Urban
Lot grow,-60.895212,-132.325052,92886,2022-11-28,Forest
Bank author,-22.894683,-93.86474,96510,2020-01-24,Forest
Minute picture,-78.983135,65.390958,82308,2025-12-15,Tundra
Region relate,-80.512022,126.052688,24496,2023-07-24,Urban
World crime,-29.40116,118.920202,80305,2021-12-20,Tundra
If kind,47.769813,52.895946,378,2024-03-02,Forest
