species,latitude,longitude,population,date,habitat
Difference start,-83.414437,-69.75411,5164,2023-12-29,Desert
Dog environment,48.304445,4.917828,28747,2023-10-05,Freshwater
Place available,-51.789045,-77.6008,31481,2018-05-29,Forest
Eye build,-9.265175,-126.413243,99743,2019-08-23,Marine
Short affect,-28.984309,-86.611602,66272,2017-04-24,Marine
Sense throw,84.239933,-2.035016,22956,2020-05-29,Grassland
Dog fire,46.149293,68.864731,23129,2020-07-19,Freshwater
Reduce view,21.338663,-58.222226,94892,2019-07-31,Marine
Management cover,45.16319,80.467095,75802,2020-01-31,Marine
Than music,68.569852,-35.858809,53706,2020-11-08,Tundra
Term south,58.653792,21.233028,45951,2019-10-03,Urban
Real kid,44.425621,-118.946142,78387,2017-07-08,Grassland
Nothing there,80.23367,-108.221135,76138,2017-09-13,Forest
Forget wish,48.359828,40.885066,1359,2021-04-18,Tundra
Bed lay,86.628869,142.564577,94282,2017-09-27,Wetland
System energy,37.041891,59.181204,70546,2023-08-19,Urban
Office tax,77.86738,-134.906503,15808,2026-06-07,Desert
Direction order,46.207435,77.706884,97910,2016-07-19,Wetland
History light,-4.2596,-122.669963,93657,2022-07-14,Desert
Opportunity everybody,-21.386735,106.431093,78250,2018-12-11,Marine
Husband more,-45.792012,60.042723,97873,2019-01-16,Forest
Gun generation,25.334208,99.552398,19675,2025-09-27,Forest
Control society,-46.385756,-151.59261,34137,2017-03-17,Tundra
Race budget,-3.853018,-42.453451,4366,2021-01-11,Freshwater
Economy fall,-22.599538,174.041693,77218,2020-01-02,Wetland
Ago usually,3.551375,63.537515,96531,2017-03-12,Tundra
Deep identify,89.086324,149.067138,55627,2016-08-12,Forest
Change act,62.106659,-64.019316,55022,2021-12-29,Wetland
Author career,50.631725,-2.219162,62217,2018-09-10,Tundra
Success right,64.657536,-81.653648,71360,2021-09-09,Urban
Item position,55.726301,-110.479463,69450,2019-11-20,Marine
Relationship agency,18.577861,156.617536,89643,2019-07-19,Urban
Require live,59.859084,-45.178457,68474,2018-06-28,Wetland
Positive stock,-74.335154,125.32334,48835,2019-04-05,Forest
Small kid,-40.375554,-156.264215,85564,2024-01-27,Wetland
There throughout,43.546744,-74.344325,24612,2020-01-26,Marine
Environment while,48.061754,88.071063,67155,2019-07-04,Freshwater
Short sport,-11.345238,23.199926,93166,2017-04-27,Desert
Official on,-68.763752,56.644351,64015,2018-11-15,Freshwater
Need major,54.766917,-120.394797,15541,2021-12-12,Marine
Tv she,4.877487,54.185604,19348,2022-08-05,Urban
Speech power,-82.826499,-108.443982,80084,2018-09-15,Desert
Each imagine,-42.353211,102.197226,70655,2023-10-18,Marine
Wait middle,-51.740998,-102.860345,26463,2019-08-16,Urban
Benefit past,79.284468,-158.349555,625,2021-06-24,Marine
Issue suggest,-27.542672,144.425842,86450,2024-04-01,Wetland
Parent answer,39.636373,137.907343,34650,2025-11-08,Grassland
Listen between,-47.539493,54.283841,83006,2022-12-19,Freshwater
Structure thousand,18.829593,178.689406,71839,2025-02-10,Freshwater
Light black,-26.551041,-176.227746,45998,2024-02-17,Desert
Loss federal,-59.254932,136.851558,66002,2024-12-22,Forest
