species,latitude,longitude,population,date,habitat
Spend thousand,75.520305,-15.964579,30101,2022-10-23,Grassland
Compare may,66.652477,91.979918,65270,2026-05-25,Marine
Lead every,48.356428,-2.838041,16099,2019-10-12,Urban
Full vote,-63.431139,-145.620471,61597,2018-08-15,Desert
May any,43.655459,-83.013523,66347,2024-07-30,Marine
Law thought,-3.533367,-1.019834,66196,2022-06-09,Marine
Trouble lead,-20.189358,-171.796831,53701,2017-08-16,Desert
Chance really,18.09487,-75.013127,40291,2019-10-07,Freshwater
Thank crime,26.569268,71.637668,15554,2025-03-25,Freshwater
Line deep,-70.560565,99.911702,64310,2024-07-27,Urban
Through deal,6.635355,-89.98903,30577,2026-04-12,Forest
Pick decade,-7.036751,46.101002,43348,2022-05-05,Wetland
Author evidence,8.281477,-150.130558,8904,2017-10-13,Forest
American detail,-63.186282,-19.636008,52969,2018-06-11,Forest
Myself politics,45.516152,139.896531,46854,2018-09-14,Grassland
Society remember,-71.667814,78.859147,53249,2021-07-03,Desert
Be most,-66.329912,157.64121,9492,2022-08-15,Tundra
Wall writer,9.880325,-102.038616,34290,2020-10-19,Grassland
Far I,-86.456695,60.797197,52139,2019-12-16,Grassland
Enough tend,-61.728832,-50.803251,97924,2021-02-18,Urban
Yourself perform,-39.347242,-27.743087,36747,2019-12-13,Tundra
Market responsibility,-7.723862,60.94521,90027,2018-02-21,Marine
Candidate make,73.276456,-176.634777,4155,2019-03-27,Freshwater
Question shake,60.599084,-95.431252,51168,2025-05-27,Urban
Break federal,-44.15645,42.807826,73850,2024-07-21,Freshwater
Individual economy,10.457909,161.570936,7689,2017-10-20,Freshwater
Beautiful positive,40.627919,-13.433126,27847,2026-05-25,Freshwater
Claim vote,17.161829,116.545912,15036,2020-11-09,Desert
Character seem,-60.411885,70.356067,17361,2025-05-23,Marine
Grow knowledge,51.696361,-62.406845,81346,2021-11-25,Urban
Check continue,19.881025,2.760379,9857,2024-05-31,Wetland
Main boy,-33.711186,49.129804,54547,2017-06-11,Forest
Agent relate,-11.215668,65.7297,55110,2021-01-18,Tundra
Discuss represent,-74.669096,170.424106,82586,2025-08-06,Freshwater
So over,-73.669713,-54.833088,44317,2023-03-23,Desert
Next always,56.703056,-140.793284,20882,2020-08-04,Forest
Travel structure,-85.698764,-85.908393,5376,2019-01-26,Tundra
Although the,-76.956195,-80.851344,18821,2020-03-20,Tundra
Different school,40.460588,-117.551906,87783,2019-06-13,Wetland
Yes modern,-25.444043,-159.872021,76701,2021-11-10,Marine
Trouble smile,-11.738532,-49.213111,44157,2021-11-08,Grassland
Industry want,10.374325,-5.319196,16833,2022-08-06,Tundra
For author,32.385392,6.872264,29206,2019-05-26,Grassland
Later man,-66.927829,125.228164,67416,2019-10-15,Grassland
