species,latitude,longitude,population,date,habitat
Wait decide,-31.007726,-51.620818,72792,2025-02-26,Wetland
Respond evening,-42.247915,-155.233462,98661,2017-02-10,Urban
Crime election,-4.756027,-10.633227,29471,2020-09-02,Grassland
Claim pick,-68.323363,4.51703,32608,2019-02-18,Forest
Both only,-61.879957,-150.729141,14519,2025-06-05,Grassland
Born enter,-67.382926,-173.555134,83367,2025-02-19,Freshwater
Entire lead,-23.303601,11.175556,87713,2018-04-11,Forest
Three news,74.53516,-131.00609,26099,2023-04-18,Urban
Recognize buy,30.294531,5.863358,70695,2021-12-16,Marine
Type front,3.691729,7.737031,10501,2025-08-23,Grassland
Effect reason,63.452474,-74.636915,86831,2019-04-03,Wetland
Congress information,85.043732,-11.745183,2715,2019-09-24,Desert
Trial culture,-54.346861,-26.318228,11531,2024-08-14,Desert
Speak recent,63.402283,64.704974,31463,2025-02-03,Urban
Sell moment,85.32057,73.436799,69174,2022-11-13,Freshwater
Man south,42.469754,-126.247164,24983,2025-06-21,Marine
Perhaps such,-57.747498,4.462478,68707,2018-06-19,Marine
Rather memory,-29.27485,60.071597,88124,2020-04-08,Freshwater
Clear present,18.509272,-89.534388,10625,2026-02-08,Freshwater
Suffer president,-22.676114,155.32789,89115,2023-06-14,Marine
Eye summer,-75.820216,111.878172,28895,2023-09-17,Desert
Themselves different,72.913198,-19.717914,73316,2021-01-23,Desert
Sign system,-78.25894,-143.598137,32464,2021-07-25,Marine
Letter person,25.682857,-178.475967,62215,2025-03-26,Freshwater
Dog sound,64.655669,157.865212,42351,2020-03-31,Forest
Certainly house,75.248928,-97.224135,40946,2019-03-05,Marine
Far hope,-1.024075,-109.068553,28070,2017-03-12,Grassland
Pull relate,37.413603,136.628838,72191,2025-06-18,Grassland
Middle image,65.772918,-74.702205,61236,2026-01-26,Marine
Economy national,-47.130222,-174.860064,77240,2016-12-02,Desert
Never ten,-74.362968,-11.079687,86334,2024-06-08,Forest
Site national,-38.748676,-130.120078,59894,2019-12-29,Freshwater
He them,-62.547614,46.064669,86349,2017-08-01,Marine
Film discussion,17.046376,35.001845,52646,2021-09-16,Desert
Artist start,84.107001,39.35697,6469,2016-08-01,Freshwater
Market process,5.149321,65.101756,86554,2025-08-20,Forest
Clearly Democrat,66.84166,-119.892698,41702,2026-07-11,Grassland
Scene week,72.874736,160.646792,56122,2024-11-19,Marine
He office,-47.458634,53.631461,13862,2024-07-02,Tundra
Catch trial,-86.296617,-92.554918,81608,2020-04-20,Desert
Response energy,-65.641806,146.044323,90837,2017-10-14,Grassland
Ground go,-13.427578,-121.688998,62029,2021-11-02,Grassland
Whether already,52.401044,158.636296,22388,2022-11-03,Grassland
Realize interview,44.13371,156.358031,81146,2024-05-23,Tundra
Vote affect,-77.728881,56.445148,28581,2024-04-02,Forest
On president,49.125169,-154.892196,53918,2019-11-17,Wetland
I indeed,-70.925234,-166.615488,35534,2016-11-13,Urban
Step source,22.715365,93.801843,34957,2023-04-02,Tundra
Decide strategy,37.575981,155.394091,87682,2019-01-10,Grassland
Collection head,54.246003,-92.97687,12268,2019-07-13,Grassland
South break,-27.337623,-52.437943,53003,2024-10-06,Urban
Key up,25.041687,-172.486589,49985,2021-11-20,Forest
Fire teach,-69.990736,65.128645,76043,2025-10-07,Tundra
Seven myself,56.287597,-87.414147,52935,2025-11-06,Wetland
Determine college,65.558029,41.300873,86218,2018-10-17,Wetland
True other,-47.470994,-10.441715,10915,2026-05-15,Forest
Cold half,-51.655079,-59.612566,20253,2019-01-20,Forest
