species,latitude,longitude,population,date,habitat
Cost trip,81.898096,141.206725,3757,2017-02-25,Grassland
Debate white,11.457449,75.981716,88043,2020-07-22,Grassland
At subject,52.847584,-145.630217,20445,2017-06-12,Urban
Later dog,45.161662,100.143267,69856,2025-08-10,Grassland
Level player,-44.102591,-178.961474,42174,2021-09-03,Urban
Prepare take,-17.2865,-165.421794,56735,2019-06-02,Marine
Her decision,26.162551,-17.194235,11196,2024-07-14,Marine
Without it,-33.207153,179.782985,92605,2017-06-27,Forest
Son last,39.306376,41.059436,18091,2018-05-30,Tundra
Have build,63.705486,-149.966834,4978,2018-11-25,Forest
Operation share,-59.272903,-37.882808,7558,2016-10-03,Freshwater
Trial something,62.544356,-99.536725,16793,2024-09-25,Wetland
Service color,-87.167339,178.400501,45863,2024-12-25,Freshwater
Paper raise,1.059692,164.54309,59521,2025-12-30,Wetland
Personal campaign,-55.829454,-134.276539,63576,2023-09-20,Forest
Strategy stay,-82.593019,150.028828,65341,2016-08-05,Wetland
Expect friend,-82.208691,-138.174879,80195,2017-12-13,Desert
Kid record,-65.182623,6.089811,643,2022-12-11,Marine
Fight result,-75.562596,-28.816488,24496,2016-12-18,Tundra
Method conference,-22.354926,-150.905981,32770,2022-10-04,Marine
Message response,-16.230134,36.401948,43102,2016-12-14,Urban
Scene south,65.101064,24.005693,1545,2020-11-01,Forest
Remain play,56.629316,129.467023,73458,2018-01-23,Wetland
Current drug,-67.24696,5.952691,17470,2019-04-02,Freshwater
Sense notice,29.980257,65.709627,23856,2023-11-23,Marine
American low,0.020039,-101.995529,79996,2020-01-13,Desert
Federal better,34.270213,73.504916,72500,2024-10-03,Forest
Model environment,-43.025447,-5.083661,97986,2025-12-09,Desert
Consumer new,37.485913,177.72988,51624,2022-12-24,Freshwater
Keep leg,-70.456729,59.272417,37035,2020-05-28,Grassland
Measure coach,24.289437,82.506146,89038,2025-02-18,Freshwater
Appear necessary,41.622282,-112.623755,87334,2025-12-07,Marine
Authority gun,83.309425,-78.846392,80347,2025-12-27,Urban
Experience forward,-70.818463,-106.538004,73001,2017-10-06,Forest
Himself cold,15.404939,-79.345256,16157,2020-02-14,Desert
Stuff friend,-13.286408,128.880678,93955,2022-04-19,Tundra
Then place,84.567336,-40.402072,48028,2016-11-19,Urban
Billion city,-10.771181,166.095445,97865,2018-12-15,Freshwater
Fall do,55.094755,88.565885,78100,2020-08-03,Urban
All they,-60.049129,-169.09197,57842,2025-06-19,Urban
Tough good,87.229206,112.725844,58122,2022-07-12,Tundra
After unit,87.939901,-79.492661,36420,2020-03-02,Forest
Nice where,33.64184,-45.145551,96535,2024-08-24,Tundra
Service although,73.733191,-164.434555,2499,2017-07-07,Wetland
Person newspaper,50.711178,63.620498,81743,2017-09-29,Tundra
Often rock,81.694362,-1.561689,47208,2021-03-01,Urban
