species,latitude,longitude,population,date,habitat
Would life,31.836402,177.828959,69605,2023-04-11,Marine
Here respond,-22.522239,-41.907583,15659,2018-01-10,Desert
East contain,-78.459359,69.894149,73827,2021-10-10,Wetland
Skill idea,67.755682,63.857282,96424,2019-04-10,Freshwater
Though over,69.032132,137.307223,89179,2024-04-23,Grassland
Political play,-30.010686,-124.999275,54226,2019-03-21,Forest
Top return,-50.794643,138.666709,64043,2019-01-05,Tundra
Use court,-29.709847,40.642104,21569,2018-05-05,Forest
Hotel phone,-42.980108,126.965108,2503,2023-07-06,Urban
Speech draw,46.912899,-72.010321,67783,2020-04-28,Tundra
Medical wrong,66.049449,63.940203,37086,2023-02-17,Marine
Present want,64.54738,-140.807807,55279,2025-05-12,Desert
Marriage administration,-12.544254,160.96503,32687,2026-01-30,Urban
Industry future,-34.828139,61.966398,39312,2021-03-25,Grassland
Task hundred,-17.974152,89.526986,78658,2024-12-07,Wetland
Hotel bill,-67.710286,-118.955998,36501,2020-01-29,Tundra
Property life,12.43232,100.194995,9759,2023-12-15,Tundra
Main certain,6.022953,-65.275436,17761,2018-12-05,Marine
Find other,-21.302604,-84.364168,80076,2017-08-15,Grassland
Generation vote,-8.398744,129.073077,13697,2025-09-12,Freshwater
Tend first,57.565963,-115.845328,9947,2024-02-24,Wetland
Public physical,-27.426622,-102.183635,96425,2018-08-06,Tundra
End under,-58.098341,126.757622,2659,2025-01-23,Desert
Item surface,-89.09526,6.713205,97132,2024-01-17,Wetland
Ahead partner,-16.04483,168.790513,20735,2020-07-17,Forest
Reveal a,54.381111,23.012138,29936,2021-09-21,Grassland
Stop seek,-58.607836,-138.093592,38609,2024-07-22,Desert
Agreement doctor,55.672057,-74.050008,87076,2020-09-03,Grassland
Parent six,-7.800611,132.259636,97315,2024-05-05,Freshwater
Democrat majority,-49.064441,-131.908392,47081,2022-03-22,Forest
Sort he,-24.21897,-93.216192,24014,2024-07-19,Grassland
Here no,-58.44306,56.110102,84372,2019-04-03,Tundra
Member wall,-2.287366,174.316874,8060,2024-12-10,Urban
Who Republican,65.69133,-89.711428,86927,2021-10-17,Tundra
Feeling meet,20.833099,-52.567868,5836,2025-07-02,Urban
Agency remain,-27.342222,-87.961142,12156,2022-02-13,Freshwater
Pull watch,-67.316695,-30.426835,56826,2022-03-19,Urban
Really own,24.988221,-81.73408,78865,2023-03-25,Desert
Article majority,-10.559616,113.191787,85078,2018-08-15,Freshwater
Second detail,7.598454,12.882718,78211,2020-03-08,Tundra
Treatment big,-41.050689,65.698112,52509,2020-12-12,Marine
Young difficult,12.514029,-79.041546,52703,2022-06-27,Desert
Executive perform,-43.495907,-29.321423,95796,2025-01-06,Marine
Executive how,-85.590524,35.426262,3386,2017-10-13,Forest
By plan,59.61064,-126.259053,53937,2024-07-11,Marine
Message fine,-76.163619,120.49441,15697,2025-11-29,Wetland
Raise amount,74.578402,97.339433,36643,2018-01-21,Grassland
Sound which,-32.857196,-125.379943,62580,2025-10-13,Desert
Writer study,24.802805,172.090514,10175,2020-02-16,Marine
Institution door,57.110161,165.601689,36961,2026-04-02,Urban
Value region,-14.9655,119.872854,34098,2023-08-20,Desert
Rich herself,-41.212107,-126.194469,14615,2026-04-22,Forest
Air hand,71.698377,169.348446,12853,2022-12-04,Desert
Until crime,-4.22144,42.628177,97054,2020-10-22,Marine
Buy large,64.134284,158.785146,53963,2022-12-09,Urban
Security indicate,-13.417969,172.021333,65099,2022-08-26,Freshwater
Fast yeah,46.370173,71.41561,89620,2023-06-16,Desert
Quite alone,67.53715,-22.091565,61463,2019-01-19,Freshwater
General drug,73.246392,-50.234226,87749,2023-09-09,Freshwater
Argue direction,26.343974,-176.304526,6811,2019-04-18,Tundra
Building design,-70.473258,-14.908531,62058,2025-05-01,Marine
It together,-0.97319,-148.757078,71246,2022-04-18,Grassland
Require despite,-73.093309,-43.83149,7264,2024-12-02,Freshwater
Family bring,-8.855944,83.637944,22071,2018-04-24,Desert
Increase around,-60.402146,-123.284357,47465,2022-02-17,Marine
Human already,24.398708,-42.264869,97117,2020-10-15,Freshwater
Vote run,-39.764486,-10.382859,19766,2024-02-03,Freshwater
Save imagine,67.637719,153.732758,48095,2017-03-09,Freshwater
Phone fine,-66.961688,-79.631515,91301,2025-12-06,Freshwater
Entire sort,35.548211,-123.613701,76103,2017-07-13,Forest
Skin simply,70.523431,10.922469,957,2024-09-15,Urban
Product increase,-51.19808,-69.360045,12883,2018-05-31,Grassland
Exactly policy,-39.482998,50.365816,20958,2022-07-07,Freshwater
Create may,54.700863,160.022752,74833,2020-11-19,Marine
Mention finally,55.463988,-26.566817,84324,2023-10-10,Grassland
