species,latitude,longitude,population,date,habitat
Hot practice,-79.674739,49.312195,9127,2023-01-10,Tundra
Little experience,29.946112,167.575407,86437,2017-01-08,Freshwater
Just customer,-65.085913,100.109142,40218,2018-11-15,Wetland
Knowledge brother,-88.38022,48.781455,41266,2022-09-12,Forest
Similar need,64.021068,-137.853663,59442,2016-11-28,Marine
Project would,31.71381,-99.579033,3491,2024-04-04,Freshwater
Writer land,-20.931385,153.450414,85582,2022-09-29,Grassland
Dream this,79.293869,66.3655,23278,2018-12-24,Freshwater
Should experience,-13.298395,-19.038112,5070,2017-09-18,Marine
Group final,-22.820717,81.137543,22797,2024-09-26,Wetland
Art chance,-2.797123,-12.498869,11549,2023-02-17,Freshwater
Single leg,64.345088,135.157839,63103,2025-09-21,Forest
Space million,-62.894724,63.894092,10649,2025-02-07,Desert
Talk difficult,6.211741,72.819943,85682,2020-10-12,Desert
Matter movement,23.866187,-112.091919,84225,2023-12-14,Marine
Reflect cost,0.767902,4.941225,20888,2024-03-29,Wetland
Window road,-84.069381,-131.335993,62396,2021-09-25,Urban
Entire more,65.150567,-47.75059,65827,2020-09-09,Forest
Take think,-78.460262,158.77243,49377,2022-09-25,Desert
Theory total,-26.056274,-3.926487,15588,2018-07-11,Grassland
Pull tend,87.551838,-162.506074,64058,2025-01-17,Urban
Radio film,-88.380692,158.488077,841,2025-02-26,Marine
Present business,7.791012,-64.624723,62826,2026-05-23,Freshwater
Owner young,-42.715402,-162.437662,30986,2018-03-31,Freshwater
Itself agent,-32.260698,-123.739844,65828,2023-03-31,Freshwater
Month push,-85.46155,-146.991303,89676,2017-07-23,Tundra
Sit skill,57.520153,-160.09357,77092,2020-08-09,Marine
Line for,16.118547,-52.506244,67743,2019-09-07,Wetland
Official heavy,-1.136775,-134.81801,71927,2022-02-20,Urban
Will after,85.867021,93.240594,44081,2025-04-26,Freshwater
Movie cold,88.972115,-162.510527,16735,2026-02-24,Marine
Find what,-76.646284,-104.434463,56496,2022-04-10,Tundra
Community edge,-24.41902,-27.856229,20196,2018-05-27,Urban
Section Democrat,-47.859324,45.913352,74691,2020-01-01,Desert
Activity space,59.374544,29.426903,9470,2019-04-03,Desert
