species,latitude,longitude,population,date,habitat
Executive clear,68.678136,-46.924682,7140,2020-02-12,Marine
Physical describe,-12.706689,45.157033,31958,2023-02-19,Desert
Station bag,24.670192,13.27884,17952,2017-08-22,Freshwater
Put response,-40.504964,-32.645747,25813,2021-08-20,Marine
Anything wind,-81.430424,123.676525,80422,2019-04-17,Desert
Shoulder own,59.694314,48.409157,76613,2018-06-15,Wetland
Guy before,78.702058,153.749319,75923,2020-12-13,Freshwater
Cut condition,-49.179472,-12.988723,8376,2022-08-25,Freshwater
List capital,-26.501412,169.65542,27749,2017-12-11,Grassland
Environment up,-10.086482,-29.332187,27494,2025-09-05,Desert
Media summer,-22.021486,-112.749072,5584,2022-07-07,Tundra
Debate close,-11.095973,15.035512,73757,2019-06-11,Tundra
Article painting,72.399458,151.262515,55402,2021-08-16,Wetland
Modern beyond,-81.746616,89.992937,72205,2017-09-20,Wetland
Range natural,-63.53946,-135.656124,9553,2026-03-11,Grassland
Its physical,70.648891,-139.501771,90474,2025-12-18,Freshwater
And daughter,-54.016889,52.572147,11451,2022-11-21,Desert
Able treat,61.566291,7.023356,24175,2017-05-16,Grassland
Move state,3.684999,103.422965,46620,2024-08-08,Urban
Manager yeah,-22.909683,-133.703333,17660,2017-11-12,Freshwater
Case increase,49.285059,134.148097,27599,2024-04-05,Desert
Movement parent,-32.067335,-13.165652,4696,2022-12-07,Grassland
Movie indicate,-41.92619,-53.770899,17517,2024-10-05,Freshwater
Art audience,27.975348,72.437863,45884,2023-01-09,Forest
Face compare,-4.421593,84.363953,55811,2024-05-10,Marine
Billion five,-32.849661,87.802093,64634,2021-09-03,Marine
Friend adult,10.466022,18.830493,51907,2020-01-31,Desert
School decision,49.363346,-100.380406,18088,2022-06-05,Tundra
Hundred most,61.917518,-142.167206,86217,2020-10-25,Forest
Low include,32.484397,56.412837,29919,2021-02-24,Tundra
Increase week,1.306453,-85.233411,96265,2023-09-24,Tundra
Attention administration,55.038353,-25.724405,32711,2018-05-03,Desert
Also man,30.741072,-102.194225,60226,2024-02-10,Marine
Describe national,20.549918,151.082074,38650,2026-01-06,Tundra
Front sure,-83.331526,-7.230164,80114,2019-06-25,Forest
Consider college,38.722139,90.124114,96,2025-02-14,Desert
Look you,60.47074,-113.521166,44315,2025-08-29,Wetland
Shoulder operation,-61.709951,105.219946,23847,2022-10-20,Marine
Career card,3.59059,35.018075,60598,2023-03-21,Wetland
Per everything,82.649052,53.548835,28478,2024-08-19,Tundra
Stage experience,-6.13296,81.731533,48892,2022-11-25,Wetland
Evening pay,-0.19148,-22.817943,6347,2022-07-29,Marine
Seem there,-2.690234,38.555449,14772,2017-03-01,Tundra
Investment friend,52.118098,5.546914,70929,2017-11-05,Urban
Notice single,47.699696,89.348881,82189,2025-02-23,Desert
Step may,-6.869084,-16.750478,57112,2019-10-20,Wetland
Best cup,-49.814114,-108.530502,58040,2016-07-20,Urban
Open theory,76.701017,-110.821191,52269,2018-11-13,Desert
We why,-80.237979,150.738631,69473,2023-02-04,Freshwater
Street conference,83.306071,159.657356,68740,2021-05-28,Wetland
Control difficult,-66.865445,-163.333955,76946,2022-04-16,Marine
Way kind,-32.805777,60.565053,26639,2021-01-13,Urban
Full beat,45.805058,79.429392,5272,2020-02-04,Tundra
Fast commercial,87.279983,132.101059,54698,2022-04-27,Grassland
Finish animal,-49.81612,20.781416,32870,2022-08-04,Urban
Pull street,85.939471,-137.623419,86320,2022-10-07,Urban
Appear over,-54.524021,122.525971,39588,2021-01-04,Forest
Minute bank,-40.927855,174.109126,86412,2025-06-04,Grassland
By their,28.583633,170.599313,29554,2022-10-10,Desert
Box apply,-20.827706,165.275418,67213,2026-06-14,Grassland
Sport happen,-46.583367,14.94739,78663,2024-08-10,Urban
According usually,5.110114,-169.294713,25515,2025-02-22,Marine
Sometimes imagine,-63.261353,111.702131,82766,2018-05-18,Freshwater
Health have,-58.519734,-71.486522,50392,2022-12-26,Grassland
End commercial,-87.405273,-7.834571,52198,2025-10-09,Urban
Exactly where,39.893307,134.719638,83103,2025-08-17,Wetland
Write firm,66.089007,-121.506124,50592,2022-11-30,Urban
Use risk,-36.322386,90.257051,53206,2019-07-27,Wetland
Whose happy,-34.967201,135.224574,41085,2020-03-20,Tundra
Seem production,12.85393,-36.781567,89428,2016-10-01,Wetland
Medical worry,79.013914,-93.953668,40484,2017-04-10,Desert
Always view,-43.252699,38.81527,64581,2021-03-28,Tundra
Nation artist,87.197794,45.877443,6908,2024-08-05,Urban
Worker all,78.678623,-165.147366,44118,2021-12-20,Freshwater
However least,87.813549,-35.088154,17395,2022-12-13,Desert
Hand home,-53.524748,-44.419152,96263,2021-07-01,Tundra
I since,-65.756957,136.662578,37259,2025-03-13,Grassland
Think work,17.52316,-161.196789,8972,2017-06-25,Urban
Amount red,-88.006396,151.932228,96183,2021-09-25,Forest
According there,-86.752982,-163.728183,7533,2026-02-17,Freshwater
Pull establish,-49.257045,129.081471,40120,2019-07-18,Desert
Already positive,-70.846402,51.543314,913,2019-05-19,Grassland
Finish their,-46.834116,-130.872078,55328,2024-11-11,Wetland
Tough man,76.895413,127.697978,47037,2018-02-03,Desert
Community policy,-37.781056,-156.180024,47960,2017-11-19,Grassland
Son star,-8.047142,61.199415,74127,2018-05-19,Tundra
Street discussion,-59.43808,43.480558,74656,2024-12-30,Freshwater
Number structure,71.038142,-14.864452,93440,2017-09-10,Marine
Already provide,24.778301,-65.34718,24437,2018-11-19,Grassland
Article no,-49.097947,-114.805402,40430,2019-08-06,Freshwater
Know become,-48.876589,88.278634,16437,2020-06-12,Desert
They thus,-68.484129,-138.866842,39400,2019-10-09,Freshwater
Leg or,52.32785,94.550622,7371,2023-09-17,Freshwater
Learn behavior,-56.417355,40.992458,96173,2026-03-24,Desert
Threat first,57.437206,-128.355507,28000,2022-03-12,Wetland
Alone fall,-19.873916,-73.04927,49932,2025-12-08,Marine
Low race,21.256181,168.820148,50025,2017-08-08,Forest
Plant worry,-2.2175,177.953952,12909,2026-02-17,Grassland
Mother partner,-89.676206,-162.19654,6611,2021-04-07,Desert
A party,-77.829414,-9.269602,54580,2025-06-20,Wetland
Community rule,-86.235818,85.168047,84775,2016-10-10,Freshwater
Group nature,-18.018282,-168.534959,94134,2016-07-21,Urban
Organization add,9.19129,-152.048708,11371,2023-07-07,Freshwater
Nothing often,76.023276,-162.542358,18421,2025-12-27,Freshwater
That theory,14.068737,8.337288,84745,2021-08-25,Urban
Fine successful,68.402794,-111.718001,47207,2017-02-01,Tundra
Ask sure,-30.042483,-118.569048,91208,2024-02-03,Freshwater
Already language,-8.378828,11.418719,63192,2018-09-21,Tundra
A report,15.517158,-72.810569,74173,2018-12-14,Wetland
Little human,-41.818779,-10.658434,57482,2017-04-26,Marine
Lawyer analysis,37.452322,-107.835949,32376,2026-05-30,Forest
Congress voice,65.503112,-42.43853,83520,2018-10-14,Wetland
Fact deep,-0.148875,6.932636,43898,2024-06-01,Freshwater
Large herself,10.5191,-62.227096,70062,2025-05-04,Desert
Yet moment,74.059074,-150.426993,72378,2020-11-10,Grassland
Only remember,48.730885,3.552144,20864,2017-08-07,Desert
Common owner,-11.648669,69.432044,6942,2026-01-20,Urban
Since light,10.906198,28.284092,48327,2020-06-03,Marine
Movement open,-40.532663,-44.097544,48488,2024-11-06,Marine
Pressure read,77.94676,-10.558267,6081,2023-05-29,Grassland
Rate actually,41.956022,25.750627,42192,2020-05-24,Grassland
Though six,-49.043446,76.853161,8361,2017-08-05,Wetland
Direction traditional,38.304983,-26.747686,94435,2018-08-12,Grassland
Seem sign,-63.984431,115.965647,12565,2022-08-30,Tundra
Up often,31.902204,13.914915,64997,2021-04-15,Grassland
Across thousand,-1.70087,-137.753313,49334,2024-04-29,Marine
Less former,-75.999733,153.236919,51967,2019-10-29,Grassland
Several before,-83.614422,84.520525,52574,2018-07-13,Urban
