species,latitude,longitude,population,date,habitat
Congress agent,36.080467,-15.735701,47578,2020-09-30,Marine
Size after,-26.844098,-35.723516,70181,2024-05-06,Wetland
Step land,-57.641053,-121.17293,62886,2026-03-26,Forest
Hot check,-43.754449,59.20873,98012,2023-04-23,Freshwater
White so,80.386154,-48.679791,64781,2022-11-02,Marine
Firm set,54.698162,24.260737,41821,2022-08-14,Desert
Conference still,56.347761,162.754299,40443,2025-08-09,Forest
Thing institution,44.796162,-148.492737,39675,2020-09-27,Desert
Southern across,-48.398711,31.7681,26459,2019-07-07,Grassland
Public story,-82.938437,-178.35076,54688,2019-02-06,Desert
Set operation,-20.399086,112.997702,20259,2024-11-11,Wetland
Report interest,-87.766043,98.672652,86422,2023-10-29,Urban
Father kid,-36.095132,-41.177938,97691,2024-10-30,Tundra
Food write,-47.96629,104.942264,71869,2022-11-13,Forest
Contain environmental,-31.798871,-134.433333,84160,2023-11-14,Forest
Different they,69.917501,27.385879,58485,2024-06-20,Forest
Billion south,-81.927939,149.116459,3535,2017-04-20,Tundra
Surface walk,52.118233,-57.582969,54193,2024-09-24,Freshwater
Positive several,-87.073461,-81.762014,24229,2018-01-10,Freshwater
Red pressure,49.800424,-103.896755,86263,2023-03-31,Marine
Your those,-84.576742,58.776568,22403,2025-07-20,Urban
Focus trip,73.709835,-72.060879,39163,2022-04-09,Grassland
Majority shoulder,-34.491345,-93.295617,88939,2018-06-23,Grassland
Window miss,54.310152,-5.233916,36897,2020-05-21,Forest
Whose offer,82.132525,46.336091,91722,2023-01-14,Urban
Provide ever,-83.040165,-130.320341,21529,2022-11-01,Tundra
Teacher prevent,-61.196087,106.280675,3470,2023-08-19,Marine
Upon child,-53.7003,70.739855,54368,2026-03-11,Freshwater
Control kind,88.951194,-166.892438,2407,2026-01-31,Urban
Experience series,58.3044,-21.052784,56428,2024-07-20,Urban
Other inside,-4.51021,51.449984,64861,2017-03-10,Urban
Card baby,-6.774853,-169.029019,65134,2019-02-16,Desert
Outside him,-76.440161,-80.847261,76107,2025-10-04,Forest
Truth college,75.834428,105.117919,1378,2023-04-11,Grassland
Audience growth,-79.467771,28.446333,84287,2024-07-26,Wetland
Significant tonight,-22.843141,-177.498531,54295,2019-07-04,Marine
Present too,6.596006,80.938369,14735,2022-10-14,Urban
Tough close,-4.319126,45.213191,66747,2016-07-20,Desert
Protect doctor,86.777346,-79.064864,32010,2016-10-31,Tundra
Magazine approach,74.864586,140.971942,73289,2024-10-04,Marine
Community which,8.476114,69.721743,79393,2024-10-31,Tundra
Camera sense,-81.467023,-100.060572,20621,2023-04-14,Freshwater
Blood resource,22.435369,117.170283,85940,2021-04-22,Tundra
Remain picture,29.146046,-131.869734,74728,2021-09-15,Grassland
Make think,-58.523202,-74.894903,2897,2020-02-05,Forest
Ball fall,62.391512,-10.600797,27037,2021-06-12,Freshwater
Natural family,-56.404911,177.767556,72967,2017-11-16,Tundra
Yourself bill,4.483975,-141.634705,76205,2019-02-16,Forest
Easy ability,-50.308169,58.891717,55976,2019-07-05,Grassland
Citizen girl,88.381684,73.939451,2842,2023-12-19,Urban
Knowledge book,71.311273,-165.27072,92243,2018-04-09,Marine
Across fall,-83.37983,-64.204591,59461,2020-06-28,Marine
Image thus,0.048031,-69.073892,80494,2026-03-02,Grassland
Brother baby,22.236887,-53.559509,93149,2019-12-02,Freshwater
Answer mission,2.180164,102.422287,85071,2019-05-22,Tundra
Western red,-55.424334,-172.411812,95971,2020-12-20,Wetland
Knowledge hand,-3.99375,-132.050577,31413,2020-01-31,Forest
Seat live,4.765849,47.415136,89777,2021-08-24,Tundra
Upon ground,83.950714,-160.393353,18048,2018-05-11,Marine
However help,-82.200844,74.94227,86665,2019-09-01,Freshwater
Apply audience,62.353409,117.3904,71616,2019-07-31,Urban
What assume,-59.837502,-179.85358,50157,2016-10-21,Marine
Week president,63.137036,-29.318265,18185,2018-02-09,Forest
Goal former,28.700753,151.138158,33772,2019-06-17,Freshwater
They majority,-19.76274,163.478733,98659,2024-10-08,Marine
Build generation,58.489066,-56.242208,21662,2021-09-19,Urban
Building goal,-37.967038,38.677152,37276,2018-04-17,Forest
Significant which,17.32754,156.621709,41710,2018-01-26,Tundra
Interesting grow,-29.895119,64.136406,12465,2025-10-22,Forest
Site suddenly,88.033266,-132.87876,73597,2025-12-14,Grassland
Rate election,-17.510922,-42.118121,97656,2023-05-29,Wetland
Clear receive,40.49814,111.207862,46392,2023-05-03,Desert
Capital apply,0.848234,78.227087,64637,2019-03-01,Urban
Economic everything,-80.542838,-13.046064,17638,2022-03-27,Marine
Option cup,25.055046,-7.907565,89749,2020-11-11,Marine
Team them,-3.886034,30.660807,41276,2024-10-21,Urban
Important able,-39.101808,74.082002,91017,2020-05-02,Forest
Traditional see,72.67178,-132.250717,55902,2020-09-09,Wetland
Whole just,36.70307,-69.76967,31739,2019-01-15,Marine
Idea difference,-46.144804,-45.124296,35930,2018-02-19,Desert
Provide most,-48.690363,34.259063,53914,2019-08-12,Forest
Particularly hand,87.096219,102.228198,94332,2021-03-01,Wetland
Way poor,21.678604,33.480468,8475,2019-09-16,Tundra
Idea minute,61.426088,-134.622258,65855,2025-11-04,Tundra
Hospital many,-47.608814,-49.740048,21316,2021-08-31,Desert
Girl really,14.471612,117.168523,12517,2022-08-16,Tundra
These issue,3.639899,29.444859,39665,2025-12-22,Desert
Establish security,66.877941,176.602659,91049,2023-02-11,Tundra
A might,10.289547,164.856153,59756,2023-06-13,Forest
Foreign director,24.966035,-94.635561,99514,2024-09-30,Tundra
Management sign,47.343322,170.095093,80920,2024-12-12,Desert
Late thus,6.270055,40.191578,6539,2016-08-19,Desert
Yard visit,-42.178674,-87.742093,86309,2026-05-11,Tundra
Bring tonight,81.734619,143.871857,7630,2023-11-01,Marine
Window fear,-35.205315,-58.320586,90102,2022-02-05,Freshwater
Still outside,60.925717,21.501837,32525,2016-08-10,Urban
At free,41.007906,-96.818799,80460,2024-02-18,Tundra
Year wrong,-64.303535,-135.408856,2717,2025-01-31,Marine
Account score,50.569247,-30.811123,62084,2021-10-23,Urban
Magazine listen,23.495486,-129.480729,86412,2022-10-21,Forest
Century relationship,-41.557113,71.201333,97283,2016-11-19,Grassland
Who news,44.601183,-94.632293,86379,2020-05-06,Desert
General senior,65.312511,-74.370723,39878,2021-05-17,Grassland
International heavy,20.815441,-16.651528,41645,2024-08-31,Freshwater
Theory outside,-0.968616,-111.188825,16778,2025-03-09,Wetland
Participant keep,53.193613,-125.699205,21183,2023-09-25,Wetland
Season responsibility,-15.390474,48.405719,17765,2023-02-21,Marine
Executive three,-71.588966,-98.950619,2984,2021-02-23,Wetland
Decide seven,30.48774,-48.373545,36046,2016-11-15,Forest
Million culture,57.086376,152.008151,964,2016-07-26,Desert
Character two,30.298118,-124.015271,2439,2019-10-19,Urban
Ahead college,61.840489,-168.054799,34706,2023-11-30,Freshwater
Also these,-29.720856,-169.93562,26995,2018-11-29,Desert
Large name,70.587668,55.123706,90709,2017-12-19,Forest
Our win,-12.202772,-171.944737,34840,2026-03-07,Freshwater
Arm consumer,-52.109037,168.592691,65973,2020-02-07,Freshwater
Throw should,70.89279,-130.808384,58628,2022-12-18,Grassland
Huge town,-60.376381,79.336594,6395,2023-03-12,Freshwater
Stand theory,-88.84413,-56.793913,15641,2024-08-02,Grassland
Than help,-6.767219,102.558452,31200,2024-12-03,Freshwater
One organization,49.464293,4.02734,80990,2021-07-25,Urban
Something window,-0.539452,101.004226,24238,2023-01-11,Tundra
Miss lawyer,-45.748236,54.711996,67088,2019-08-09,Wetland
Of instead,26.478004,179.332662,33009,2023-04-30,Freshwater
Pattern everyone,-21.497229,94.399388,13799,2019-04-02,Marine
Camera provide,-6.95774,-106.206807,91830,2024-09-11,Urban
Maintain want,63.444212,-49.727476,22890,2018-03-20,Urban
Herself music,60.809454,-142.862261,12556,2022-12-27,Urban
Treatment set,83.660003,162.739803,55743,2020-08-14,Forest
Center bill,-79.90194,-86.537025,41301,2020-09-17,Forest
Tax investment,-87.164609,61.662117,98154,2017-12-06,Marine
Forward music,60.000948,160.354047,98653,2023-03-07,Wetland
Day peace,21.203347,153.431974,22966,2019-01-28,Urban
Guess assume,25.280293,1.907198,33537,2020-05-11,Marine
Age bring,-87.150429,-162.530913,57342,2021-03-17,Tundra
Song soon,-48.440096,-164.94996,38875,2018-10-20,Freshwater
Discover positive,-38.989002,83.323833,88127,2023-08-10,Freshwater
Reflect successful,20.088051,-59.557346,37284,2020-01-06,Wetland
Step interest,-34.618831,149.008468,4258,2025-10-14,Tundra
Right check,-39.613554,130.026983,85115,2024-06-02,Urban
Suggest travel,-55.880495,150.754285,64839,2022-03-26,Freshwater
Thought prevent,42.819192,62.105162,48178,2021-04-23,Wetland
Make record,-3.282151,94.837482,34764,2021-03-07,Grassland
Whole bar,31.851257,-100.969276,50089,2017-04-02,Tundra
Officer fear,65.308499,72.416361,4237,2024-12-17,Freshwater
Family position,-66.317475,-4.121804,24064,2021-09-10,Wetland
Opportunity prevent,-35.973286,-114.195621,80184,2018-12-19,Wetland
Win relate,-33.602418,177.759247,33383,2019-10-30,Freshwater
Gun visit,13.856463,-123.663895,78119,2018-09-17,Wetland
Whether north,-70.540886,55.273147,37925,2026-05-11,Marine
This month,-51.993031,150.686899,81279,2018-07-09,Forest
Half assume,6.915098,-143.62105,80553,2016-10-25,Forest
About picture,8.229411,-172.605637,66827,2016-08-24,Marine
Seat about,64.049074,72.900734,92202,2023-10-29,Forest
Major approach,-84.025889,-59.729133,82860,2021-12-10,Tundra
Decade front,-56.133774,36.228443,9769,2020-07-30,Wetland
Really maintain,-28.855999,90.366483,34817,2023-08-01,Marine
Catch main,-65.707273,124.506433,84267,2024-12-30,Freshwater
Maintain interview,30.482939,-96.114413,93466,2021-12-25,Freshwater
Blood name,-89.260138,-0.754996,788,2026-01-24,Grassland
Tough address,14.267785,-169.151405,86297,2016-09-24,Tundra
Break two,21.133526,175.668837,91200,2016-08-23,Desert
Her hit,-0.368574,-62.740766,2673,2022-01-25,Tundra
What never,-31.220001,-35.964621,78171,2024-10-15,Tundra
Little agree,-29.584308,-82.717439,59489,2025-08-21,Urban
Education machine,56.480095,-129.188302,64736,2018-03-14,Forest
Job discuss,37.645614,-113.557613,35724,2024-02-13,Desert
Heart option,-85.416498,100.641454,9992,2018-10-10,Tundra
Quality doctor,-2.755868,179.397275,8136,2020-04-30,Desert
Ago southern,-70.101803,-45.266751,9626,2021-08-25,Wetland
Leave any,16.61758,81.295056,67025,2020-01-12,Desert
Occur identify,-55.270947,-159.450585,82563,2016-11-04,Freshwater
Instead determine,28.866729,100.890397,29573,2023-10-31,Urban
Way sure,46.150878,49.623686,78398,2017-05-01,Urban
Natural stand,19.547751,-143.165937,66178,2017-07-04,Tundra
Say car,-27.249014,113.981146,73800,2024-04-10,Wetland
Magazine attorney,-88.602885,-9.595945,93251,2018-02-09,Forest
Do firm,64.003232,-82.190228,1260,2020-03-13,Forest
Part medical,-2.960212,169.944397,45222,2020-04-22,Marine
Born interest,-30.98568,108.604648,32365,2021-06-17,Desert
Open activity,-16.570586,123.294058,4888,2021-11-11,Urban
Base probably,-60.017212,147.445852,76078,2021-10-19,Freshwater
Process successful,-22.800874,97.632984,89403,2021-07-28,Freshwater
Capital less,-66.420719,-169.986777,22743,2022-07-23,Grassland
Decide beautiful,-42.366311,5.841648,10164,2017-05-10,Marine
Blood of,66.1378,-52.180481,4478,2021-10-11,Forest
Agreement floor,45.824811,104.423367,42353,2022-05-11,Wetland
Rather prepare,24.667932,-49.647864,43019,2025-09-03,Forest
Forward speech,50.849586,53.238343,64836,2017-01-06,Wetland
Movie success,88.598164,121.555975,69307,2020-05-12,Wetland
Until consumer,-49.06775,-90.754991,17707,2022-05-02,Grassland
Able continue,17.100952,-3.08225,60478,2024-06-05,Marine
Key thought,-75.407952,37.269758,60132,2022-11-24,Wetland
Future paper,-40.486459,24.052736,53186,2016-07-20,Grassland
Quite focus,-84.031038,-165.678905,9766,2024-06-04,Urban
Second with,19.395996,128.685921,82463,2020-07-19,Desert
School imagine,70.11685,17.261949,98405,2019-08-24,Urban
Yeah forward,23.551077,-161.105045,82600,2019-04-28,Desert
Seven prove,-80.543426,-163.983896,54587,2021-05-03,Freshwater
Adult describe,6.094633,31.0716,66919,2024-08-02,Urban
Director glass,89.736135,162.649909,75814,2020-10-30,Freshwater
Purpose see,-74.390056,-143.334595,15195,2020-11-12,Tundra
Rich most,51.999135,-52.483357,52228,2020-01-06,Freshwater
Seek away,23.527595,-40.035925,37558,2018-07-20,Marine
Charge natural,-85.515186,-15.59411,83182,2026-02-19,Freshwater
Police organization,-47.795225,-100.06145,44445,2024-01-06,Forest
Himself second,-77.852834,94.715886,40220,2019-03-25,Tundra
Significant for,-72.292719,-100.577661,28060,2026-05-26,Urban
Throughout fight,-63.495144,88.332504,21480,2018-06-05,Marine
Glass throughout,-55.778756,-179.969796,81466,2019-01-07,Desert
