species,latitude,longitude,population,date,habitat
Push idea,-53.78775,179.247083,68340,2017-10-27,Grassland
Once physical,-57.014028,78.535243,90636,2021-08-18,Grassland
Nation tell,-11.859846,-178.586458,77870,2017-08-27,Wetland
Ball ball,-33.309387,9.472217,36141,2025-02-19,Forest
Weight process,-42.796804,8.841378,54910,2021-08-30,Grassland
Scene customer,-78.127515,148.238792,86880,2026-04-29,Wetland
Much financial,-74.307976,-84.912904,7812,2022-05-01,Wetland
Technology last,28.238322,50.600776,57985,2017-12-06,Urban
Such everybody,34.13786,94.613437,52152,2026-05-27,Freshwater
Congress once,-15.718081,-161.684777,14325,2018-02-02,Tundra
Move resource,-11.230389,-1.045587,907,2016-09-05,Forest
Security concern,20.020206,158.653504,68314,2025-08-09,Marine
Realize whom,-61.546408,-170.360456,29264,2023-12-07,Urban
Nothing discuss,34.327105,-41.222927,54669,2026-05-14,Tundra
Scientist do,75.340105,-84.79383,66053,2023-01-18,Tundra
Indicate father,-89.077319,67.052878,66854,2019-07-05,Tundra
Into hope,-59.139528,125.376148,24753,2023-04-06,Tundra
Space if,-45.253023,48.418416,63283,2019-10-02,Wetland
Well manager,64.352435,-147.374058,27720,2023-03-30,Freshwater
Save case,25.015513,-23.583489,31210,2026-01-15,Grassland
Skill technology,8.875677,175.510995,10747,2018-02-23,Forest
Evening image,50.685611,-120.702263,56739,2021-09-22,Freshwater
True Mr,31.594708,-115.540504,2251,2023-07-14,Wetland
Challenge myself,-76.81197,178.325649,68268,2024-08-14,Marine
Behavior know,43.035291,178.27032,427,2021-09-20,Desert
Note pressure,3.961024,-136.907909,67874,2021-03-02,Marine
Well defense,0.866997,164.305456,25360,2017-12-24,Urban
Production pass,15.899015,156.132571,31797,2019-11-26,Marine
Short such,-18.173185,10.960519,3837,2019-12-28,Marine
Safe loss,30.225063,151.867199,56260,2022-09-06,Marine
President agent,79.576558,85.700556,62092,2021-05-23,Urban
Ever necessary,-57.336569,143.893432,87754,2019-05-30,Desert
Group go,59.646936,-12.912634,87528,2019-10-19,Tundra
Will still,-18.216802,176.355295,37811,2024-01-18,Urban
Reach whole,-82.10352,103.621483,58747,2026-06-05,Freshwater
Same their,21.37839,108.458227,32912,2024-06-02,Urban
Some unit,-26.9092,16.474738,28142,2020-01-30,Grassland
Play change,-4.290696,-178.291505,99841,2022-03-30,Desert
Fast score,42.671516,-2.378977,45279,2019-10-26,Desert
Option continue,17.054742,46.393044,51578,2026-02-22,Freshwater
Analysis few,-46.006379,52.039024,22091,2021-04-29,Marine
Place front,-83.212878,55.242805,23097,2022-02-09,Grassland
Manage increase,-46.513759,109.030953,4352,2022-10-04,Freshwater
