species,latitude,longitude,population,date,habitat
Floor offer,-49.356249,121.892254,22595,2019-05-21,Tundra
Avoid foreign,1.910983,43.72679,59691,2022-11-11,Forest
Itself trial,26.480142,-159.325326,22336,2022-04-23,Marine
Prepare during,31.395906,94.872104,33000,2022-01-02,Wetland
Article and,-13.328309,85.273651,31147,2022-05-15,Tundra
Point these,-34.448491,-2.943385,4728,2021-06-04,Forest
Discover business,82.581545,27.626919,29989,2021-04-16,Freshwater
Agree what,4.448899,2.453671,37519,2016-11-06,Tundra
Firm respond,38.630663,36.184915,22096,2019-12-26,Forest
Best lose,8.558176,117.167087,56395,2020-09-07,Forest
Rest door,38.911945,111.471602,82697,2021-07-19,Freshwater
Kitchen stock,53.171951,20.907146,46660,2024-08-15,Wetland
Production card,-34.799651,-87.004949,61353,2025-11-24,Wetland
Bank from,60.686898,83.566444,66076,2020-11-29,Tundra
Specific serious,-25.11268,167.555211,88394,2022-09-12,Freshwater
Growth wait,0.207583,60.635429,94944,2017-05-14,Freshwater
Interesting whatever,-30.564393,43.659062,58373,2017-04-29,Wetland
Decide may,86.966237,22.758497,72183,2017-10-01,Freshwater
Pass admit,82.853729,-148.457856,63070,2018-05-18,Urban
Lawyer material,5.06764,-69.750069,96714,2023-04-24,Forest
Woman state,43.25688,175.571193,63563,2025-03-21,Freshwater
Industry present,29.912108,172.239526,92191,2020-05-21,Freshwater
As while,52.116414,-132.45314,84186,2020-10-31,Freshwater
Speak manager,29.70217,-174.502123,75503,2020-08-24,Wetland
Remain message,37.9595,-153.191265,21006,2020-06-17,Desert
Guess sea,-9.490878,150.350404,16437,2020-10-13,Marine
Together probably,-1.865557,169.427214,44929,2021-07-14,Marine
Unit doctor,-32.364517,-123.319698,33036,2023-01-19,Wetland
Decision explain,25.631823,54.278479,22520,2020-03-21,Wetland
Major TV,-1.409033,-33.641139,76988,2017-04-02,Urban
Create organization,78.633319,166.68215,79794,2020-04-21,Freshwater
Pretty draw,17.001244,94.171067,4532,2021-01-16,Marine
Close bad,15.511608,-27.40163,28399,2018-10-06,Marine
Think culture,70.325842,28.626197,26035,2026-03-15,Freshwater
Leg air,-88.496821,-107.361887,54557,2018-05-21,Freshwater
Drug identify,2.475172,143.807873,34885,2022-11-24,Wetland
Treatment mouth,85.870038,-108.879742,33846,2023-06-09,Grassland
Ground mother,48.409396,26.836732,9687,2023-01-17,Freshwater
Other day,16.921759,-4.780132,15681,2019-04-27,Urban
Those form,46.952048,143.492642,20480,2017-10-07,Marine
Do place,88.729661,-63.627393,66695,2019-02-03,Wetland
Bill lot,4.411677,-170.588623,91377,2018-02-25,Tundra
At sound,85.083092,-136.903079,10129,2022-04-08,Grassland
Other during,38.402114,-14.248187,12460,2022-05-03,Marine
Act inside,49.996946,87.368749,77368,2020-02-07,Tundra
Always edge,35.022661,11.843721,16820,2023-06-24,Urban
Admit close,-9.696842,108.706606,60107,2024-09-04,Forest
