species,latitude,longitude,population,date,habitat
Interview result,34.102114,63.302384,38167,2025-02-19,Urban
Nearly report,34.877602,41.655586,41733,2021-08-23,Freshwater
Until true,-77.602861,86.593757,49545,2024-01-15,Urban
Trial five,-54.537293,-17.526724,4835,2016-07-22,Marine
Office each,41.818623,-55.293223,32734,2025-03-03,Grassland
Laugh but,85.242479,141.014302,37206,2025-01-24,Freshwater
Both start,51.058251,15.054435,48466,2021-05-23,Tundra
Like source,21.35626,-71.102378,11986,2018-07-21,Grassland
Study explain,-4.079587,21.211863,691,2020-12-06,Desert
Number role,-28.216001,179.250859,40121,2019-05-27,Grassland
Message international,41.350392,-60.531498,38948,2024-07-19,Wetland
Wall decade,-26.367746,117.951856,32300,2019-04-29,Freshwater
Ever space,54.823848,93.388162,3640,2025-11-20,Freshwater
Interest war,52.668373,94.92753,3358,2018-07-27,Marine
Something staff,38.577224,7.824383,91840,2018-06-14,Tundra
Either improve,59.829141,17.110734,84827,2022-12-08,Urban
Walk animal,-52.064085,56.336636,58371,2019-05-07,Urban
Pull miss,7.004737,-21.89727,98564,2019-01-23,Freshwater
Staff modern,32.444384,-90.059932,47921,2018-11-09,Tundra
Very company,26.663399,-136.894361,74244,2020-11-07,Freshwater
Commercial several,-73.448978,22.120559,57017,2020-07-27,Wetland
Skin team,77.938589,-0.009167,61753,2018-04-18,Urban
Wide free,58.940601,79.943739,96647,2026-01-28,Urban
Say in,-14.676737,178.894958,91714,2023-01-18,Grassland
Pattern form,43.010149,-55.582253,65692,2019-12-01,Freshwater
Service could,-83.05032,137.398803,2306,2020-04-14,Wetland
Miss indeed,-17.210529,-128.766467,13471,2024-12-03,Freshwater
Series last,25.72225,130.357923,40898,2022-07-08,Marine
Discussion skin,57.873552,91.527851,39611,2024-06-09,Marine
Hospital skill,-43.718663,89.713815,39597,2026-02-15,Grassland
Future nothing,68.874219,-152.40608,7931,2026-01-14,Grassland
Might truth,-77.049127,62.135257,46779,2026-02-17,Tundra
Including government,49.725019,101.038282,23475,2024-09-24,Wetland
Still whole,8.342906,52.790455,68408,2025-12-29,Marine
Compare speak,28.201288,-46.264487,32779,2022-02-09,Urban
Day couple,61.814991,94.125922,22890,2024-03-03,Marine
Report study,50.181792,85.671459,7329,2017-01-30,Tundra
While national,-8.957603,110.236934,74212,2018-01-23,Tundra
Grow water,88.788283,146.584382,94300,2018-05-05,Urban
Example indeed,-26.808537,-83.884616,15400,2017-06-30,Marine
End argue,-25.355353,102.476467,11766,2024-11-23,Tundra
Hear just,-24.823754,-176.437936,40101,2018-07-12,Freshwater
Scene kind,71.02177,-125.347053,20479,2022-10-22,Wetland
Ground long,-82.794543,109.315683,76763,2017-02-28,Grassland
Source none,83.355464,42.674852,73601,2023-07-09,Urban
