species,latitude,longitude,population,date,habitat
Score take,-62.546321,-14.180874,11472,2020-06-09,Forest
Suggest democratic,-74.043484,-128.012601,69194,2026-07-10,Freshwater
Cost view,-1.66735,2.934695,5452,2016-12-10,Marine
Development economy,82.045272,11.435172,92308,2021-10-29,Tundra
Age change,26.465591,65.676459,85450,2020-09-13,Desert
Expect if,70.096351,115.176598,80618,2025-01-23,Forest
History able,6.798592,-121.557919,52869,2024-04-26,Grassland
Realize eat,30.912502,-132.167801,35678,2019-02-05,Freshwater
Bill through,-33.861631,-77.198995,82162,2017-07-09,Freshwater
Day force,-62.090454,54.611406,62223,2022-12-20,Marine
Quality assume,-50.442709,139.930735,61491,2025-08-10,Tundra
Mr agent,35.618751,37.280006,72389,2017-09-10,Marine
Country produce,-37.244745,32.704223,76218,2021-07-28,Urban
Family natural,-45.355642,126.982576,19031,2017-01-19,Desert
Company pattern,46.842679,-92.303668,57960,2024-04-06,Tundra
Water should,-37.40026,33.627803,19961,2017-02-11,Marine
Marriage table,38.944039,-168.668293,67825,2018-08-28,Wetland
Newspaper consider,-59.663291,89.725464,6756,2024-05-30,Desert
Everybody structure,80.936352,-54.728438,39493,2026-04-23,Desert
Look subject,-53.599376,-109.496399,37959,2019-05-03,Tundra
Debate third,65.342343,-57.625809,851,2024-06-13,Grassland
Lot specific,-45.529758,-132.456449,75873,2024-07-24,Forest
Court kind,-43.068063,-66.535864,23473,2025-04-21,Freshwater
Ready to,-71.781583,-58.77546,44620,2017-06-05,Freshwater
Suffer need,26.513292,19.357623,37500,2024-07-20,Urban
Receive commercial,18.034928,4.868406,77745,2025-05-22,Marine
Difference the,-87.596827,-161.509439,51847,2020-01-16,Marine
Business family,74.711577,-114.18101,12037,2022-11-23,Forest
Low ten,-35.853194,-63.972343,55503,2023-02-15,Marine
Discussion value,21.114816,-44.877833,1600,2021-09-18,Freshwater
Increase against,-15.523407,93.450869,82903,2017-05-09,Desert
Capital appear,55.892665,107.180752,39349,2020-07-18,Tundra
Front few,-52.916634,-149.36932,47421,2021-07-09,Urban
Set because,-19.847364,44.567024,33042,2024-07-19,Desert
Cup role,-74.89333,-52.38963,83974,2023-01-06,Freshwater
Power pretty,48.468019,149.027823,57389,2023-05-01,Forest
Over opportunity,-55.368133,40.481786,7929,2021-05-22,Wetland
Pattern modern,57.255753,168.317951,49805,2016-09-27,Grassland
Memory health,-62.914185,11.339003,35751,2019-07-23,Desert
Life still,85.772398,-150.567245,79483,2022-12-01,Urban
Up Mr,-70.465502,80.920956,76044,2020-10-31,Freshwater
Raise everything,27.974576,-135.444106,44872,2023-12-31,Tundra
Same new,-71.650697,56.508373,47496,2017-02-12,Grassland
State good,-36.724037,90.951726,32816,2024-03-31,Desert
Message talk,34.362136,-147.853477,80289,2019-11-16,Wetland
Threat really,-49.63274,-64.007695,67875,2026-05-29,Urban
Attention cell,-13.008925,-19.42665,93151,2023-10-06,Tundra
Significant foreign,16.720716,59.532527,87644,2026-02-09,Wetland
Ago question,77.198559,-74.368385,87744,2020-02-16,Urban
We total,-18.422902,-64.00607,78824,2020-09-30,Grassland
Growth race,-39.858905,125.484186,38016,2017-04-11,Urban
Sign response,45.502466,-2.088435,47471,2023-05-16,Tundra
Tv brother,-66.56589,-133.781449,31069,2020-03-30,Desert
Would office,33.183735,-98.902123,56415,2023-10-12,Urban
Single government,-52.964702,-173.407549,55220,2022-09-29,Urban
Pretty put,-51.851981,88.442573,74040,2017-07-10,Forest
Tree policy,-15.217095,3.413395,69220,2019-05-25,Tundra
Commercial never,56.815001,132.204156,64821,2023-09-27,Tundra
Fight cold,-46.813836,136.747378,90317,2019-05-24,Freshwater
Civil population,75.235972,159.143656,61812,2023-05-20,Wetland
Sort these,17.132145,97.511729,92722,2019-10-09,Freshwater
Local animal,-24.808052,13.075524,78145,2024-09-27,Wetland
Weight possible,-42.702438,152.153951,11525,2018-07-24,Tundra
Ball sure,-27.042236,104.241369,79542,2026-05-30,Urban
Process argue,33.893013,-29.661939,16635,2020-07-25,Desert
Or environmental,56.742449,-54.16101,97446,2023-08-26,Tundra
Blue sure,81.378218,112.46245,58248,2026-03-12,Marine
Someone throw,33.552801,-164.933255,17878,2018-08-30,Forest
Interest miss,12.929483,-22.263418,94880,2023-03-11,Urban
Administration respond,-60.859048,-177.055132,76548,2025-05-16,Freshwater
