species,latitude,longitude,population,date,habitat
Arrive ability,-67.728184,-176.283772,9593,2018-01-14,Grassland
Probably behind,-51.533326,-160.080802,34546,2019-01-04,Desert
Season tend,-14.270336,-17.521794,60368,2019-04-23,Urban
Heavy great,-25.188056,83.211195,83823,2026-01-08,Wetland
However sense,14.650481,65.156438,67951,2022-10-08,Wetland
Reason camera,34.524813,44.765511,47780,2026-01-09,Grassland
Reveal if,-54.839459,-168.120203,75207,2016-09-22,Urban
Structure along,-22.577125,-3.621584,636,2024-11-13,Tundra
Interview question,58.85324,21.439948,63896,2017-12-01,Desert
About best,-47.902071,-171.067741,84541,2017-02-08,Forest
Summer help,-87.888252,-34.727259,67061,2017-02-20,Grassland
Interesting option,-46.167446,-54.383871,76180,2018-01-04,Urban
Wait page,-31.750602,60.654789,55485,2017-10-24,Tundra
Successful debate,73.075268,168.836725,21004,2026-01-28,Marine
Style total,-64.905987,-112.669242,22287,2018-04-06,Tundra
Help staff,7.42499,130.327896,64782,2019-09-03,Tundra
Evening whether,-34.536802,13.774116,59358,2025-10-10,Tundra
Evidence start,38.693278,137.985639,49830,2019-12-20,Marine
Since central,42.534491,163.24368,1720,2019-03-07,Tundra
Wife large,-89.046666,22.399371,26339,2022-07-21,Forest
Success game,-81.915209,-88.954612,34425,2021-05-23,Urban
Scene sport,-11.736071,-176.168378,95178,2024-01-25,Urban
Necessary common,5.924807,-120.504356,83009,2023-02-08,Desert
Begin public,71.099323,154.737969,34909,2018-09-28,Freshwater
Rock the,17.712077,90.291751,45208,2017-06-01,Freshwater
Effect end,15.615903,-27.296206,85464,2016-12-27,Wetland
Thousand set,71.325798,-114.933913,20174,2025-11-27,Marine
Draw onto,-39.662538,-175.965878,49777,2023-08-20,Tundra
Country nothing,74.608306,48.330849,66641,2019-05-18,Tundra
Law heavy,52.344632,21.216807,16647,2020-02-08,Tundra
Wrong human,59.10078,-32.460455,65876,2017-11-09,Grassland
Those and,-6.0214,-25.390586,34289,2020-04-29,Urban
Candidate team,-72.33984,86.719295,74014,2024-09-01,Grassland
