species,latitude,longitude,population,date,habitat
Fire character,68.110598,-73.31141,57114,2024-09-24,Grassland
Claim start,-69.095691,-39.377882,2904,2017-05-02,Desert
Memory result,-84.704157,173.20208,91500,2017-05-15,Marine
Pay plant,6.911547,132.80939,59824,2020-11-17,Grassland
Kitchen thus,41.900379,-124.642538,38150,2022-08-30,Marine
Have organization,-79.261629,27.611283,59969,2020-05-13,Desert
Important spend,-0.095948,150.964621,40247,2023-06-27,Forest
Ever read,11.104721,97.185016,61798,2018-03-08,Desert
Movie look,-17.360669,16.258282,79288,2024-12-18,Freshwater
Main million,12.777276,-146.583624,60068,2022-07-09,Grassland
Purpose instead,81.481447,-65.286467,56651,2021-06-01,Wetland
Firm listen,-89.818978,-67.584475,5583,2019-07-18,Wetland
Whom commercial,-22.59608,121.477005,75932,2019-07-08,Wetland
Executive quality,50.891276,-144.935436,72585,2017-10-26,Marine
Kitchen glass,79.395467,44.606208,47728,2022-10-05,Urban
For likely,-37.030142,13.32242,14352,2025-12-02,Freshwater
Finally respond,64.501185,-23.910761,13604,2025-06-30,Freshwater
Former professor,-14.842501,136.971166,3539,2022-05-24,Forest
Build significant,-61.425179,9.861208,52316,2025-10-20,Grassland
Rest entire,-18.674576,-57.635335,87588,2024-04-05,Urban
Four wrong,-3.687391,85.954919,63424,2022-04-24,Freshwater
Also total,-64.604313,-95.719226,19164,2019-05-30,Forest
Decade accept,-13.278072,-82.627605,97386,2021-01-07,Freshwater
Purpose possible,-69.063993,-120.831503,80310,2018-11-06,Desert
Director agreement,-30.800379,-86.356943,80758,2022-01-16,Grassland
Use certainly,5.829091,-159.036954,97161,2016-09-15,Freshwater
Tend feel,7.325574,134.758201,28625,2017-12-15,Desert
Under wall,-72.537212,113.744238,90871,2018-12-12,Urban
Morning serve,68.543286,66.319784,91671,2025-06-05,Desert
Mention organization,54.17961,152.764087,1859,2020-11-09,Freshwater
Agency cover,-64.776575,-137.490675,42204,2018-04-29,Wetland
Artist common,88.144758,100.673045,58105,2022-11-26,Grassland
New turn,83.780551,112.189153,2112,2024-10-27,Wetland
Protect care,6.942547,-4.422946,3469,2025-08-25,Grassland
Great threat,18.811475,-49.727725,64554,2020-11-03,Grassland
Too officer,85.406676,-22.956993,90061,2024-10-07,Grassland
Amount building,-30.287537,-21.748328,98165,2024-11-01,Tundra
Direction sometimes,81.727349,-164.751697,83672,2024-03-05,Desert
Government source,-9.273784,134.073033,32539,2019-09-10,Marine
Offer accept,-16.142508,23.534758,49729,2019-11-16,Urban
Finally recognize,-41.80827,71.404242,51561,2018-06-24,Freshwater
You TV,40.723465,129.107941,13256,2023-12-18,Marine
Range thus,-82.402635,-92.504492,65910,2025-10-13,Marine
Maintain job,54.241921,-173.266973,73689,2024-09-13,Wetland
Friend political,-19.557256,168.857703,99891,2021-09-18,Wetland
Fall prevent,38.002601,-57.207961,38666,2024-11-01,Wetland
Difficult wide,-45.591744,142.587225,29155,2023-01-17,Tundra
Picture relationship,-36.237342,167.523958,59590,2025-07-22,Tundra
Agree deal,-40.919092,-79.093033,24198,2022-06-28,Desert
Scene decision,-77.104068,87.12995,39932,2020-03-22,Urban
It fast,-10.682933,-157.253431,79902,2023-12-07,Desert
Seven maintain,-58.174017,21.203468,83741,2017-03-09,Urban
Yes similar,-62.065622,-23.776704,18660,2018-10-17,Wetland
Specific study,-50.418418,61.287851,94417,2024-08-11,Desert
Market certain,8.645748,118.990321,53696,2022-12-24,Wetland
Camera much,52.753357,-175.230626,93971,2021-02-18,Tundra
Community street,-26.491234,111.397716,84272,2017-08-31,Wetland
Democratic low,-51.387545,-33.915953,52698,2018-07-21,Marine
