species,latitude,longitude,population,date,habitat
Participant social,4.46279,17.806089,81487,2025-05-02,Tundra
Mouth movement,-82.986997,80.550734,69093,2018-06-14,Grassland
Me six,-25.299283,7.980304,94222,2019-12-14,Forest
Write once,36.81336,103.426031,30301,2020-03-07,Tundra
Cup school,88.430723,-160.95978,19588,2025-09-18,Desert
Chair team,48.741386,28.967625,33977,2018-01-24,Wetland
Mention very,-68.77981,-13.14212,3027,2019-10-27,Forest
When short,-57.314158,-36.912065,8269,2018-03-15,Tundra
Us base,32.768468,-131.911266,63147,2022-05-25,Desert
Federal wear,62.915942,57.943394,77307,2021-05-04,Urban
Together prepare,27.903123,-119.229589,36010,2023-11-25,Forest
Teach truth,-67.134822,-151.73256,86925,2020-02-22,Freshwater
Area allow,87.412159,-164.46428,98042,2022-01-22,Marine
Two must,-29.625922,113.49081,20995,2020-05-17,Forest
Shoulder score,28.012661,-69.73497,24805,2023-03-12,Forest
Energy Congress,-69.355767,96.142575,50252,2018-06-26,Wetland
Fall article,12.479588,24.58131,66172,2018-11-23,Forest
Difficult drug,6.790293,144.836,34242,2018-07-25,Marine
Seek hit,-8.454164,-136.84716,68425,2023-07-01,Tundra
Something sound,-83.425571,85.945238,36174,2021-03-14,Tundra
Week plant,-34.272623,-31.693116,942,2016-12-25,Wetland
Each talk,-66.73764,-163.931576,80302,2017-11-21,Urban
Ability current,-62.936831,-50.263602,94808,2021-01-16,Wetland
Fear next,53.554302,-40.432154,5859,2023-10-01,Grassland
Action represent,19.577456,75.251315,41351,2025-06-25,Grassland
Seven brother,-85.821655,-116.339414,64333,2024-04-09,Wetland
Sometimes deep,36.099714,23.015695,52567,2020-08-14,Wetland
Laugh science,-25.102262,-174.685036,46332,2020-11-08,Marine
Others operation,58.395583,68.107344,9925,2024-05-31,Marine
Clear red,32.816787,64.781364,39984,2024-08-21,Forest
Worker reveal,-57.647155,-166.85161,91924,2023-07-03,Urban
Art push,75.689773,-111.601189,50899,2023-11-02,Tundra
Hear use,-43.479485,15.727278,87186,2024-08-28,Tundra
Believe budget,19.26522,18.716816,8010,2024-12-03,Urban
Major large,53.272263,12.301916,2970,2025-05-01,Marine
Card tell,-54.333753,110.25443,72350,2025-02-21,Tundra
Weight operation,-87.664183,-142.765021,72338,2023-12-16,Forest
Call rule,-18.513223,-77.088607,8347,2020-07-29,Forest
Actually level,-70.37599,134.833105,50004,2018-07-28,Tundra
Fire woman,17.145818,170.101664,22598,2018-09-02,Desert
Focus economic,-49.089173,163.364604,96629,2023-12-18,Urban
Within head,36.722534,-65.848399,54766,2023-12-27,Grassland
Fund next,-61.473728,170.526136,1715,2025-07-23,Freshwater
