species,latitude,longitude,population,date,habitat
Development public,-26.622665,-32.032389,21932,2017-11-29,Tundra
Range television,-58.912714,140.395494,18169,2018-11-23,Freshwater
Direction such,-44.547211,-140.239999,70292,2022-10-23,Urban
Radio or,-88.450545,-143.692997,84188,2019-10-18,Grassland
Least understand,67.906775,-161.83797,29285,2019-10-02,Marine
Fast social,-39.758573,128.781339,77043,2018-08-27,Grassland
Under probably,-11.903927,-16.883682,2338,2025-04-30,Wetland
Section main,26.545654,-33.457734,96873,2022-05-10,Wetland
Account fact,39.520934,3.408829,66497,2021-04-28,Wetland
Remain particular,-34.451096,-151.611346,38326,2025-09-08,Marine
Challenge catch,-88.949414,161.569415,98493,2024-06-08,Grassland
Relate television,-85.577765,-155.399167,96717,2022-05-07,Grassland
Act no,18.528696,-134.73031,72801,2019-08-24,Tundra
Voice sort,3.007757,41.640272,85184,2020-04-13,Desert
Money citizen,40.592645,78.532186,6754,2023-12-20,Desert
These best,4.355263,161.944299,74414,2026-05-10,Freshwater
American class,78.711418,96.325104,42100,2026-02-17,Freshwater
Easy reveal,-89.909865,179.272034,55985,2019-02-23,Wetland
Matter heavy,-75.688016,38.337715,77317,2020-09-16,Tundra
Water daughter,40.711168,-88.620783,76923,2023-03-02,Desert
Source party,46.474223,-25.248764,16986,2026-05-09,Desert
Customer rate,-79.93889,-4.785978,45940,2025-03-31,Forest
Design see,-48.450674,-37.067737,38017,2023-04-08,Wetland
Top medical,-76.66351,-63.4589,43591,2024-08-03,Grassland
By lay,48.116563,-42.239856,13021,2023-09-10,Urban
Dark economic,-54.162916,95.967368,54203,2022-05-27,Tundra
School ready,2.400939,30.828668,76174,2022-10-14,Forest
Often letter,-48.762617,-11.006997,26542,2021-10-14,Grassland
Often direction,-17.246476,-143.577315,74151,2017-08-21,Tundra
Drive involve,14.457067,73.175034,42217,2018-07-26,Forest
Offer simple,-27.877595,94.80209,71714,2017-04-23,Wetland
Consider item,19.993919,-109.01748,51889,2024-01-23,Marine
Name security,-75.115921,118.057803,30416,2024-11-21,Tundra
Research better,45.746351,39.604024,82183,2017-12-30,Forest
Do result,46.022715,-177.235171,23781,2016-09-28,Freshwater
View begin,-81.856401,132.015013,94633,2021-04-08,Urban
Art million,-14.07019,123.648891,76953,2023-08-08,Forest
Determine situation,70.835321,48.451832,83680,2026-05-03,Freshwater
Realize research,41.679273,-53.285152,35594,2023-05-05,Desert
Bring green,-62.46498,66.956711,62778,2021-04-28,Grassland
Collection player,68.920493,69.904895,73070,2017-11-22,Urban
Compare imagine,48.957363,-36.740968,52997,2020-06-12,Desert
Six almost,-89.063626,-59.12164,14654,2022-01-28,Grassland
Situation ready,-85.625718,-156.532847,27555,2023-07-14,Freshwater
Fund term,89.73671,-140.888236,89926,2018-05-11,Tundra
Without everybody,17.757023,-45.516703,86222,2024-01-30,Forest
Great be,-32.203857,-131.516953,73033,2025-08-10,Tundra
Wait now,-81.730812,-74.647877,98257,2023-01-28,Freshwater
Short purpose,-6.950401,-143.7852,53395,2020-11-20,Freshwater
Avoid including,-60.114229,-108.625883,31269,2018-08-04,Urban
Story machine,48.076083,-69.788149,22441,2022-09-11,Forest
Focus effort,-15.395422,-15.879613,9148,2020-07-22,Grassland
Per teach,-46.755812,-177.872322,25189,2018-06-06,Desert
Type dark,-47.41574,54.43855,46322,2019-08-19,Marine
Stock agree,38.91403,86.278389,13780,2017-06-10,Desert
Can source,30.318989,80.45307,11791,2025-10-08,Wetland
Allow assume,-30.038901,104.465989,56279,2016-10-21,Wetland
Significant clearly,28.209381,160.197287,42717,2017-06-04,Urban
Wind nature,66.51738,38.108007,15393,2017-07-31,Tundra
Writer available,-41.877494,-51.914775,29521,2024-09-30,Freshwater
Adult hit,38.162343,1.551734,51004,2024-04-02,Grassland
Onto dinner,59.217459,172.722171,32119,2021-05-20,Forest
Heart try,-11.831212,70.724902,98925,2020-10-20,Wetland
Stage decade,68.29061,-126.871887,70815,2017-09-14,Marine
Hope short,-13.234432,117.523601,39235,2019-04-15,Forest
Little fish,-44.051518,125.71181,49109,2024-07-03,Tundra
Service evening,-17.252067,32.74725,50726,2017-06-20,Freshwater
Look firm,27.482617,123.295757,74594,2018-06-17,Tundra
Eye source,37.397505,114.499708,23706,2026-03-08,Freshwater
Together attention,74.861398,5.273844,87372,2025-05-27,Desert
Huge window,74.344893,106.01607,54493,2017-06-01,Forest
When training,2.181611,-168.66843,1000,2024-01-27,Freshwater
Team go,-38.366881,59.010092,6288,2019-01-03,Tundra
Maybe author,-84.952169,136.772189,65467,2019-10-04,Marine
So citizen,-36.239315,-71.486953,16492,2019-02-16,Marine
