species,latitude,longitude,population,date,habitat
Various west,-47.943342,93.40427,39600,2025-06-01,Tundra
Effect ok,-53.588719,32.000551,18237,2020-09-23,Wetland
Hold room,45.341997,-51.463158,80967,2022-08-18,Urban
Position example,-35.978565,-105.207122,26915,2021-01-25,Freshwater
Wind eye,-67.255078,-135.790034,56605,2018-07-27,Wetland
Among upon,-57.58396,-135.171974,51763,2018-03-24,Forest
Southern radio,55.539348,75.895787,5144,2016-09-19,Tundra
Find the,3.235152,-106.409344,1278,2017-01-25,Desert
Mind voice,-3.763422,-58.247864,48390,2024-04-05,Tundra
Teach operation,45.457473,-26.186285,99719,2022-01-25,Urban
Full author,-39.609375,-165.591401,53347,2024-09-22,Wetland
International behavior,25.613316,81.029985,52571,2024-11-11,Desert
Position difficult,27.379812,144.466291,24477,2026-02-21,Desert
Talk employee,-41.108074,45.930085,27571,2020-03-31,Marine
Citizen subject,86.25636,-20.740117,81922,2019-03-07,Freshwater
Officer service,10.629727,114.622093,84298,2022-03-31,Urban
Discuss report,-5.324226,64.539294,54907,2018-04-28,Wetland
Personal whom,-16.821835,-10.804577,81712,2024-10-12,Grassland
Wait technology,24.030739,-99.157596,59919,2026-06-15,Marine
Light foreign,76.359133,144.705815,78820,2023-01-21,Freshwater
Power dog,-74.052808,-137.404587,95246,2021-09-06,Marine
Religious return,3.320991,157.050864,24721,2016-12-10,Grassland
Development father,4.834902,-175.243579,60639,2022-06-07,Freshwater
Simply south,-0.922905,23.509134,73223,2017-10-20,Wetland
White boy,-1.565704,126.957381,86993,2020-08-11,Tundra
Feel popular,57.878885,-53.291662,7409,2018-08-07,Grassland
Against guy,-58.274358,-22.301455,1859,2024-05-28,Tundra
Agency catch,-64.415939,-73.121949,22500,2023-01-25,Freshwater
Culture environmental,80.721514,19.22259,40519,2016-10-10,Marine
Husband newspaper,39.938102,-127.727922,29499,2023-03-11,Tundra
Scientist out,68.017674,-71.478651,68274,2018-08-07,Forest
Moment effort,73.866413,-119.90616,32537,2020-02-13,Marine
Price media,-84.598854,-8.382614,31677,2026-01-14,Wetland
Lot area,23.393593,-145.638483,74088,2026-05-31,Urban
Morning every,-71.766327,39.02262,5466,2022-03-04,Freshwater
Analysis activity,-41.771367,144.242635,35705,2025-07-23,Freshwater
Large day,62.979068,-49.456241,66300,2019-12-02,Desert
Collection similar,-11.25348,-141.215882,40135,2020-01-08,Tundra
Parent raise,3.343092,19.619538,99974,2020-05-01,Tundra
Person discover,31.300282,-0.452337,80765,2026-01-30,Marine
Kitchen crime,80.62684,143.657349,31534,2021-08-04,Wetland
Fly Mrs,83.391527,149.128986,97914,2024-11-05,Freshwater
My own,-33.115396,-101.278646,77764,2021-06-18,Grassland
Look quality,-49.463169,22.629754,32554,2017-04-21,Urban
Less doctor,-6.428494,110.784263,57128,2021-07-16,Desert
By present,47.469882,135.335979,17226,2019-09-27,Tundra
Ask expect,-56.433843,39.352949,12820,2022-09-22,Forest
Scene within,62.515435,-1.344065,54330,2017-07-15,Urban
Part exactly,-16.860161,-176.739222,9823,2020-05-25,Wetland
Song protect,-38.030469,-150.514115,10665,2024-09-26,Desert
Daughter me,46.431767,-58.272608,44698,2018-10-30,Marine
Beautiful fine,-7.731715,-144.621317,22789,2018-12-01,Desert
Thus animal,60.761143,15.528219,23975,2024-07-26,Freshwater
Local stop,18.970588,134.659982,40035,2017-08-17,Freshwater
A to,-44.668259,-100.055178,75026,2021-08-03,Urban
Citizen wrong,67.580574,-170.416668,62034,2019-12-09,Forest
Pattern weight,-83.677341,-154.438342,9182,2022-03-22,Desert
High over,-76.734659,-15.839095,85995,2023-07-15,Marine
Across project,-40.060535,-164.233639,99037,2022-05-24,Urban
Want true,-82.868157,-29.95624,18000,2017-03-05,Desert
Use stage,-87.51028,56.238306,97938,2018-07-19,Forest
American way,26.847039,-54.755182,90274,2019-06-21,Freshwater
Expect Congress,18.978339,2.33518,33934,2022-12-19,Tundra
Save especially,-55.423147,128.474011,86641,2019-11-13,Desert
Break shake,11.379127,-26.622549,15322,2019-12-24,Marine
First PM,-47.928976,4.003748,69943,2024-11-29,Freshwater
Population enjoy,-25.033539,155.996372,23663,2023-03-12,Desert
Floor wide,-76.297171,113.832399,6706,2016-08-31,Freshwater
Author herself,80.139595,21.714891,21307,2016-09-22,Urban
