species,latitude,longitude,population,date,habitat
Back light,15.317047,-153.313926,6625,2020-12-02,Freshwater
Task scene,20.067402,-18.272959,30942,2024-10-07,Marine
Either rather,50.739224,176.901444,85853,2021-07-16,Freshwater
Leave letter,-67.555478,113.816098,51606,2020-07-11,Urban
Old senior,-67.102477,-28.776959,83013,2021-06-10,Wetland
Interview above,-40.569087,-166.531292,46130,2023-04-06,Desert
Magazine visit,25.24293,-174.597356,84088,2020-07-06,Desert
Mention take,37.007354,-122.886877,39454,2023-11-14,Tundra
Themselves to,-76.353241,53.266791,36679,2022-11-18,Wetland
Win drop,-75.782029,-47.546783,94311,2025-03-07,Freshwater
Practice customer,86.592051,-100.433032,47399,2018-04-17,Marine
Writer mind,48.633778,67.574138,27557,2021-06-29,Grassland
Career president,-1.736256,-67.812726,60192,2018-09-28,Forest
Art thought,-31.302432,-98.087863,8673,2024-05-03,Wetland
Front away,75.722966,75.633857,14932,2019-06-10,Desert
Rock exist,66.934461,-84.589978,79466,2026-02-04,Freshwater
Suddenly none,-14.69967,-29.810593,40367,2022-03-04,Wetland
Office measure,7.43016,101.503915,40904,2017-09-26,Grassland
Something staff,-1.954474,127.577799,48460,2020-09-16,Marine
Opportunity recent,62.598716,0.546595,29117,2021-05-14,Desert
Reach opportunity,75.442514,-172.270989,24643,2020-09-22,Tundra
Exactly occur,84.21122,152.032601,57403,2024-06-30,Grassland
Boy respond,-46.692598,136.183549,523,2017-05-07,Wetland
Require live,-72.96457,-139.811411,17951,2024-08-20,Marine
I spend,15.964817,-30.138082,26067,2025-01-22,Wetland
Best suffer,-25.704398,-101.571004,49554,2019-10-27,Urban
Seem floor,49.729919,-145.773157,72108,2025-12-30,Forest
Car drive,53.21503,21.585597,71692,2017-05-30,Urban
Meeting management,48.438284,-4.799758,66980,2021-06-15,Forest
Story save,18.238734,-21.101414,73605,2018-04-03,Desert
Middle because,79.013988,167.747752,38611,2023-09-01,Forest
Rest thousand,55.471565,1.446248,27106,2024-02-16,Desert
Check girl,-10.70667,173.056441,61335,2026-05-19,Desert
Change throw,-50.766684,154.406568,87200,2019-09-17,Grassland
Feel risk,48.295074,152.137284,62307,2016-08-31,Grassland
Food first,-70.272301,-33.566965,31899,2024-10-16,Forest
His contain,48.42411,-0.874503,19362,2026-02-10,Wetland
Successful prove,17.991126,-70.793852,45039,2020-01-12,Tundra
Whose Mr,27.928042,-86.52834,39119,2024-11-11,Grassland
Service owner,24.413475,73.320287,86670,2017-02-12,Forest
Behind produce,-52.79033,107.621466,17596,2024-08-19,Freshwater
Word chance,-71.670032,-48.021827,23737,2023-10-04,Tundra
Song someone,8.381635,-145.238976,79689,2020-08-08,Marine
School travel,0.189334,18.400466,91754,2024-07-05,Marine
Paper media,52.76398,138.185844,45286,2020-09-04,Tundra
Thing newspaper,13.553711,126.79128,76913,2024-06-06,Desert
Sense down,-53.523468,-70.226339,94194,2024-02-02,Wetland
Concern think,-28.369332,2.092894,29112,2018-05-10,Tundra
Break behind,44.904693,-16.112515,13499,2025-12-17,Freshwater
Specific event,9.173965,-12.591102,81364,2021-06-03,Freshwater
Animal wait,38.34858,-51.715499,76165,2022-05-03,Freshwater
Analysis past,82.320972,-178.929694,45904,2025-01-27,Tundra
Six audience,-40.595356,123.555689,28824,2026-04-20,Forest
Head give,-66.239597,-44.257281,68371,2026-02-02,Freshwater
Well surface,69.004507,149.559197,88379,2017-01-04,Desert
Fire alone,62.170963,-109.891952,39822,2017-10-28,Desert
Decade five,27.301387,100.830649,27464,2024-07-02,Grassland
Among newspaper,86.187709,-146.51063,29325,2020-10-10,Forest
Necessary you,68.478682,-113.462234,41732,2024-05-06,Urban
Between throw,5.648713,90.24166,11398,2023-12-14,Forest
Ability rate,85.796406,60.326967,44077,2017-06-14,Forest
Test but,71.175502,29.795489,77185,2016-12-12,Wetland
Trade answer,28.3308,-60.983025,98690,2023-12-05,Wetland
Effect not,41.647538,-97.425483,27970,2020-01-31,Desert
Hit certainly,-2.823129,170.153218,64030,2021-09-09,Grassland
Everybody bad,-71.805959,77.84868,19319,2018-10-10,Urban
Really receive,68.271439,107.415038,29582,2018-04-04,Freshwater
Free major,-6.571825,-70.426219,60634,2025-02-07,Freshwater
Police scene,-0.006082,99.190064,26452,2020-09-06,Urban
Start guess,-39.169209,154.425354,77605,2023-12-08,Wetland
Dog better,14.487037,-38.35754,47917,2024-06-10,Marine
Safe fish,-50.257246,70.325697,8587,2021-06-16,Wetland
Despite push,84.768384,74.752088,79330,2022-08-04,Wetland
Treatment which,-14.19224,76.734847,29483,2022-01-11,Freshwater
Difference likely,69.173233,-158.747725,91866,2016-09-07,Urban
Sometimes laugh,-55.739296,-1.454373,25265,2017-06-24,Tundra
Skin son,-65.491563,-94.738831,56664,2024-11-20,Grassland
Anyone feeling,-80.501225,78.385918,21536,2022-08-09,Urban
Discover marriage,35.034041,-25.891603,52276,2019-06-13,Marine
Food party,37.843798,-149.086433,90402,2025-04-16,Urban
Rich pass,-25.662898,165.596562,59880,2025-06-13,Desert
Suddenly coach,-26.41981,57.689147,66042,2017-01-08,Desert
Themselves ground,-14.747965,54.706863,61729,2017-12-25,Grassland
Table toward,67.753079,-60.311975,97268,2021-11-08,Wetland
Film just,-70.577909,149.616687,48373,2020-10-01,Tundra
Bring let,10.468284,52.600282,70974,2021-11-16,Urban
Push their,-85.762534,78.887151,11164,2017-01-05,Wetland
Compare another,63.89462,166.863132,83008,2026-06-24,Wetland
International mission,4.848275,-147.339013,30228,2019-06-09,Freshwater
Hot name,-77.820054,56.991362,25167,2019-08-11,Urban
Nearly manager,62.844888,-21.568144,64721,2020-05-08,Tundra
Stop represent,-27.046595,82.08946,40448,2026-06-08,Freshwater
Tough service,79.563844,-66.835832,49960,2019-03-14,Tundra
Miss fast,47.259457,-88.768274,40766,2017-02-02,Grassland
Another defense,-53.888835,-172.665252,88546,2020-06-30,Tundra
Now choose,63.49457,-86.177845,7526,2017-01-20,Desert
Most difference,43.612081,-58.83002,47594,2023-12-02,Tundra
Must notice,77.123541,-5.390774,55130,2020-03-07,Wetland
Economic more,-24.780739,-171.702453,83827,2026-01-10,Forest
Heavy create,-52.260793,97.486819,43595,2022-12-07,Grassland
Hundred box,75.631951,98.985563,62075,2017-06-04,Forest
Role forget,-83.105589,132.196341,47139,2018-04-07,Desert
Long particular,-14.219892,178.137028,48998,2021-10-05,Freshwater
Board long,55.623383,-46.209422,34477,2025-11-09,Tundra
Court detail,17.744477,75.331573,59734,2020-03-22,Tundra
State item,-25.415492,158.964744,24406,2020-12-23,Tundra
Draw develop,9.829554,-44.74871,116,2018-09-05,Forest
Herself bill,-2.676375,21.998455,42861,2025-01-31,Grassland
Everyone other,32.458004,177.256015,22096,2018-10-12,Forest
Own rather,13.222773,-65.126708,90460,2019-04-20,Wetland
Suffer lot,34.216278,-63.334318,96139,2025-12-06,Forest
Wrong age,-22.996075,41.519424,43022,2022-04-17,Desert
Society bit,85.56278,-179.61045,74298,2021-10-26,Urban
Rock Mr,51.372401,23.335075,46531,2019-06-09,Urban
Short choose,-49.350202,139.607978,93901,2022-05-05,Grassland
Whether per,-34.788612,-50.625358,37108,2021-07-08,Freshwater
True media,-5.09121,108.261541,88582,2023-11-08,Tundra
While seek,4.949686,-28.126296,65173,2026-02-07,Freshwater
Director small,-87.086296,57.867399,36532,2017-04-19,Tundra
Than TV,79.940454,-174.030596,60481,2020-08-15,Tundra
Pull everybody,50.689542,175.238491,7869,2022-11-11,Forest
Significant food,-68.368472,-95.336776,54845,2016-12-04,Marine
Course again,-18.221399,39.202529,80209,2019-08-22,Forest
Health upon,-61.137313,-98.930651,51276,2017-05-10,Marine
Civil piece,-71.878872,102.376146,83527,2022-03-19,Tundra
Last office,-1.629727,101.200402,80288,2024-12-11,Freshwater
Music me,-9.409105,-141.310618,90572,2019-08-23,Tundra
Tv plan,56.479496,-148.262082,67080,2019-09-01,Forest
Movie your,78.538504,55.44437,55606,2017-08-11,Desert
Just teacher,-24.43068,-34.166135,44980,2026-01-04,Urban
Expert health,61.878905,152.822806,62407,2022-11-04,Urban
College certain,-61.736022,-8.382487,33442,2024-08-16,Tundra
Cell remain,-62.894322,111.765887,934,2020-02-04,Freshwater
Scientist will,-61.510118,-139.448027,70616,2024-09-26,Urban
Lawyer spring,-55.887652,-150.313471,653,2017-12-24,Desert
Site charge,-67.839664,-125.508085,78932,2019-06-30,Urban
Similar heart,17.667689,-146.606603,72314,2018-05-04,Marine
Court subject,11.439144,55.807046,51449,2025-08-06,Wetland
Natural piece,16.332028,47.712027,73147,2019-04-14,Freshwater
Manage state,-22.908877,-124.360649,78915,2019-11-23,Wetland
Use begin,-80.841676,-166.793512,61456,2018-06-10,Urban
Meeting piece,2.206053,-34.659781,30197,2023-03-26,Freshwater
Challenge surface,0.125872,54.852843,11642,2021-10-26,Wetland
Hand condition,-16.253778,-80.605393,7706,2022-04-02,Grassland
Hospital information,-71.659548,-14.610933,84931,2017-06-21,Urban
Enter once,56.452174,138.536781,68778,2021-12-30,Grassland
Road light,-0.953611,-136.172879,11069,2026-02-07,Urban
Television husband,-27.235202,-35.068682,44992,2025-02-27,Desert
Force their,47.283212,15.630162,93928,2025-02-03,Desert
Husband sport,46.850472,136.122449,3028,2016-11-27,Wetland
Party nothing,-31.738653,-158.788946,43859,2018-12-25,Wetland
System develop,83.828152,-13.086557,95798,2023-06-22,Freshwater
Street hour,-59.184026,134.321694,86914,2024-03-17,Tundra
Happy type,-30.900432,-144.147921,3271,2020-11-28,Freshwater
Avoid early,-3.522769,38.989901,92752,2017-09-03,Freshwater
Entire increase,-25.147593,-161.636931,3875,2022-09-10,Freshwater
Authority a,-54.394874,47.511284,69788,2018-03-03,Forest
Evidence eat,83.948581,-113.557142,6662,2017-04-25,Urban
Majority them,0.776769,109.07948,25709,2018-10-14,Urban
Blood exist,63.922707,-113.753163,2605,2022-07-08,Marine
Program part,-71.542824,-32.375379,87635,2026-03-25,Urban
Lay race,-50.144031,171.595757,95186,2020-12-23,Grassland
Pick six,-42.586077,178.039354,33072,2019-07-13,Forest
Prepare blue,88.730811,46.764447,75937,2021-05-13,Forest
Respond indicate,-74.354922,-179.444557,17989,2019-08-01,Desert
Or clear,-31.27442,-80.541725,4610,2016-09-29,Tundra
Almost certainly,-17.87937,152.274109,37927,2025-05-29,Marine
Human control,-7.666289,49.098204,25641,2019-06-07,Forest
Off foot,-59.517322,-66.002768,44115,2019-09-30,Wetland
Majority feel,-29.301632,-54.234396,47278,2017-05-18,Tundra
Generation current,11.357618,95.889754,44866,2025-09-26,Wetland
Contain never,81.431952,-42.769311,10683,2024-06-05,Wetland
