species,latitude,longitude,population,date,habitat
Rate opportunity,18.009919,134.693918,31307,2021-11-06,Freshwater
East bit,14.41924,37.17771,19680,2021-05-27,Freshwater
Dog or,19.267298,35.795626,25230,2022-03-17,Desert
Camera central,-68.302683,131.372486,29075,2021-10-05,Forest
Mean even,73.447618,36.224046,52482,2023-05-17,Marine
Drive top,34.904569,-90.767272,37036,2025-06-29,Wetland
College prevent,33.966175,-146.436197,65522,2017-02-16,Wetland
Drug idea,73.278105,-4.151735,70132,2025-02-18,Desert
Say sometimes,-43.180177,-117.385571,37225,2020-12-10,Freshwater
Final government,35.302445,-142.665329,49035,2019-09-22,Marine
About however,-45.376125,115.039962,24075,2025-09-09,Urban
Race now,-34.994841,159.279612,55963,2024-03-29,Marine
Particular attack,28.058021,-105.582878,90860,2020-07-18,Urban
Beyond food,73.808121,95.857317,19539,2022-11-23,Grassland
Dark decade,26.379093,16.671634,88426,2016-12-30,Grassland
Detail music,-80.876511,-46.891047,62838,2017-11-21,Wetland
Trip page,54.467356,-7.639738,85750,2023-12-09,Tundra
Back nothing,-74.040387,-140.942908,73183,2019-05-09,Forest
Box others,-28.621247,-57.897663,43435,2023-02-21,Forest
Interest simple,87.009417,53.544711,71454,2025-03-05,Marine
Particular cover,-5.190889,-98.419955,35876,2018-09-09,Marine
Protect shake,-26.991336,165.387086,47283,2019-12-23,Grassland
Person effect,26.443461,-148.083839,24043,2022-10-12,Marine
Main side,-67.25713,144.449857,25522,2023-10-13,Grassland
Economic development,87.519089,161.085834,72020,2021-05-14,Tundra
Tv usually,23.082754,170.236731,40025,2020-10-06,Grassland
Machine give,53.247532,53.630949,68317,2023-09-01,Freshwater
Will though,-67.415663,-18.767872,64427,2022-01-05,Tundra
Difference near,23.555027,104.53433,95596,2019-06-14,Wetland
Article difference,56.911931,14.983761,16663,2017-04-05,Desert
Give seem,31.201188,-100.529264,68092,2018-04-01,Grassland
Whom trip,20.600247,62.120661,81884,2016-12-06,Wetland
Few necessary,-20.132392,-29.115909,81304,2020-12-20,Tundra
White fire,37.808951,-25.608618,95630,2017-04-10,Grassland
Might other,21.351947,-17.68267,45046,2026-02-21,Urban
Run serious,9.175372,-122.728963,13506,2023-05-10,Freshwater
Deal someone,-3.068362,52.659261,48068,2019-08-08,Marine
Form how,8.252983,175.208888,72131,2021-01-31,Marine
Cause safe,-38.118352,-35.054737,42236,2026-05-06,Grassland
East control,26.070996,-170.927811,42469,2024-12-05,Forest
Exist whose,34.677459,-158.619096,63600,2018-08-30,Tundra
Begin because,52.07246,4.076703,29405,2019-11-06,Tundra
Amount relate,42.771795,84.253677,14954,2026-06-13,Tundra
During federal,-11.676696,-103.546794,3713,2020-11-19,Tundra
Choice trouble,-57.182253,-21.064634,44242,2020-10-23,Tundra
Worker while,-29.54697,-80.296524,63035,2020-08-28,Freshwater
Miss foreign,-28.458088,-139.592189,17255,2017-08-14,Freshwater
Art letter,2.854289,-28.910276,31383,2019-04-05,Tundra
Yeah development,-53.518788,-85.745419,87166,2020-06-09,Freshwater
Sister series,75.301731,149.284845,60934,2019-03-20,Wetland
Ten focus,-25.098743,-127.551021,41541,2022-07-30,Forest
Sell stage,52.726315,38.040785,61,2018-02-24,Tundra
Prove yeah,15.574505,147.815354,30489,2020-12-23,Freshwater
Result they,60.016507,-172.880414,44663,2024-05-31,Marine
Letter popular,-52.256529,111.710929,30644,2020-08-04,Tundra
Wish fish,-89.963643,-88.258158,67738,2022-07-25,Desert
Reveal ready,61.233524,136.617355,41497,2019-11-25,Tundra
Stuff through,56.774622,177.156493,2408,2020-08-08,Tundra
Head especially,-53.257808,-141.575623,35697,2016-11-30,Urban
Woman dark,73.224299,-19.722121,56991,2022-06-22,Freshwater
Several simple,54.485452,141.223298,17811,2020-01-31,Tundra
Herself hope,54.075726,57.41656,42736,2019-09-22,Grassland
Floor tax,13.680377,24.586701,4617,2022-12-26,Tundra
Enough for,16.25068,149.521555,31030,2017-11-01,Freshwater
Trade mission,85.799953,156.485654,12367,2016-09-23,Marine
Song performance,-80.799044,-174.273179,50785,2024-12-11,Wetland
Window choose,85.326279,-110.191078,34117,2023-11-20,Marine
Bill music,63.588623,61.74418,99202,2019-07-03,Forest
Scene court,47.989325,155.576439,33046,2020-08-12,Tundra
Hope indicate,64.9819,133.526775,31204,2022-09-22,Marine
Major site,-21.82534,-93.199171,17651,2023-10-09,Forest
Alone resource,-37.764278,-147.978959,7668,2017-01-15,Urban
No game,17.979021,-69.554789,10298,2022-09-06,Freshwater
Himself especially,-82.959423,157.038665,36273,2019-01-02,Desert
Figure off,36.498975,-124.190624,48086,2017-04-13,Freshwater
Wall month,-72.823355,104.680497,19166,2021-02-17,Tundra
Family strong,49.912126,-13.462457,28093,2020-07-15,Freshwater
Develop rule,22.329495,-82.608876,60271,2022-05-20,Grassland
Nation knowledge,-31.334246,72.546934,68964,2017-12-23,Urban
Card song,-59.263801,4.064169,88835,2024-01-01,Forest
Bill most,30.162716,57.109509,34540,2017-12-15,Forest
Such quality,46.39165,142.481123,93535,2022-01-13,Grassland
Start including,73.670182,2.282283,14287,2018-07-10,Freshwater
Campaign past,-88.698338,22.588488,39406,2020-03-20,Grassland
Gas herself,-57.233354,-109.589033,41422,2018-10-10,Wetland
Direction theory,-71.943448,157.587671,39308,2026-07-03,Tundra
Me and,33.548019,-87.123739,12437,2024-02-12,Wetland
Enjoy father,22.972916,44.928217,82284,2019-08-10,Marine
Instead piece,-58.89765,105.480788,13892,2019-10-05,Forest
Kitchen agency,-67.287001,121.846548,98666,2024-09-12,Urban
Catch still,38.44259,-167.705279,43360,2023-05-25,Marine
Staff letter,23.872912,-175.034615,75715,2024-10-04,Tundra
Require figure,-3.794919,31.146542,3017,2022-12-19,Desert
How none,46.135721,131.738295,51602,2022-06-10,Grassland
Cost impact,79.045729,132.239194,45727,2024-10-20,Urban
Test time,-86.605554,-155.4103,14483,2017-02-26,Tundra
Deal window,22.025424,-44.369721,59242,2017-06-21,Urban
Executive street,75.528854,167.909919,27185,2022-12-12,Marine
Star cut,-19.97564,-67.632606,44940,2018-02-18,Desert
Ever return,20.709663,-163.423686,53014,2020-08-30,Urban
Unit few,-82.343227,-168.46058,45764,2018-10-31,Forest
Up by,0.898869,-67.00401,34244,2023-01-25,Forest
Model space,-45.38491,-106.314713,10336,2021-12-21,Urban
Type public,-9.254353,-178.422416,65811,2017-03-05,Desert
Practice attorney,46.777465,-66.532001,72097,2024-10-22,Desert
Standard table,-44.386315,63.08314,37054,2023-11-10,Tundra
Generation decade,-50.713838,-8.741872,21123,2026-05-20,Urban
