species,latitude,longitude,population,date,habitat
Popular main,-66.845338,-57.019732,83085,2024-01-08,Tundra
Skill week,-16.865341,127.015443,65993,2021-07-04,Freshwater
Almost provide,-35.599814,-49.009222,23586,2018-11-05,Forest
Character individual,63.352851,-14.223397,45765,2016-10-27,Desert
Star against,-62.485617,118.073837,73505,2022-05-07,Tundra
Brother officer,-81.229351,-5.948896,75531,2023-12-30,Forest
Perform night,-57.634785,150.77989,60767,2018-03-31,Desert
Wind rate,-31.983408,100.528549,10054,2017-02-04,Freshwater
Price start,82.373131,139.77026,91162,2017-04-06,Tundra
Never see,6.140489,-162.102722,91302,2026-05-04,Desert
Capital radio,16.629659,-134.26888,4291,2017-04-06,Marine
Another hotel,80.687147,-75.183331,59063,2024-09-05,Wetland
Realize decision,57.956808,29.232937,61636,2019-04-10,Wetland
Pick camera,81.262579,18.137002,16499,2024-04-21,Marine
Work him,-9.317971,-70.573989,34725,2023-07-31,Forest
Impact whose,-74.050298,-105.285131,44250,2024-01-16,Marine
Own local,11.71804,44.19743,65546,2023-07-01,Forest
Police nearly,25.731361,-10.216184,56742,2018-04-05,Freshwater
Give realize,73.593431,-166.695999,16986,2018-10-17,Freshwater
Easy mission,-54.715963,138.89822,27318,2021-04-10,Marine
Member book,-76.903854,-12.627495,76438,2022-10-10,Tundra
Choose well,-66.326884,-170.38869,55837,2023-05-18,Freshwater
School teach,-5.323611,-130.528456,38342,2020-07-12,Desert
Himself add,-20.275173,-98.572312,93367,2022-12-15,Desert
Tv first,41.26397,-10.585845,95076,2020-08-27,Forest
Of spend,-71.885478,112.395785,57045,2020-05-25,Grassland
Audience modern,-65.315819,11.609591,12378,2017-11-05,Wetland
Cost five,-83.035513,-96.617828,98261,2025-12-29,Freshwater
Skill but,58.070963,-162.985706,65267,2018-09-24,Forest
Room write,-54.854172,10.776395,74896,2017-10-17,Urban
Matter look,8.852656,136.84016,92376,2025-07-30,Grassland
Or Mr,36.872188,103.992351,94364,2016-09-03,Marine
Miss situation,37.032524,152.738883,63448,2023-01-19,Marine
Gun seek,-48.177161,-154.738939,16375,2017-12-11,Desert
Author himself,-40.983884,-44.913828,76244,2025-11-17,Freshwater
Hundred weight,82.770839,-111.070702,86110,2020-11-07,Tundra
Suddenly unit,-64.548456,-1.341168,34278,2019-01-22,Grassland
Network employee,65.132236,62.326367,16310,2025-09-04,Grassland
White measure,-87.811274,99.482215,25311,2023-08-10,Grassland
Collection ground,84.217499,-166.067868,36225,2023-10-06,Urban
People since,-79.027875,88.089083,71029,2017-06-14,Urban
Many town,-40.23782,169.75947,79265,2021-07-22,Grassland
Outside boy,67.714802,-34.185731,3830,2019-06-13,Marine
Interview nation,-7.853042,30.691002,62092,2021-09-09,Marine
Smile season,-10.772757,0.724991,43048,2022-10-15,Tundra
Course position,-68.274541,-120.412555,66549,2017-06-16,Urban
Seat capital,-69.500584,100.754713,94781,2020-10-18,Desert
Chance sea,-10.725474,145.908968,53101,2024-12-21,Forest
Certain foot,52.706615,-92.858189,56303,2021-08-26,Wetland
Camera quite,27.41017,4.959519,4969,2021-04-13,Marine
Money everyone,-3.728799,100.235403,49848,2021-01-09,Freshwater
Majority lot,-44.126843,81.191079,10438,2026-05-06,Forest
Short detail,-59.591387,-47.27899,4181,2019-01-04,Marine
Education debate,-7.315315,17.074743,72504,2022-05-06,Forest
Poor program,-34.279572,-160.219973,70204,2019-04-07,Desert
College part,-9.08086,85.856197,45505,2025-05-05,Forest
Set improve,-29.300169,-20.054221,15241,2025-01-16,Marine
Century ask,89.17688,-82.059828,64200,2019-08-23,Tundra
Herself condition,-67.260489,56.917439,88253,2026-04-02,Wetland
Laugh run,-18.831838,-137.154217,78108,2023-01-20,Forest
Cup pressure,25.105131,-108.182,46317,2023-03-01,Marine
Catch partner,50.301313,62.235987,69483,2018-12-06,Grassland
Floor because,74.751879,-85.071143,90873,2024-05-20,Desert
Firm drive,-21.436021,-94.391721,22481,2023-05-07,Wetland
Benefit general,79.861125,-13.296449,60605,2017-07-19,Urban
Letter strategy,-30.725517,62.965786,24634,2025-03-28,Freshwater
Draw hot,22.899869,-105.747348,35319,2023-12-30,Forest
Class security,87.397109,124.947007,99140,2021-11-29,Grassland
Throughout suggest,50.768378,-25.063462,61814,2018-02-12,Wetland
Where listen,-61.244188,10.681984,49361,2016-08-26,Grassland
