species,latitude,longitude,population,date,habitat
Describe road,-21.471936,140.572567,95261,2026-05-21,Wetland
Find trial,-17.944943,45.056165,72171,2022-12-24,Marine
Society serious,70.923031,-44.596019,1376,2020-12-27,Desert
Prevent your,64.013127,114.654609,77129,2019-03-07,Marine
Mean game,89.673156,96.022473,59504,2023-01-01,Grassland
Speak full,4.868636,53.937533,63038,2019-11-17,Freshwater
Eight everybody,11.476218,7.717127,39095,2017-04-30,Tundra
Give north,11.695699,173.708796,96136,2017-12-26,Freshwater
Beyond line,-43.242931,-148.068086,97911,2020-04-26,Urban
Institution value,48.975208,-140.839409,39347,2021-06-20,Wetland
Yes card,64.700328,179.057001,84645,2021-10-30,Freshwater
Do southern,36.955029,-39.760704,64845,2019-03-10,Tundra
Information force,17.411008,64.507242,65161,2023-06-06,Marine
Little stay,8.957582,125.875122,52253,2023-08-09,Tundra
Answer relate,-13.840478,-101.222398,922,2020-07-07,Tundra
Public box,55.226714,138.801121,38422,2020-08-31,Freshwater
Provide always,-71.763188,33.418922,38712,2016-09-17,Urban
Wide eat,-59.556515,6.190562,20631,2023-10-27,Forest
Born investment,-10.676457,-7.128022,58979,2024-05-07,Forest
Movement be,-15.497015,-136.627199,90530,2017-12-08,Desert
Conference surface,-54.306736,-149.688768,73283,2017-07-28,Wetland
Reality section,48.995456,166.036724,93356,2025-02-26,Tundra
Consider meet,20.50793,-93.692614,42116,2024-11-10,Grassland
Crime behind,-45.82493,32.366625,80896,2018-07-16,Marine
Site type,4.919325,-162.070679,80048,2025-08-10,Desert
Part better,89.54407,114.136485,84349,2026-05-26,Urban
Travel she,2.169957,4.719048,76770,2017-09-11,Freshwater
Left speech,-60.359242,-133.43684,63751,2018-01-28,Tundra
Couple source,-27.494831,-130.872626,38429,2020-05-20,Marine
Green nor,-19.070493,-33.128387,2860,2022-09-17,Tundra
Keep concern,51.885994,-77.310539,23028,2019-06-23,Marine
While fact,41.437768,95.985508,70095,2022-02-05,Tundra
Agency two,-49.11072,-59.647616,97212,2017-07-09,Grassland
Enter his,-7.226833,19.626134,28536,2026-03-21,Tundra
Mission machine,52.869162,-161.506549,27025,2018-06-25,Freshwater
Stand model,1.128337,-98.236904,89211,2017-10-25,Grassland
Those cost,2.915092,-142.749236,42574,2022-07-15,Freshwater
Life bad,66.438981,100.228802,46062,2019-09-18,Grassland
Wrong exist,-11.148927,-23.013225,36477,2020-03-08,Tundra
Enter follow,-17.882819,115.154222,46273,2016-10-09,Grassland
Ground crime,25.070832,4.617997,28142,2017-02-03,Marine
