species,latitude,longitude,population,date,habitat
Drop per,-56.244766,-145.648445,89414,2021-08-23,Grassland
Remember reflect,63.534339,60.606099,13725,2023-04-04,Desert
Mouth live,46.073412,33.151374,7552,2024-11-01,Grassland
Consider seek,-35.870801,149.486546,51773,2019-07-13,Freshwater
Opportunity four,26.676636,-42.503022,66849,2022-09-21,Wetland
Sometimes last,-35.100612,-170.573135,20310,2024-01-24,Tundra
Whole north,88.307041,55.478366,40418,2021-08-22,Desert
Several must,78.863833,36.089126,87734,2017-02-05,Tundra
Its find,11.296157,-56.58403,66291,2019-05-10,Grassland
Happen cause,-11.221803,157.024742,23152,2022-08-26,Tundra
Couple employee,-84.584074,150.338398,56215,2018-03-17,Desert
These character,-39.659073,87.659249,45314,2025-04-23,Desert
Per miss,12.966859,94.803272,17479,2020-04-27,Forest
Player American,-57.309874,29.589829,92878,2018-06-18,Grassland
Eight paper,81.696437,-175.537092,10024,2026-05-31,Freshwater
How any,-2.440078,130.026945,70068,2019-05-21,Tundra
Sort information,-22.605398,-21.092912,97870,2024-01-11,Forest
Accept too,-69.959054,166.356688,47218,2023-01-02,Desert
Practice later,57.432404,-90.140714,67298,2024-11-18,Forest
Left theory,60.825305,20.746314,298,2024-11-03,Tundra
Sound begin,37.304587,166.63799,89579,2024-05-29,Desert
Personal behavior,29.335769,167.742958,51550,2023-10-26,Grassland
Art rock,58.522171,-53.656973,63496,2024-02-12,Desert
Picture technology,52.641834,-167.967648,277,2019-10-21,Forest
They they,34.681607,-27.061276,49926,2017-12-20,Desert
Seven relate,55.441522,-45.033857,41848,2025-07-12,Urban
Teacher point,49.155152,-140.857877,19498,2024-02-26,Wetland
Number energy,20.750122,-82.749051,5051,2017-04-12,Wetland
Billion sure,27.182026,-179.88512,49660,2023-08-11,Tundra
Hospital school,-42.835829,-171.761081,96564,2025-04-26,Wetland
Than soldier,-73.979472,147.163137,53151,2016-10-19,Marine
Imagine pressure,-17.845342,31.700631,42516,2024-01-25,Urban
List artist,25.363807,-33.835441,58645,2022-07-31,Desert
Now political,-72.057085,175.180875,97312,2024-02-03,Marine
Method success,-77.594971,29.674051,4905,2019-05-17,Marine
About affect,10.456325,-142.066964,62251,2025-11-22,Marine
Investment president,50.691349,90.924131,69124,2026-01-18,Desert
Dream evidence,12.282388,70.32044,96193,2018-06-16,Freshwater
Worker thought,-35.286776,-151.343106,73513,2019-09-25,Tundra
Area old,14.134893,-21.288335,11378,2018-09-02,Wetland
Fund building,-73.830582,-97.746861,61488,2018-10-19,Grassland
Difficult civil,37.746458,28.555398,74380,2019-05-20,Urban
Maintain hope,57.341899,-19.803414,58580,2022-10-06,Freshwater
Everybody likely,-22.295638,41.092415,75156,2019-08-07,Forest
Day weight,-54.304289,-58.141298,33267,2020-03-15,Marine
Care room,74.517256,-77.51637,46361,2023-10-29,Grassland
Push life,-31.437364,113.235023,83913,2019-05-07,Urban
Enjoy herself,-22.906437,-115.068892,50794,2022-02-27,Freshwater
Their kitchen,-33.280312,18.355801,64300,2019-03-27,Tundra
Company every,22.177973,115.65479,61126,2022-05-24,Tundra
Rather face,-80.140375,96.660827,4642,2017-12-27,Marine
Drive something,-58.61561,-83.176846,6426,2021-09-23,Wetland
Child owner,-58.590645,-55.34199,55059,2018-12-10,Marine
Table stay,71.374408,69.838025,12231,2018-09-29,Urban
Sell act,-32.588336,145.249785,30327,2017-03-15,Forest
Describe model,63.840079,98.509221,60431,2025-11-01,Freshwater
Exactly huge,-17.960069,-175.053516,19272,2022-04-23,Urban
What parent,-65.812147,-45.296517,33974,2024-01-02,Tundra
However mouth,-54.103417,-80.967389,43021,2017-08-27,Freshwater
Garden ball,14.917791,-97.475553,49359,2020-02-04,Freshwater
Hold group,-83.211179,36.28604,64988,2022-06-20,Desert
Marriage tend,11.113727,-98.956839,29777,2025-06-03,Wetland
Forward type,-52.702781,-133.701968,45887,2022-03-26,Urban
Both room,75.17526,-124.093965,95660,2025-05-30,Urban
Time interview,49.232243,-67.746827,93304,2018-02-13,Freshwater
Rule view,-60.990901,118.427988,34061,2021-10-22,Tundra
Whose third,56.749824,159.065921,42017,2017-12-05,Wetland
Away despite,-21.751276,17.805469,72271,2018-11-22,Urban
Deal team,-67.936137,-154.078141,95598,2018-01-26,Desert
Account stuff,35.615882,-67.389051,66297,2026-02-09,Desert
Deep since,-74.529584,82.458555,34741,2023-05-03,Freshwater
Officer manage,-42.126486,45.516353,91925,2019-01-09,Freshwater
Population administration,-55.036483,-65.643926,6641,2024-10-08,Urban
Type by,-45.239541,165.421188,14281,2019-03-11,Tundra
Since benefit,-44.34957,-107.187444,25474,2024-05-01,Marine
Offer machine,-68.610954,73.279393,81892,2019-06-30,Desert
Rule land,-8.925332,150.588068,17270,2019-12-30,Grassland
Give religious,-35.485595,41.619452,77354,2024-01-28,Freshwater
Item us,-33.535404,-174.52141,80923,2024-12-25,Freshwater
Trouble leg,88.994936,-166.074203,97945,2017-04-05,Freshwater
Traditional last,-4.44112,-9.250256,23473,2024-09-07,Wetland
Nice nor,7.938077,127.132679,1944,2020-06-23,Desert
Month clear,-33.234014,139.140743,31310,2016-12-03,Grassland
How rock,68.031845,76.298324,76225,2020-09-12,Desert
Customer position,33.818148,28.034835,58639,2026-04-02,Tundra
Step near,-30.206139,108.857461,24628,2018-07-07,Freshwater
Age employee,18.894089,75.477426,25787,2019-12-05,Marine
Clearly line,3.991096,120.540107,71589,2025-03-20,Tundra
Contain month,-83.904638,-18.784264,75512,2017-04-25,Marine
Fight deal,-58.210182,92.600051,37957,2019-10-07,Wetland
Site east,19.249558,3.489669,25156,2018-11-30,Grassland
Risk book,14.666211,-105.654766,46187,2024-12-03,Freshwater
Would occur,-12.871256,-118.237089,64638,2025-01-27,Forest
Apply inside,-46.249466,51.831723,54699,2016-12-08,Wetland
About sell,63.132924,-43.756613,63875,2025-04-22,Urban
Social glass,56.05713,89.208191,6583,2024-10-04,Urban
That oil,40.872082,86.803357,31827,2016-11-24,Tundra
Take various,-71.130654,161.78393,48,2020-09-11,Forest
A organization,41.962185,49.258685,64726,2018-01-02,Urban
Still product,-23.141178,-132.956384,6955,2019-10-28,Grassland
Newspaper fine,9.605064,-6.714146,91468,2022-09-25,Desert
Look beat,-48.422292,176.303615,48833,2023-03-21,Grassland
He sister,12.928777,137.268635,98374,2020-12-22,Tundra
Price fall,77.344947,174.672516,49400,2016-09-12,Freshwater
Defense green,10.833657,129.010583,64398,2025-04-06,Forest
Account purpose,57.850284,-100.971817,89866,2017-09-20,Marine
Nature area,77.846878,-14.694674,90104,2022-09-25,Marine
After hospital,54.451376,49.271843,46534,2025-03-11,Wetland
Since maybe,-37.552585,-3.231541,21700,2023-01-24,Forest
People ready,54.211717,152.667712,1379,2019-02-13,Grassland
At may,77.262442,122.570663,59863,2021-08-14,Grassland
Modern mention,31.826814,123.104667,89842,2019-08-23,Tundra
Treatment speech,-26.500054,3.253534,10266,2018-12-08,Forest
About back,-80.909634,115.448675,90495,2021-10-05,Grassland
Century own,60.003913,-19.799874,69812,2020-07-11,Freshwater
Relationship cut,51.673477,37.329494,46334,2023-12-08,Desert
Young bag,-52.212275,77.487489,72289,2018-08-03,Grassland
Lead resource,-72.687906,143.729749,78989,2023-12-23,Grassland
Involve choose,-75.195826,94.184186,34458,2025-09-09,Marine
Federal hit,-65.493702,81.914328,64113,2024-07-29,Wetland
Television edge,27.541986,59.130391,20337,2025-02-18,Desert
Create chair,-11.706243,-115.268737,50217,2022-05-11,Desert
Few water,71.492952,-76.20625,59304,2024-11-08,Grassland
Artist know,-71.710768,129.044127,1893,2022-03-12,Freshwater
Response trouble,20.119027,83.760141,43061,2017-10-29,Forest
Police finally,57.891608,-59.950161,30805,2023-12-30,Urban
Reach according,77.16114,-139.551163,66374,2022-03-20,Desert
Military prove,15.965616,179.481324,32625,2020-06-26,Freshwater
Determine adult,62.367648,7.621955,18045,2018-08-21,Desert
Try about,7.850934,121.027442,6393,2020-05-04,Tundra
Pick debate,-35.500379,112.832792,1402,2025-07-26,Forest
Subject service,-28.082444,-4.073525,26818,2017-01-24,Grassland
Owner model,-58.445947,-56.286643,63956,2022-09-14,Forest
Wish pick,-0.747816,94.806699,538,2024-12-11,Marine
Skin end,69.968366,14.302384,96802,2020-01-15,Marine
Very color,-75.455573,-121.094075,64376,2017-10-14,Wetland
Alone say,76.439182,-3.388055,5841,2020-07-29,Urban
Reflect dinner,-0.819144,-124.010864,71076,2022-05-19,Freshwater
Day none,-74.156789,-114.408609,49313,2025-12-30,Tundra
Paper thousand,0.952136,119.680842,63383,2023-04-17,Desert
Democrat bill,19.987061,97.530703,693,2026-06-07,Grassland
Include dog,-78.371754,169.373593,71902,2025-12-31,Tundra
Media month,89.381483,-66.785121,38077,2017-01-28,Forest
Consider coach,15.896719,54.36127,72685,2024-08-18,Marine
Story campaign,-64.404926,29.517853,19031,2021-10-21,Wetland
Sense partner,5.126191,-130.27438,12319,2025-07-01,Wetland
Table defense,78.761524,-15.998389,43911,2024-01-27,Wetland
Keep fear,-39.948862,14.297548,23857,2026-02-07,Marine
