species,latitude,longitude,population,date,habitat
Upon level,-24.944495,123.137361,19171,2023-03-20,Urban
Choice impact,-0.95493,-155.22122,75862,2019-08-12,Marine
Mention answer,-14.596395,-67.252043,52103,2018-09-02,Urban
Even whether,-33.524288,-148.854655,8405,2024-02-10,Marine
Practice newspaper,-86.996762,177.779331,92483,2020-05-03,Urban
Reach difficult,80.462325,27.604,45407,2021-07-12,Marine
More vote,65.758876,136.918292,26681,2025-11-20,Marine
Clearly write,40.623779,-166.970745,21377,2020-11-26,Marine
Leg wear,-71.155362,-163.388518,34414,2022-11-25,Desert
Able usually,-8.224512,-31.160753,41280,2018-04-03,Forest
Keep condition,34.769179,-146.583014,43972,2025-06-17,Urban
Just happy,-35.143239,52.045075,39394,2018-06-11,Freshwater
Drug appear,3.176019,-76.605418,82904,2024-12-11,Marine
Start tonight,-10.578199,-60.875589,71431,2017-07-17,Tundra
Whose name,65.638313,-89.984452,55876,2023-05-09,Marine
Stay since,-70.564042,-13.461821,40867,2024-06-01,Tundra
However evidence,-28.81052,12.663871,6803,2018-06-30,Forest
Heart practice,41.370556,123.402371,41844,2019-11-05,Tundra
Discover rest,-25.113818,-108.98854,87140,2024-12-18,Forest
Its seek,74.89038,94.375709,65297,2018-12-21,Wetland
Him policy,57.620715,-50.552557,60210,2019-04-19,Forest
Clear learn,-64.678883,97.756332,79754,2024-08-11,Desert
Imagine night,75.018602,166.917401,6854,2019-12-25,Grassland
Forward near,49.267009,41.526178,21199,2020-11-07,Urban
Not wrong,60.868109,71.074045,93904,2026-02-27,Wetland
Year from,62.359691,-144.939328,11939,2025-12-09,Tundra
Do try,80.230859,-125.807952,98272,2018-10-09,Grassland
Knowledge site,-68.509444,45.063724,88032,2022-06-28,Marine
Yeah toward,-26.705022,-77.405436,95709,2018-06-01,Tundra
Agreement realize,-81.051673,42.414635,62589,2021-06-05,Marine
Chair once,-35.811918,-151.382959,38643,2022-03-05,Freshwater
Upon political,21.351985,-58.217901,43111,2023-06-02,Marine
Set expect,37.256491,52.081873,63794,2025-06-15,Urban
Old court,69.038093,120.323095,64604,2016-12-30,Desert
At night,-38.043082,-106.069352,28322,2024-08-16,Forest
Per science,47.666231,6.873529,44484,2019-02-17,Marine
More effect,-87.560153,63.185634,79126,2026-06-26,Desert
Protect state,47.536082,119.789072,48164,2026-03-10,Desert
Able particularly,46.238272,80.809231,56263,2022-08-14,Marine
Financial nice,14.10819,5.911861,96159,2022-06-14,Tundra
Store treatment,17.262017,-176.668186,47764,2021-07-20,Wetland
While film,26.172195,154.257581,72789,2018-04-10,Desert
Contain various,-74.033611,74.601623,91338,2023-11-27,Urban
Tonight probably,14.867747,124.684351,23501,2025-11-17,Grassland
Above factor,-14.773133,-5.859537,64385,2021-06-05,Desert
Character wait,-9.083426,172.582905,47496,2018-04-26,Urban
Edge computer,66.387073,175.399183,28119,2023-04-11,Freshwater
Admit authority,-89.872397,146.587682,20775,2018-03-20,Urban
Prevent rate,43.270256,17.272846,20595,2021-10-08,Tundra
Kitchen member,-65.289475,173.687793,87880,2018-06-01,Tundra
Various another,-4.400836,77.146625,37369,2025-01-15,Desert
Itself decade,82.905733,-127.016306,82365,2022-04-23,Wetland
One gun,75.679339,95.636731,78357,2020-08-30,Marine
