species,latitude,longitude,population,date,habitat
Scene effect,-59.247533,-27.030686,20559,2017-11-05,Urban
Them Mr,-81.572782,-54.021511,88298,2018-05-03,Marine
Religious which,37.336722,-85.69571,94898,2019-09-13,Forest
Beyond forget,-37.754042,-23.014651,31518,2022-05-27,Marine
Response financial,-38.688593,82.965644,85385,2020-07-11,Wetland
West final,-46.751308,-65.753108,3151,2016-11-04,Wetland
Enjoy we,-17.321223,-14.388137,65782,2018-03-20,Tundra
Bit consider,-60.625818,9.017141,52267,2025-11-22,Grassland
Morning bank,35.580256,78.022486,46388,2018-12-29,Forest
Evening doctor,-19.39207,-10.247236,11797,2019-04-03,Urban
Group miss,-83.876737,45.556554,89540,2019-10-29,Desert
Entire collection,-51.621741,103.652553,41736,2022-10-30,Grassland
Later involve,-85.687892,84.511315,62146,2018-12-03,Freshwater
Left allow,-37.705347,41.820587,68291,2020-12-19,Urban
Feel reach,53.089497,-74.373999,66130,2020-06-12,Forest
Technology likely,5.238325,21.165909,10788,2019-11-11,Urban
Four race,-74.062189,149.953858,44922,2022-11-01,Urban
Pass degree,-73.952661,-150.128424,79430,2023-10-12,Marine
Enough choice,86.264347,-94.585264,97394,2021-09-20,Tundra
Theory option,-5.564446,113.009392,74366,2022-11-25,Grassland
Really head,62.624117,-73.044295,90271,2022-08-24,Wetland
Return smile,76.540229,-50.462598,40513,2020-07-08,Freshwater
About option,81.659288,-137.83474,73533,2023-01-25,Freshwater
Very book,-13.913438,-96.461674,92676,2023-10-02,Tundra
Rather news,25.709975,-164.184656,28298,2022-02-27,Desert
Too despite,-23.094866,-121.30102,53627,2024-04-11,Marine
Data thing,-21.231229,171.95718,66708,2025-06-01,Marine
Kitchen fight,22.351005,-142.779326,16947,2020-07-22,Urban
Protect parent,40.790856,-30.71575,2922,2025-05-30,Freshwater
Yard probably,79.272303,74.506018,96280,2017-09-12,Wetland
Service study,48.364616,136.885177,33298,2022-02-27,Forest
Time actually,75.028888,-71.679779,1374,2017-03-29,Tundra
Others general,-23.952215,110.388468,99290,2018-07-29,Wetland
Find source,43.823012,15.932904,38561,2023-08-13,Forest
Season choice,66.330852,-116.945035,33680,2016-09-24,Desert
But fast,-77.849077,176.024767,56069,2023-08-11,Urban
Girl do,-43.660817,-85.820175,92843,2018-05-29,Marine
Level them,21.861026,-66.19528,20762,2026-01-15,Tundra
Catch without,81.888778,153.540218,74465,2024-02-10,Grassland
Mind own,-75.474492,99.00694,81598,2024-09-25,Wetland
Heavy believe,-72.930017,-67.245911,55064,2018-08-02,Freshwater
Common continue,-9.922564,-60.15422,27256,2019-06-19,Wetland
Partner situation,-85.688484,-43.491386,77040,2022-12-21,Marine
Bad operation,-52.910013,149.370352,23965,2024-03-11,Freshwater
Four from,-43.123323,-169.275315,77097,2023-08-01,Tundra
Fall agree,-18.603628,168.268223,56154,2021-09-21,Freshwater
After right,9.737261,-172.322575,23458,2019-09-16,Wetland
Huge gas,-89.862462,-127.571752,28276,2026-02-22,Wetland
Human any,-56.87356,-21.799638,46851,2020-01-29,Urban
Black indeed,49.402927,-57.212448,91787,2020-11-18,Tundra
We their,26.747743,30.700659,59824,2017-08-28,Forest
Ask soldier,-69.800064,5.137113,63859,2023-08-12,Forest
Reflect market,-72.492911,-63.511131,22626,2018-10-19,Grassland
Start simply,-11.684285,74.278124,67076,2022-05-11,Wetland
All car,-20.833096,-138.951793,96542,2020-06-06,Urban
Training leader,-18.408934,-69.69897,85956,2022-12-14,Marine
Well blue,-42.365008,167.963136,22642,2021-12-02,Freshwater
Prepare late,67.018423,-68.092089,64780,2024-04-17,Freshwater
Story wait,-59.192152,41.372745,66875,2018-04-16,Grassland
Fall police,49.977598,-106.485957,55865,2021-06-23,Forest
Traditional onto,-11.35771,-10.014866,24379,2017-03-05,Wetland
Vote article,48.592251,19.5325,85905,2026-05-17,Marine
Again before,2.958308,107.677686,39764,2024-09-16,Marine
Back magazine,-30.432592,-172.453276,38674,2021-12-15,Urban
Type pick,-35.012533,174.901561,86695,2018-04-20,Desert
Quite include,-39.520729,-24.642583,26278,2020-07-05,Wetland
Play staff,-37.918285,-34.473238,12981,2021-10-26,Desert
Own nothing,-36.268783,-131.92992,71762,2023-04-16,Urban
Meet act,87.299819,-21.136577,43597,2026-01-20,Freshwater
They machine,-66.814622,-59.073867,30929,2017-01-08,Freshwater
Southern scene,78.392382,51.176127,61591,2023-01-09,Wetland
Collection rate,-69.400701,96.82754,47079,2022-08-31,Urban
Capital base,-81.981538,-124.643955,22891,2019-01-18,Wetland
Measure deal,23.72561,14.22128,22071,2023-12-28,Freshwater
Late high,48.525996,-32.503122,58209,2023-01-22,Urban
Stage personal,89.538633,-179.982219,51369,2018-06-19,Tundra
Old decision,-86.03518,-122.822961,84358,2021-04-20,Desert
Staff personal,-78.296524,165.778833,78654,2020-10-06,Freshwater
Road television,57.522603,-110.581752,93,2019-06-19,Grassland
Production enjoy,-18.638591,-129.046633,46680,2017-11-22,Grassland
Edge other,-89.12584,133.547966,23029,2017-09-20,Freshwater
Begin again,6.379348,13.19945,79641,2019-10-30,Marine
Value whatever,-36.828205,-177.256317,51320,2018-01-03,Forest
Huge success,55.891788,166.184558,46016,2020-10-04,Urban
Life agent,-15.788034,73.349364,94422,2018-10-29,Wetland
Cause attorney,58.147321,-81.349104,54956,2025-03-22,Forest
Quickly whom,75.232698,101.247156,10956,2023-08-15,Tundra
Across type,-37.938871,134.707079,97371,2019-12-12,Marine
Away work,-48.572303,161.009485,22880,2022-02-09,Tundra
Move bed,-31.870557,33.164422,72228,2026-04-20,Forest
Agreement type,-45.857223,177.319201,46464,2025-03-16,Desert
Ever back,0.484965,-172.427505,92156,2019-08-13,Forest
General Democrat,69.889326,-123.783337,83449,2022-07-19,Grassland
Structure enjoy,76.653499,141.694549,8318,2026-03-03,Wetland
Once build,18.292073,-96.129661,27501,2022-11-24,Grassland
Travel response,-70.774673,21.717954,15336,2018-01-15,Marine
Carry month,67.748414,7.417105,26676,2026-06-23,Freshwater
Arrive wait,33.169476,-7.02672,11749,2022-01-08,Freshwater
War likely,76.983994,124.189454,4307,2020-03-16,Tundra
Thank oil,-14.184701,-159.66178,63111,2018-09-03,Marine
Of them,-77.860903,115.735184,34362,2017-09-28,Grassland
Friend hot,-9.155356,-38.843178,40566,2023-03-29,Desert
Type here,-85.558728,-8.280819,88711,2026-02-10,Tundra
Recently capital,-78.626108,-64.147003,20327,2021-03-13,Freshwater
Guy what,9.879642,-1.378648,47423,2017-03-03,Desert
Fire clear,-9.639992,99.136953,59945,2024-01-19,Forest
Wall because,2.174537,137.807557,16927,2017-02-12,Urban
Analysis surface,-78.668312,128.859888,38858,2023-01-12,Freshwater
System support,7.003206,-38.888541,51290,2017-11-20,Marine
Score choice,-40.440761,-141.022239,39506,2020-10-25,Forest
Prevent become,-24.973295,20.560126,38535,2025-10-29,Forest
Might agency,-40.543122,31.584982,32519,2019-10-04,Marine
Mind reduce,11.931304,58.599018,40364,2017-01-18,Grassland
Black charge,43.632345,148.413047,45922,2024-05-25,Freshwater
Lot there,-41.261454,132.282285,14805,2022-02-09,Freshwater
Feeling range,83.178088,163.467228,52838,2016-11-14,Tundra
Across yourself,-22.114728,136.527593,73100,2024-02-03,Freshwater
Economy though,22.986665,43.692378,77195,2018-01-22,Grassland
Management season,-59.47427,-84.315028,725,2020-10-05,Freshwater
Official help,29.096157,86.820666,89763,2018-08-13,Forest
About long,-63.190686,-178.092296,74182,2017-08-02,Freshwater
