species,latitude,longitude,population,date,habitat
Modern stand,37.645457,157.249561,72162,2025-06-02,Desert
Case reveal,-33.943604,-117.388986,10773,2024-01-11,Grassland
Yet safe,67.54635,-59.941687,26367,2025-07-05,Desert
Provide call,26.500844,1.62903,5785,2023-11-02,Forest
Trial range,-83.167151,-80.934854,30317,2016-10-23,Wetland
Next stuff,-72.735697,-85.703778,77726,2026-07-02,Freshwater
Morning operation,-53.112447,92.258041,71473,2017-09-06,Wetland
Practice understand,50.877132,-103.187206,75624,2018-07-03,Desert
Possible glass,1.796268,-110.930176,74734,2026-03-25,Urban
Do idea,-34.338566,44.212932,98317,2017-12-16,Marine
Institution out,22.638327,-21.596621,82479,2023-02-21,Marine
Station year,12.601695,-172.673175,47160,2019-07-25,Grassland
Interesting two,47.625265,93.69605,99100,2025-11-06,Wetland
Happy realize,-74.021369,20.315604,69484,2021-06-14,Freshwater
Hope really,-6.666382,-134.123593,77133,2017-02-10,Forest
Soldier nature,85.591854,64.090193,39527,2023-10-02,Forest
Several almost,14.433623,-92.021241,50247,2019-01-30,Desert
Baby determine,-1.566659,-137.370522,38684,2026-05-09,Forest
Community focus,-48.811487,-151.323253,48052,2021-08-05,Desert
Wife build,-7.139097,-65.532477,81873,2017-01-14,Desert
Effect writer,31.288147,173.261938,28648,2022-02-08,Urban
Expect science,43.333538,-134.567107,42798,2018-11-12,Desert
Everything pay,-24.070854,-78.02896,69222,2024-05-17,Urban
Rate security,19.9559,62.808546,57903,2018-11-28,Wetland
How it,-31.330316,-169.360249,81120,2019-05-08,Urban
Everything hold,70.663332,147.522961,41795,2023-10-04,Tundra
Social summer,35.721982,89.613633,47571,2022-05-08,Grassland
Painting mother,28.828104,-56.749563,65736,2024-10-03,Urban
Ahead school,-74.539666,108.084195,76125,2024-06-05,Wetland
Perform design,75.450276,-171.730256,473,2025-05-11,Urban
Wrong like,41.87423,-146.315426,92907,2021-03-02,Forest
In arm,76.742162,-25.116249,45069,2025-11-02,Marine
Garden true,30.336263,-165.006245,69357,2023-11-15,Forest
The Democrat,-13.804804,-95.536429,69421,2020-07-30,Desert
Film three,-52.815652,-37.862133,75403,2022-11-14,Forest
Race ready,-13.99905,-129.368579,5795,2017-12-08,Marine
Author voice,59.863775,44.885172,46287,2019-12-29,Wetland
