species,latitude,longitude,population,date,habitat
Car phone,-53.598507,-44.757378,83077,2026-04-15,Freshwater
Team realize,-11.216763,57.932072,74310,2021-12-28,Grassland
Amount such,21.19382,-116.309694,10815,2023-05-20,Urban
Subject continue,-25.799104,-124.708098,96329,2018-11-10,Urban
Late care,-30.17697,137.135701,33731,2022-01-07,Freshwater
Wrong local,73.849408,79.281425,23022,2018-05-03,Freshwater
Ok when,44.454462,-79.585026,71850,2018-02-09,Urban
Forget guy,42.202511,110.179305,52530,2026-02-28,Tundra
Speech sign,25.039029,-113.575812,22049,2018-12-04,Tundra
Could response,-14.170688,-110.559766,77997,2024-07-25,Grassland
Drive stage,-35.464967,-174.076168,29032,2023-11-05,Tundra
Place majority,71.323996,-39.184521,21638,2020-05-03,Forest
Accept decision,41.174659,-57.143339,17227,2022-10-13,Desert
Growth hundred,40.518744,166.41527,13071,2017-07-22,Marine
Space direction,21.190581,54.040421,86546,2018-07-07,Wetland
Audience party,70.032534,-52.8175,70775,2024-06-09,Tundra
Why almost,-49.611533,99.499172,27206,2019-07-23,Desert
Sense challenge,-51.567228,-92.518875,91609,2021-05-06,Marine
Back sense,17.627472,-168.99575,77432,2024-01-24,Tundra
Accept drug,-40.574507,30.357733,24803,2021-06-27,Freshwater
Career environmental,64.82165,-45.330761,89648,2024-02-21,Freshwater
Prevent yet,-4.308733,-0.797489,66967,2026-04-13,Wetland
Mrs wide,85.910769,-70.041695,28148,2025-04-13,Urban
See structure,63.731319,98.163487,66045,2025-01-22,Marine
These throw,69.116606,9.593925,71072,2026-02-18,Forest
Election process,-58.059871,141.686871,38093,2021-09-30,Grassland
Audience ten,41.151913,67.05679,55460,2024-03-07,Wetland
Pm important,-36.919559,18.000769,62115,2025-05-22,Desert
Couple raise,72.205766,-11.726592,11876,2025-01-16,Tundra
Machine be,27.872613,-35.524276,35303,2024-08-24,Freshwater
Similar rock,60.02598,101.96286,48577,2016-10-15,Marine
Lot force,88.943975,106.813117,82103,2020-04-17,Grassland
Analysis better,26.387206,70.869158,19137,2019-01-29,Grassland
Act remember,-76.54068,137.07506,56037,2019-03-13,Wetland
Prevent understand,-55.716722,-65.854073,78102,2021-11-07,Grassland
So them,-46.647035,51.144283,72980,2016-12-11,Freshwater
Interest may,-88.003887,107.689552,78620,2017-11-30,Marine
Relate day,-18.614227,-172.420504,28144,2018-09-26,Desert
Else upon,-16.674808,-73.265057,27557,2019-12-05,Freshwater
Cover much,9.048488,89.334733,64122,2023-02-13,Grassland
Activity drive,-66.993579,-123.066749,49533,2022-05-21,Freshwater
Shake cost,-38.04249,-51.713414,18477,2023-07-23,Urban
Customer study,-31.724398,137.451881,84187,2026-07-06,Marine
Little couple,-64.496217,156.196217,57267,2022-04-05,Desert
Sea sing,11.363687,174.804956,42531,2020-08-14,Desert
Term during,38.898283,-74.495543,64214,2020-03-25,Freshwater
Instead something,22.469683,-70.60471,3138,2020-01-02,Desert
Attack here,57.265921,-96.816711,25895,2020-02-26,Wetland
Cell once,75.3233,49.221277,54493,2021-10-27,Desert
Order future,4.450468,56.626248,28890,2025-03-10,Forest
Individual whatever,47.845277,13.089105,24397,2023-06-20,Freshwater
Accept hotel,63.068175,26.860318,19639,2021-10-10,Forest
Nice year,5.42901,-146.967117,16861,2018-06-01,Desert
Rise discussion,40.472607,0.51707,73253,2019-10-30,Forest
Create mother,-42.491986,108.254857,68355,2019-10-13,Grassland
Crime article,-62.923182,-121.861273,74563,2024-12-21,Wetland
Central range,21.027779,-132.903677,1302,2019-01-05,Desert
Look record,-60.302496,89.107366,53645,2020-01-14,Forest
Possible process,-55.239236,-163.171926,14195,2021-11-22,Tundra
Be try,46.892037,-123.156498,96458,2022-05-20,Grassland
Dinner citizen,13.035988,37.463257,42921,2021-11-03,Marine
War artist,33.72108,103.85977,70189,2019-09-02,Forest
Investment wall,22.675051,130.023876,30725,2026-02-23,Freshwater
Standard truth,28.239766,-117.159645,77734,2019-05-31,Freshwater
Agency outside,33.232239,90.207417,49867,2017-03-14,Marine
Base increase,-72.664692,-27.034552,36812,2022-07-06,Grassland
While better,1.345945,-174.985535,29467,2025-12-21,Forest
Environment story,-68.483215,97.244323,669,2023-06-21,Freshwater
Our life,-35.132753,-150.446055,68005,2016-08-11,Grassland
Find down,18.151258,-59.823001,44339,2023-07-12,Marine
Consider another,20.106841,157.140797,48729,2018-09-20,Tundra
Us remain,-83.260363,-26.650189,58828,2018-11-26,Grassland
Artist every,-43.988406,-88.383518,80843,2020-01-15,Marine
Catch national,33.631318,-141.164112,77293,2023-09-06,Urban
Accept never,16.462117,-131.16133,4788,2020-10-01,Tundra
Source discover,-19.843928,-154.742892,3371,2020-11-05,Urban
Half live,71.696694,-170.403344,79261,2025-01-21,Desert
Piece thing,42.578063,9.992482,44954,2023-09-04,Grassland
Table suffer,-29.942918,-164.915577,8130,2022-04-29,Marine
Specific new,50.225556,58.73548,74680,2021-03-29,Forest
