species,latitude,longitude,population,date,habitat
Perhaps real,-41.966012,83.198134,46135,2019-12-25,Freshwater
Of whom,-25.230038,-33.169704,35008,2020-04-15,Urban
Culture own,11.005954,123.495706,61898,2018-03-03,Urban
Begin law,-62.138379,-111.091133,16231,2020-02-13,Marine
Real rock,62.39859,90.594663,76941,2020-06-30,Forest
How join,81.089636,-128.734404,75102,2021-12-02,Grassland
Provide begin,75.241761,107.729213,61958,2016-10-30,Wetland
Stage cause,-34.658455,128.844171,56304,2024-03-05,Grassland
Help cell,1.384705,-75.127451,46681,2022-10-10,Urban
Social natural,-78.699449,28.900356,22479,2022-07-05,Tundra
Truth require,60.197497,26.691631,64962,2020-09-24,Freshwater
Down sing,-32.480721,-100.420497,87390,2026-03-11,Urban
Million return,51.641149,-110.361738,12365,2017-10-16,Forest
Language third,-46.979925,-57.33916,77816,2024-03-02,Grassland
Mission imagine,-62.506113,57.052308,74104,2025-07-07,Urban
Identify floor,4.915952,-162.683915,503,2016-10-01,Tundra
Including collection,0.109407,143.191009,22943,2019-07-19,Urban
Though present,-9.884829,175.826478,87690,2021-08-13,Wetland
Compare them,70.385259,72.082663,22810,2019-05-12,Urban
Cup knowledge,-84.601032,9.679125,75310,2019-05-07,Marine
South little,87.690751,-88.773951,10079,2020-02-22,Wetland
Certain performance,5.967256,-68.299155,16002,2026-03-09,Marine
Inside close,49.4147,-53.796208,51812,2023-08-18,Freshwater
Figure to,-55.234258,-173.021951,13588,2025-12-06,Wetland
Light establish,-57.047686,99.348898,93478,2025-05-23,Tundra
While talk,-7.082374,83.21385,50403,2019-10-05,Desert
Pull level,42.519444,122.958519,83627,2025-11-21,Tundra
Number stuff,-16.360446,35.202272,26878,2022-11-07,Marine
Plant guess,-67.42316,0.881305,82916,2022-07-15,Grassland
President identify,-78.427808,-64.604012,3154,2023-07-08,Tundra
Herself tree,32.317123,-173.524903,8715,2021-07-31,Urban
Market offer,-71.465789,72.212509,87596,2019-07-25,Forest
Note perform,54.10296,15.213579,39203,2024-07-24,Freshwater
System outside,-76.734667,176.468634,77571,2025-12-30,Urban
Assume my,-37.72876,91.763943,17535,2019-04-13,Grassland
Authority ground,51.704356,129.376814,86648,2023-11-10,Desert
Less shoulder,76.995067,-87.484944,15251,2026-02-27,Desert
Kid you,18.361398,5.282694,4541,2020-03-08,Tundra
From involve,-30.33992,-50.693162,29323,2017-04-03,Grassland
Country accept,-16.269741,120.725165,60600,2018-08-16,Marine
Vote him,44.35003,-16.377783,50696,2019-12-26,Urban
Three big,-53.157647,149.0978,77122,2019-11-23,Grassland
Nothing century,-56.453521,-1.805514,28732,2019-04-11,Freshwater
What family,-41.45755,-141.174271,11770,2021-01-31,Urban
Focus serious,1.28517,-36.878728,83704,2024-12-13,Freshwater
Arm stop,8.94347,66.830565,10273,2025-06-18,Grassland
Include certainly,-67.001204,-107.133592,44537,2019-03-02,Freshwater
Too change,85.622936,-74.738413,13949,2024-12-19,Desert
Pick cold,53.88112,-96.636677,34890,2020-07-03,Urban
Now total,-68.74935,82.368474,21532,2026-01-22,Freshwater
Way help,-13.931712,48.84699,49873,2026-01-06,Grassland
Marriage particular,-79.881419,-3.654242,28678,2023-11-27,Wetland
Return thing,-9.53982,-150.617338,39590,2019-01-14,Wetland
Discuss Republican,-65.289948,41.163926,68784,2025-01-13,Freshwater
Threat something,48.173267,67.441261,9425,2021-04-08,Freshwater
Civil president,-50.156855,-47.092905,61460,2017-01-14,Forest
Possible value,85.303753,179.741873,90286,2024-05-16,Tundra
Attack behind,24.093774,-118.328395,71940,2018-02-28,Marine
With plant,82.118168,165.658977,34921,2018-12-25,Forest
Air rest,-30.503284,162.560478,55615,2025-11-11,Tundra
Southern industry,55.417151,159.925905,54372,2020-02-29,Marine
Agreement raise,26.265237,2.823531,11601,2025-05-20,Marine
Surface relate,8.427998,-7.53812,44439,2019-11-22,Grassland
Population agreement,-52.423087,87.083433,22169,2025-08-19,Marine
Throughout yet,28.286618,-114.594417,23810,2019-08-23,Forest
Popular mother,60.687717,-21.333916,59550,2021-02-11,Tundra
Least prevent,60.119432,29.537593,89456,2018-10-14,Wetland
Picture action,32.454004,132.497705,71183,2025-11-05,Wetland
Production model,-66.581837,-103.931589,42025,2022-09-27,Forest
Suffer establish,46.880717,70.940678,53137,2017-03-14,Freshwater
No plan,65.680365,26.702672,49582,2023-12-10,Marine
Lose good,63.880439,-12.803047,69429,2017-11-17,Forest
Production major,-63.978888,-63.326335,69895,2025-12-22,Grassland
Research arm,-15.692633,-172.029497,45755,2024-01-23,Grassland
End thing,60.164612,-141.501606,41793,2021-04-18,Grassland
Reality stuff,-36.105316,-114.797263,78004,2022-07-05,Desert
Method me,46.286068,129.248204,43216,2021-11-10,Forest
Say not,0.69308,-47.238643,1100,2020-03-23,Marine
Summer food,-55.462271,61.215613,61576,2018-06-18,Marine
Big respond,-84.947321,42.120638,83359,2018-09-28,Tundra
Matter leader,33.344958,-88.435003,69882,2021-02-14,Tundra
Kid relationship,27.299742,-158.232456,63906,2017-11-29,Freshwater
Behind news,-77.008684,16.455932,17975,2019-07-02,Desert
Try finally,-22.848386,-38.476357,31943,2018-03-25,Marine
Away chair,18.619953,91.670973,29691,2017-10-26,Wetland
Race different,-23.111612,-93.347442,3407,2019-10-11,Wetland
First role,64.657208,39.608607,80440,2023-09-23,Wetland
Think either,28.035816,43.348562,8013,2022-04-02,Freshwater
Task rate,45.850721,-58.480069,19654,2019-02-18,Tundra
Skill institution,-28.361043,-42.302549,73501,2025-09-06,Grassland
Learn else,-12.173891,-68.212352,77989,2022-03-13,Wetland
Them any,1.354216,69.671874,86789,2021-08-28,Marine
Factor nearly,-86.828895,74.559985,49576,2016-09-20,Marine
Down check,81.044782,49.666535,77138,2021-04-27,Desert
Effort movement,-29.584294,-20.35218,8053,2021-05-20,Urban
Case risk,-25.453105,41.257617,91006,2022-09-29,Wetland
College begin,48.112995,-133.89992,65108,2024-05-10,Grassland
Film interest,19.286234,-42.948007,86367,2019-07-11,Freshwater
Assume future,-88.476044,50.9128,82928,2021-07-17,Freshwater
Present country,1.676567,-74.930751,2627,2025-10-25,Desert
Study better,-3.810407,21.325983,30785,2023-03-31,Desert
Seek crime,-83.303073,32.330808,10678,2018-07-23,Grassland
Soldier man,-79.832721,131.274036,91199,2020-02-28,Freshwater
Success training,-10.35031,-41.975226,35229,2018-07-10,Desert
Item country,34.280162,-73.89224,61123,2017-04-27,Desert
Themselves PM,44.170453,-105.468134,39069,2019-10-12,Grassland
Process stock,79.273499,-52.089358,9338,2017-06-20,Tundra
Growth group,-29.897641,-24.333638,14906,2021-12-02,Marine
Actually same,-33.794948,-149.604323,37806,2021-09-14,Wetland
Process yes,32.530329,149.084095,51410,2026-01-06,Freshwater
Reveal significant,-72.597944,-178.307834,27076,2022-10-23,Freshwater
Service recently,-7.552817,-26.939454,90541,2024-10-05,Tundra
Possible smile,-24.021203,-50.408092,72467,2021-01-25,Marine
Those hot,40.653202,-29.106127,23808,2016-10-29,Urban
Age sure,-83.853492,-157.4123,85760,2025-08-20,Grassland
Campaign question,42.767722,-41.627965,61843,2026-03-04,Forest
Manager use,38.865922,51.362778,35489,2021-12-22,Grassland
Show husband,-63.732941,-87.129521,96110,2025-10-20,Forest
Upon pull,56.160492,0.045119,78094,2019-02-25,Desert
Democratic among,-80.929725,170.068839,53315,2023-12-31,Desert
Bar yourself,35.688276,26.403665,78906,2017-07-10,Urban
Sea subject,-80.633641,150.165081,56764,2021-10-05,Tundra
Rock particular,26.422173,-71.665288,79749,2025-12-21,Tundra
Rich charge,-61.198871,66.627229,59725,2021-01-19,Freshwater
Present leg,16.295736,84.842021,47213,2019-11-24,Freshwater
Song same,18.421126,38.122063,11632,2022-05-05,Tundra
Recent price,-26.527728,47.810052,74632,2017-02-13,Desert
Pull home,-52.425535,159.98365,48306,2023-03-01,Freshwater
Ask ready,7.528334,178.342951,47757,2017-04-02,Urban
Hit money,12.886023,92.764941,22474,2018-02-15,Tundra
Democratic hear,-63.742815,-65.063436,27294,2020-10-20,Tundra
Among film,32.426117,-33.226704,20607,2021-09-17,Forest
Off beautiful,-62.73779,-172.414703,88117,2026-01-15,Desert
Adult page,75.378671,166.275932,85666,2016-09-13,Marine
Local increase,16.260361,-166.589648,93953,2019-01-02,Forest
Save yourself,29.150948,-49.904258,28569,2025-12-31,Grassland
Nearly discover,62.326462,-159.964366,60768,2021-02-16,Freshwater
They stand,55.071169,-18.858581,29890,2017-07-13,Grassland
Hospital watch,7.959301,126.093663,57234,2018-09-19,Wetland
Morning mother,75.063181,-29.391853,69685,2017-10-16,Urban
Skin send,59.273824,-36.892152,58110,2022-04-08,Freshwater
Walk public,56.907642,21.437545,47941,2016-12-01,Grassland
Style call,36.916121,-158.187549,92679,2026-07-04,Tundra
Left different,40.915972,35.767208,22432,2017-08-06,Desert
Successful no,71.293593,-129.08644,95556,2019-10-01,Urban
Maybe cover,22.104588,3.120903,92893,2018-03-02,Tundra
Stuff fact,79.074065,-116.664297,53807,2025-05-04,Tundra
Structure rich,-30.643209,-82.904892,11403,2019-11-23,Urban
Water run,29.377532,14.031825,43775,2021-04-07,Freshwater
Member system,85.883041,-18.122985,3687,2021-08-22,Desert
Push term,77.780618,-14.815439,10414,2017-06-20,Marine
Task or,54.49207,151.662208,58664,2019-08-06,Desert
Administration relationship,-28.385702,-155.883106,23489,2018-07-07,Freshwater
Star themselves,-56.270973,-133.042183,92392,2020-03-02,Desert
Edge dog,62.650779,150.696107,79874,2019-10-13,Tundra
Poor manager,-61.822304,111.347012,2177,2018-10-25,Forest
About effort,-70.98267,19.978731,20050,2017-10-07,Tundra
Another manage,-74.877443,87.638866,28681,2024-08-22,Desert
Add clear,33.2235,154.98622,23679,2017-12-09,Forest
Success open,48.090842,91.447217,37034,2018-06-25,Tundra
Particular business,-53.298391,-151.269816,55157,2025-06-23,Forest
Each describe,-27.007925,-146.211977,98610,2021-04-18,Freshwater
Rise relate,-11.915511,-44.713183,63329,2017-02-28,Forest
Detail site,-31.511768,96.476414,37461,2016-08-30,Forest
Right number,-5.632245,38.046516,85940,2021-01-12,Urban
Computer place,0.001807,-21.303379,13724,2019-05-08,Freshwater
Right born,-70.015755,43.011159,31769,2023-03-21,Forest
Right especially,44.83109,84.445947,62678,2021-05-15,Marine
Can trade,-61.273253,163.889993,98083,2026-04-17,Forest
Performance born,69.843307,6.426988,49765,2025-05-22,Urban
Voice ever,30.089013,-3.376962,96842,2017-12-26,Grassland
Population music,33.711203,94.985582,74907,2017-10-31,Forest
Answer myself,-86.678682,-66.308778,64772,2018-02-09,Wetland
Kitchen note,55.843587,167.311675,12778,2022-02-24,Wetland
Become opportunity,79.787499,-16.099015,98852,2019-08-04,Urban
Receive father,-53.172123,36.139548,240,2021-09-09,Marine
Kid win,-2.883865,32.860832,45121,2019-08-25,Desert
Draw let,-9.83135,-176.832719,16493,2023-01-06,Freshwater
Throw question,46.014257,109.245553,83613,2023-03-19,Desert
Parent or,82.85352,-136.637288,34872,2020-07-29,Freshwater
Admit allow,27.550386,-97.653293,47348,2023-06-28,Urban
Open course,-39.221892,-44.71987,98307,2017-05-15,Freshwater
Their store,-5.198568,-45.042045,91512,2021-04-15,Forest
Fill close,-55.702902,-112.726446,89818,2025-03-10,Forest
Fund that,12.254457,-96.344693,41390,2023-12-05,Desert
Mother parent,-34.153011,179.852253,93545,2024-05-08,Forest
Left letter,75.4474,37.564665,97509,2024-04-19,Marine
Skill ability,32.73108,126.698877,53588,2020-08-14,Grassland
Start training,25.772959,33.477779,41619,2019-04-22,Freshwater
Red across,23.709841,26.7184,45256,2017-08-07,Desert
Hope despite,-27.587531,-87.540604,66305,2025-03-01,Forest
Again main,-73.860002,54.585782,50556,2023-04-30,Desert
Particular sign,-29.40652,-100.780792,14831,2019-10-04,Freshwater
Minute chair,17.705273,-65.184653,12765,2026-01-15,Marine
Strong establish,79.504256,41.872037,14834,2023-04-28,Wetland
Maintain forget,78.730557,1.154559,22327,2023-05-08,Forest
Fill discuss,-26.657992,39.949827,43198,2021-11-08,Wetland
Certainly hair,-27.44794,-146.164234,44471,2016-12-28,Grassland
Six point,4.955223,179.628801,18811,2019-02-22,Freshwater
Live figure,-12.072688,-145.533322,71137,2018-05-06,Marine
Institution specific,54.995693,33.122262,45395,2018-07-06,Wetland
Game lawyer,-2.667245,105.867056,82728,2023-09-08,Forest
Can other,63.425197,-119.758427,97027,2019-02-08,Wetland
Throughout talk,-16.048545,60.275413,10889,2016-11-25,Tundra
Like citizen,-88.456515,66.994005,55573,2019-10-05,Wetland
Ready least,40.371575,23.61064,7300,2024-09-02,Freshwater
Defense black,24.518799,110.785308,66749,2024-07-12,Grassland
Off their,-69.067969,-111.104588,74844,2021-06-05,Grassland
Threat politics,-9.569748,54.508715,30555,2016-10-14,Desert
Economy find,79.556644,16.001803,99506,2023-11-20,Forest
Call hit,37.157702,-32.911779,75471,2026-04-05,Marine
Whether challenge,49.122419,158.272023,81731,2025-01-16,Marine
Think democratic,-29.463666,-144.899103,72611,2021-11-09,Grassland
Particular party,2.705924,-120.435384,23213,2025-03-20,Tundra
Us break,-6.678509,9.886631,66922,2022-06-15,Forest
We great,43.028023,-129.947702,35278,2018-07-30,Marine
Me soon,-15.440759,-118.075249,98435,2026-07-18,Urban
Turn over,-43.267564,95.898188,74174,2024-10-23,Freshwater
Fast prevent,28.170982,-57.469146,40468,2023-01-30,Freshwater
Commercial baby,-13.162132,160.499344,6262,2022-03-12,Freshwater
Though sing,-9.792346,-159.038746,90201,2022-01-16,Desert
Perform tell,-59.892459,52.758446,37107,2023-01-23,Urban
Instead white,1.52261,31.059842,84126,2019-01-14,Urban
Every better,27.679143,42.339959,18247,2017-04-27,Marine
Gun three,-49.657389,-155.34148,8861,2025-10-16,Freshwater
Hot season,-8.107572,84.500571,14319,2022-01-19,Wetland
Always our,73.257745,-47.704464,65090,2017-11-03,Tundra
Allow appear,81.484247,150.617723,72865,2020-01-15,Marine
Forward start,85.470915,-126.133724,90333,2021-09-02,Wetland
Customer late,33.845013,124.491993,6338,2018-10-30,Wetland
Local she,-78.561932,136.547519,17355,2019-03-05,Wetland
Increase they,-48.472252,131.012672,7436,2022-11-01,Grassland
Sign box,-38.501192,-158.211445,42169,2018-09-11,Grassland
Edge candidate,-56.01247,-46.141679,14792,2017-08-03,Marine
Address star,-71.448336,82.197903,94399,2025-09-16,Urban
Ready mind,-74.592193,-125.078764,53478,2023-08-13,Wetland
Appear growth,76.384114,-55.54927,42492,2023-09-10,Grassland
Card office,66.195335,-42.647488,54528,2020-06-09,Marine
Field indeed,28.450078,119.548004,2687,2018-11-11,Wetland
Behind next,-81.638415,-60.698987,34415,2020-11-13,Tundra
Produce continue,-31.465984,-32.387958,52136,2024-06-05,Grassland
Goal model,76.215323,-101.019931,39970,2022-01-28,Tundra
Executive us,-57.32217,-44.76607,68997,2021-11-13,Desert
Series create,53.267351,18.458988,23443,2022-09-23,Tundra
Series although,43.136441,73.218513,20688,2019-10-26,Desert
Worry him,-76.539159,-128.663096,84095,2019-04-14,Freshwater
Watch smile,26.30596,-44.777508,38923,2022-10-23,Freshwater
Feel when,45.972149,-71.501871,1544,2019-09-25,Urban
Media must,14.248463,-48.357493,57741,2024-05-13,Grassland
Tree generation,52.572942,-121.915771,57969,2017-02-16,Urban
Sort son,-34.970427,129.27414,90028,2025-03-16,Tundra
Model quickly,56.048381,-163.878576,32700,2025-02-03,Forest
Significant plant,50.346073,62.330726,79943,2024-05-20,Grassland
Always apply,38.741317,36.953064,37293,2019-09-25,Desert
Myself performance,-19.767519,121.83783,9398,2017-11-15,Wetland
Week rich,-71.829441,-48.887854,51241,2023-02-03,Forest
That family,-52.425646,45.718098,28981,2017-09-02,Tundra
Plant box,-72.296227,-25.460916,42387,2018-09-20,Urban
News cost,-5.880543,-140.736557,94014,2024-06-04,Freshwater
Available large,-76.626818,-76.785512,37714,2021-01-19,Tundra
Son interview,-24.365795,22.651725,31472,2020-06-20,Marine
Despite realize,-62.786545,145.62244,16657,2022-05-23,Forest
Friend carry,27.591854,143.322806,10783,2019-10-05,Forest
Kind bring,17.061172,-112.263316,6974,2022-02-05,Wetland
Toward inside,-30.389768,-145.502916,35141,2023-07-23,Urban
Deep best,-59.005734,-131.368611,44753,2022-11-28,Freshwater
Detail risk,57.561217,-114.818883,66564,2022-09-14,Marine
Hit enough,44.11815,-25.520405,59325,2022-11-04,Marine
Bit him,64.233392,93.71685,5094,2023-10-28,Grassland
Heart sister,65.708095,97.093557,97266,2023-01-23,Marine
Relationship south,56.534353,-142.138711,92603,2021-10-23,Freshwater
Likely say,-32.436966,-119.038763,93027,2021-11-16,Grassland
Institution nice,54.867858,-30.426498,71410,2026-05-03,Marine
Hard political,27.121704,-51.745319,48374,2019-02-22,Forest
Trip network,9.186577,-23.385534,78277,2024-05-06,Grassland
Name its,16.739379,156.577585,53074,2023-01-19,Grassland
Least just,-86.354286,-116.608163,53350,2022-09-21,Desert
Fine manage,63.970061,-130.12524,55209,2021-02-08,Tundra
These rather,-64.632398,-165.752765,30825,2016-08-11,Desert
Growth culture,12.714546,-136.762868,38094,2022-10-05,Grassland
Card think,23.693778,-175.201173,28935,2024-05-06,Forest
She inside,36.655067,-95.700718,51269,2018-08-24,Desert
Sing know,52.955916,155.869968,97611,2024-09-28,Forest
Population into,-40.521249,47.724538,54845,2017-10-11,Wetland
Area process,34.866419,69.0141,83495,2026-07-01,Grassland
Hotel wrong,-35.987185,133.792363,1480,2018-01-19,Desert
Relate understand,88.787992,-171.193085,20142,2022-06-05,Wetland
Yourself trouble,70.701591,116.35073,45382,2016-07-25,Urban
Fear determine,27.172577,69.231432,48653,2019-08-23,Forest
Right better,32.396881,-5.914414,16352,2016-12-09,Wetland
Firm her,-73.640529,23.890321,31396,2018-03-16,Grassland
World hold,-9.947512,-37.689555,4591,2021-08-14,Desert
Morning image,64.481065,-121.383421,86988,2025-03-01,Urban
If finally,22.661681,-124.636514,21595,2023-03-01,Freshwater
Similar student,38.321865,-138.102499,77023,2019-07-18,Desert
Represent recognize,26.006483,-35.507465,58112,2019-11-03,Urban
Expert him,29.24383,-109.512236,52613,2023-09-15,Urban
Site economic,-66.905465,116.671222,49982,2022-05-20,Tundra
Agency traditional,77.256684,-166.568076,88951,2022-02-09,Grassland
Southern both,-26.367045,77.706013,17907,2017-01-01,Freshwater
Performance evening,-2.619846,1.998237,8360,2017-05-28,Forest
Away southern,-54.200612,-99.281662,87786,2025-11-28,Marine
Rest group,29.677977,139.507047,48266,2023-05-13,Forest
Learn current,14.022016,59.267254,11872,2021-09-17,Desert
Card vote,-45.343525,-78.632689,91928,2019-07-05,Marine
Either easy,44.348473,77.185069,30912,2022-01-01,Marine
Attorney manage,-38.05882,-47.619222,53901,2016-08-10,Freshwater
Mission Mr,-45.202451,139.46198,56158,2018-06-09,Forest
You if,-88.624425,62.564438,51008,2017-01-18,Desert
Environment pull,-6.600045,91.991762,78934,2021-10-10,Forest
Loss past,14.691554,39.002346,95689,2025-12-31,Forest
Edge possible,-57.757026,87.051939,60211,2025-02-19,Forest
Collection power,7.566883,88.213553,32728,2024-01-24,Freshwater
Hair forward,-68.383078,138.533893,35836,2023-08-03,Grassland
Dream instead,74.935413,-174.020034,8627,2020-09-22,Urban
Customer difference,19.283967,-160.463263,85976,2020-04-04,Grassland
Place item,-89.028084,-7.195011,26777,2023-09-01,Wetland
Work stage,76.261153,-173.979219,70834,2026-01-26,Grassland
If reflect,53.841771,142.444844,38678,2019-02-21,Tundra
Station recently,2.191117,-34.36397,83551,2023-05-06,Desert
Apply admit,-32.936221,160.168474,70925,2018-10-11,Urban
Choose challenge,-67.666323,-147.816205,48424,2019-12-28,Wetland
To chair,-62.339513,114.026728,17207,2023-08-27,Marine
Kitchen important,-31.871534,-165.756675,88238,2022-02-09,Grassland
Street office,-58.832754,113.30984,98607,2017-02-03,Grassland
Many need,11.317513,-65.117697,83377,2024-09-24,Marine
Similar expert,74.554435,36.677006,19829,2017-11-06,Desert
Home most,-18.878884,-34.701519,96180,2018-02-28,Urban
Oil yes,24.189809,64.491791,12913,2019-08-26,Marine
List benefit,-50.960255,-72.369012,8346,2025-09-30,Grassland
Role bit,-1.016277,-38.947428,26162,2023-02-20,Marine
