species,latitude,longitude,population,date,habitat
Glass type,35.795011,136.831194,49504,2018-06-21,Marine
Expert service,-58.583469,-18.1937,66484,2017-10-13,Desert
Before about,-74.554954,-125.169502,67043,2019-07-24,Marine
Nice recent,-26.597573,-49.529078,73047,2024-02-18,Urban
Table despite,-5.707126,-37.070297,81123,2017-02-07,Grassland
Option anything,-65.133957,-10.842387,70541,2019-04-15,Forest
Tree behind,24.731009,23.527556,11545,2019-11-10,Urban
Mean account,-89.343957,72.958538,4684,2021-10-26,Grassland
Position question,-54.136853,-162.71812,10127,2020-01-26,Wetland
City attorney,51.067153,-115.826018,24708,2026-04-05,Urban
Whatever too,1.935124,-59.077495,98673,2016-08-06,Forest
Camera remain,-41.328403,-146.65814,93759,2022-05-10,Urban
Hot quickly,-41.213766,100.508528,94721,2022-10-30,Desert
Treat process,43.80554,-145.190012,11848,2022-09-19,Wetland
Mrs toward,-6.404942,175.576344,87713,2020-09-26,Tundra
Return sign,-7.456257,-139.206506,50826,2021-03-19,Wetland
Respond future,-2.076165,-130.176929,43123,2020-05-16,Freshwater
Ok where,-87.189256,-127.005498,12852,2018-04-15,Desert
Movement friend,-54.586364,174.483508,56312,2025-08-01,Tundra
Real color,72.516329,-101.423477,9432,2017-03-22,Marine
Business mind,19.722108,26.860429,96858,2020-08-11,Tundra
Throughout important,52.258805,166.416892,39995,2026-03-25,Freshwater
Nothing meet,79.233236,19.824923,23905,2021-02-13,Marine
Positive power,60.736006,-82.709264,90268,2016-11-21,Marine
Each then,-35.317368,93.818106,25532,2025-01-11,Desert
Especially actually,-9.709884,-151.335052,48465,2024-11-04,Tundra
Through then,32.903795,-1.887974,73740,2023-01-14,Marine
Away hospital,-53.145096,145.526286,50657,2024-03-05,Wetland
Perform into,-73.977937,-3.56942,21904,2024-04-03,Grassland
Political within,46.556133,-77.964007,77535,2022-05-25,Desert
Enough anything,-53.794919,-99.495996,69241,2018-07-20,Wetland
Professional stuff,-67.665295,127.378477,78593,2022-02-04,Marine
Strong unit,-3.32631,-124.036784,25349,2020-04-20,Grassland
Right let,57.703494,107.664094,40674,2022-01-17,Marine
Item after,-41.024202,-99.621363,30046,2023-12-03,Forest
List theory,86.84509,62.208325,61994,2025-12-01,Grassland
Check forget,50.228416,-112.419115,65579,2016-10-20,Grassland
Small become,-32.437484,-58.101674,12652,2022-02-19,Desert
Contain impact,-9.00513,48.978765,64811,2019-12-31,Marine
While site,77.6708,-178.256004,99293,2022-02-01,Tundra
Should yeah,47.254128,16.011929,52703,2020-01-10,Marine
Job than,-4.796776,81.037782,78770,2021-02-17,Marine
Early family,-14.462695,128.320411,93618,2018-11-19,Wetland
Still ahead,62.029364,64.162491,27533,2022-11-15,Urban
Particular career,77.242956,122.856816,67314,2018-08-07,Tundra
Parent protect,4.87395,-121.646244,69311,2019-11-24,Forest
East evening,88.484362,36.068511,16789,2026-03-25,Grassland
Structure around,-43.350848,41.375318,73396,2018-12-28,Freshwater
Now simple,71.481652,8.768089,31015,2019-10-11,Tundra
Fill story,-24.648821,21.45975,55481,2021-05-11,Freshwater
Quite artist,-72.806231,-178.887188,69955,2018-10-19,Tundra
