species,latitude,longitude,population,date,habitat
Voice peace,51.30864,55.765082,72311,2017-11-16,Wetland
Everybody whose,-59.539109,-123.279996,18563,2021-03-30,Urban
Send history,5.999513,-72.864075,41448,2023-02-05,Tundra
Beat result,-65.259541,3.959009,99116,2023-09-29,Freshwater
Later certain,-61.724995,-106.281064,16897,2020-06-04,Desert
Care war,-19.539739,-123.124628,56785,2020-08-31,Forest
Dream about,45.080832,-146.83296,79990,2016-09-12,Desert
Score adult,-83.766852,94.443565,13474,2020-08-24,Forest
Along natural,31.08301,54.012522,38080,2017-03-24,Freshwater
Democrat nice,-36.115251,-19.938664,63085,2021-08-26,Desert
Concern partner,-12.834627,34.753567,10494,2017-05-24,Urban
Daughter develop,8.509737,-106.6492,45256,2023-05-13,Grassland
Ability especially,-1.381784,134.761202,91483,2026-03-17,Tundra
At page,-81.377646,153.926176,84403,2025-09-19,Urban
Step must,-16.451298,-98.164851,57929,2019-12-18,Urban
Somebody democratic,77.140234,-165.310312,91575,2019-03-27,Forest
Star house,-38.200467,57.490355,76686,2020-06-01,Forest
Within real,72.315231,-97.583675,20629,2020-10-03,Forest
As approach,56.220407,49.084653,98690,2020-08-15,Urban
Explain herself,72.450178,68.425626,3723,2022-11-18,Wetland
Job investment,-38.842618,-2.692519,27513,2026-01-07,Wetland
Sure world,76.755394,-151.660414,29683,2022-04-23,Marine
Along station,68.181903,126.363243,63805,2025-02-02,Grassland
Election product,58.212399,82.996707,76197,2024-02-23,Freshwater
Treat suffer,-57.848915,-162.908467,74472,2020-10-15,Desert
Test second,52.231879,-75.237691,68270,2020-03-09,Freshwater
Often none,27.539888,-147.281326,9611,2022-05-04,Urban
Her let,84.231619,-152.704645,91184,2025-10-13,Urban
Environmental enjoy,-71.648802,52.746518,1314,2019-04-06,Grassland
Church subject,43.797701,35.937182,83102,2018-05-13,Forest
Film everybody,34.628034,-172.002664,1106,2020-02-05,Wetland
Former government,-64.621217,179.485947,32242,2020-10-22,Grassland
Process form,-17.14752,-111.71,24967,2021-11-24,Grassland
Reason majority,39.393069,38.56183,80807,2017-11-10,Grassland
Move west,-13.258741,-146.284248,94140,2023-01-08,Urban
Address each,77.691928,65.18493,60220,2018-10-15,Grassland
Laugh experience,61.987846,-101.618897,12791,2020-12-22,Forest
Determine indeed,83.473689,-164.742744,3166,2017-12-31,Freshwater
Win offer,47.485141,137.836716,4045,2019-12-06,Urban
Total image,-7.208635,-74.157255,66224,2018-05-27,Freshwater
Beyond strong,-2.687768,126.619442,68252,2025-05-11,Forest
Score shoulder,64.441197,-166.259636,16497,2025-12-24,Desert
Defense way,-54.658387,-95.263467,7181,2022-01-22,Desert
Along late,-0.362208,19.968436,15965,2019-12-31,Urban
Arm bill,-42.006684,39.724846,88869,2022-09-19,Tundra
Sometimes final,-88.998527,-172.099499,76271,2021-11-30,Grassland
Maybe give,41.093946,30.72416,99223,2018-07-13,Marine
Three according,-9.851757,-172.604923,97504,2018-04-20,Desert
Indicate chance,-69.071105,100.284734,32677,2018-09-29,Freshwater
Political between,68.805502,-40.1731,28166,2018-08-06,Wetland
Candidate behavior,17.937345,53.675734,375,2022-01-05,Wetland
Pull night,24.659886,-31.877121,37586,2022-01-31,Urban
Contain force,-8.387852,94.547332,97399,2017-01-08,Freshwater
Pretty will,-10.773024,-172.65833,71334,2019-10-01,Urban
Strong letter,-61.926311,-97.153267,10205,2018-04-25,Freshwater
He detail,-57.370856,-124.734456,91593,2016-12-06,Grassland
Central government,-56.727946,94.528389,19848,2022-05-18,Forest
Away open,2.464005,-19.711202,80247,2017-01-30,Forest
Easy star,70.034275,151.641934,8169,2019-05-02,Marine
Visit wish,-43.839401,13.526388,62779,2021-06-26,Freshwater
Chair effort,81.030188,105.252479,3289,2021-01-13,Wetland
Issue painting,-61.968441,-41.302509,11736,2024-05-18,Freshwater
Language plant,-48.62588,11.903586,55664,2022-03-18,Freshwater
House seven,-60.795209,-88.281748,31839,2020-12-10,Grassland
Story kid,-29.517778,-114.679914,58553,2017-07-08,Desert
Live feel,48.61356,165.544362,41426,2019-12-14,Urban
Give hit,-19.864535,15.64634,19610,2020-08-01,Desert
Beat relate,30.570106,-28.600699,28003,2025-01-02,Urban
Lot billion,37.077343,-13.804701,91003,2019-05-24,Grassland
Team choose,83.937613,107.48645,25065,2018-02-07,Forest
Reason each,37.997215,23.26412,44844,2017-05-20,Marine
Chair happen,-41.596687,4.789974,9800,2025-07-11,Marine
Natural set,28.744083,-124.137422,20615,2019-01-21,Wetland
Forward wife,-87.959834,-92.233763,34537,2023-01-23,Marine
Enter note,27.242816,123.667596,237,2017-11-27,Desert
Success method,4.954509,92.429442,96738,2023-07-07,Wetland
Pull prove,74.638238,-147.360194,13331,2026-06-01,Desert
Evening beat,6.601102,-83.640136,30706,2025-10-28,Desert
