species,latitude,longitude,population,date,habitat
Five between,-39.746561,61.42644,52344,2017-02-17,Marine
Development fire,31.522526,-95.045021,43021,2017-09-11,Urban
Accept three,-36.038294,22.269156,61184,2026-07-15,Tundra
Gun though,62.779538,-92.954755,88686,2022-03-11,Desert
Face run,-8.073284,131.184366,98638,2022-06-28,Urban
Two site,-71.460281,102.069485,45187,2022-04-04,Grassland
Play region,-36.065994,-130.476242,20365,2019-11-02,Forest
Give share,49.90474,79.549564,33284,2023-02-21,Wetland
Stock consumer,-4.82408,-125.383751,40911,2019-06-20,Marine
Story about,74.874199,61.170703,74656,2021-02-18,Grassland
Us stand,76.370328,162.085134,95414,2017-09-16,Freshwater
Let change,-12.762781,-148.995013,60098,2021-04-26,Wetland
Board social,-61.398625,-111.050442,1830,2023-12-30,Marine
Ago station,58.147603,-74.90714,99845,2023-11-02,Urban
Simple stay,66.946881,165.940988,99558,2019-12-26,Tundra
Own station,83.306188,140.387138,8070,2022-01-11,Desert
Him former,6.513334,95.283077,9930,2021-08-12,Grassland
Real his,-79.802147,91.128178,78880,2026-05-31,Forest
True week,-18.259653,95.703882,65559,2024-01-11,Freshwater
Marriage human,59.545864,105.184453,14418,2019-12-14,Desert
Off public,74.191836,99.318051,66233,2026-02-11,Marine
Military fire,68.085843,177.847431,76275,2019-06-18,Freshwater
Tax game,7.092186,154.115128,77207,2017-01-28,Desert
Stand lay,34.353959,-137.853688,60957,2019-01-11,Tundra
Keep point,81.736317,3.292037,76906,2021-04-26,Desert
Follow listen,-15.561282,177.515479,75692,2023-08-28,Freshwater
Early table,57.386772,104.984468,60870,2020-01-19,Wetland
Cause citizen,52.901356,-5.743969,46642,2017-10-21,Marine
Pass fine,-43.479584,43.065792,32883,2021-09-11,Freshwater
Red Republican,79.621233,175.891398,19276,2019-12-26,Freshwater
Between live,21.190919,175.135704,80975,2025-06-25,Grassland
Policy himself,-57.688146,-120.613813,49503,2017-06-20,Tundra
Focus central,-47.636667,-162.343284,71368,2022-08-17,Forest
Threat black,71.74884,163.767446,55379,2017-07-06,Urban
Street step,75.554805,163.118527,52412,2023-09-07,Desert
Bank mention,-50.53197,-153.661723,513,2021-09-30,Tundra
Local degree,15.203009,17.6097,45134,2019-07-15,Tundra
Truth election,-57.244868,-120.714262,76261,2018-07-22,Urban
Specific question,-50.830588,-84.17359,24587,2016-12-18,Tundra
Win teach,-70.677968,-132.026762,36493,2023-01-31,Tundra
Like list,-28.066903,-111.203373,12586,2019-06-05,Marine
Need rich,23.721067,159.613783,99740,2023-09-20,Desert
Either exactly,-71.571472,41.819323,53696,2025-07-01,Grassland
Art serve,61.811628,-72.51681,96242,2018-01-30,Urban
Smile part,88.321223,-166.97064,75715,2020-06-22,Marine
Hit then,-76.815846,-16.638624,88891,2024-10-09,Tundra
Then wide,-85.430376,-58.199748,609,2018-11-05,Grassland
Continue across,-16.708847,96.184239,10043,2018-02-26,Tundra
Up glass,-42.878897,91.800232,73175,2021-02-02,Tundra
Back radio,41.246546,-133.72456,90385,2016-11-22,Tundra
System space,-14.247952,120.487015,71597,2020-01-22,Urban
Result require,87.669982,-68.309646,93804,2025-12-07,Urban
Size course,46.103932,-149.047783,18928,2025-06-01,Grassland
Performance feeling,-69.619408,36.960001,28273,2025-01-09,Desert
Late song,-2.629477,-130.313273,12471,2017-12-29,Tundra
Specific thing,-16.354655,45.390978,12084,2021-08-30,Tundra
Middle manager,-9.835294,-112.26033,52929,2021-05-12,Tundra
Bar oil,42.054335,15.620479,9852,2022-11-08,Forest
Source fact,52.824849,-132.119358,70562,2022-08-24,Forest
Receive indicate,-51.611716,17.31219,30630,2021-09-25,Grassland
Foreign simply,8.442107,-49.520278,70111,2019-06-28,Freshwater
Their create,-8.41568,-16.728351,33878,2023-10-28,Freshwater
Nor understand,50.966116,128.101491,18008,2017-08-28,Forest
Address present,-53.166486,179.18926,2504,2023-10-13,Desert
Argue need,-82.36062,150.904748,87743,2018-09-29,Forest
Deep either,23.391186,-15.290536,54389,2017-12-28,Freshwater
Family at,84.811616,79.391518,23664,2021-10-30,Tundra
Trial consider,0.275602,13.652213,77023,2018-12-23,Marine
Term or,-80.706928,103.936075,77778,2020-12-14,Desert
