species,latitude,longitude,population,date,habitat
Next too,59.692221,-115.156592,24515,2026-04-25,Desert
Relationship relationship,60.383693,-53.679179,14844,2019-12-15,Wetland
Draw finally,27.97108,95.101664,6982,2018-03-21,Urban
Campaign yet,28.806465,50.896493,20437,2019-03-20,Wetland
Fine reality,-14.327201,23.369747,60691,2017-03-18,Urban
Somebody Republican,19.388357,46.77861,23823,2024-09-27,Marine
Serve pay,6.95581,33.268895,53481,2017-01-15,Freshwater
Nature summer,-59.301119,163.81972,44188,2017-12-20,Wetland
Economic husband,-49.764806,-161.486912,21107,2022-05-21,Marine
Resource only,-80.584928,3.248643,36011,2020-05-02,Marine
Everything that,-74.640719,154.249241,48299,2020-03-11,Marine
Although clear,23.302116,-7.594674,93691,2021-01-18,Forest
Believe party,-7.415984,173.779618,56737,2019-01-14,Grassland
Significant job,50.88312,-117.147542,31444,2025-03-08,Freshwater
Size nation,53.685976,-103.393708,55005,2019-05-06,Marine
Them without,33.341203,82.199004,35325,2023-04-24,Freshwater
Box bad,-23.202832,144.4636,29036,2023-02-05,Grassland
Room true,-74.890496,62.956438,29201,2017-12-29,Tundra
Attorney who,77.291763,-64.858825,78977,2022-08-19,Grassland
Air necessary,22.483569,40.477086,82567,2019-01-14,Marine
Especially woman,-62.755424,-152.890123,99747,2019-07-29,Forest
Where same,-83.782401,-97.968543,52530,2025-07-19,Forest
Short road,-75.375281,-77.701977,78134,2025-09-20,Urban
Make blue,-45.161754,103.989207,49325,2017-08-22,Marine
Everybody physical,-80.512591,-36.460175,94860,2021-01-22,Tundra
Role share,-87.239631,-52.253333,33871,2023-12-30,Marine
Black control,87.928817,-37.485789,35398,2020-08-17,Wetland
Moment wall,-2.586611,3.08569,21176,2022-01-16,Marine
Should simply,3.20545,-25.458845,35503,2020-01-28,Desert
Reduce evening,-28.950374,90.53883,15867,2025-09-03,Urban
Quite official,62.682391,-29.417173,92318,2022-04-24,Grassland
Exactly continue,30.889776,112.333985,90639,2017-07-30,Freshwater
Face beyond,36.357915,-162.081104,50206,2020-10-13,Grassland
Find quickly,87.413267,73.864052,75034,2024-05-23,Marine
Play way,-40.191137,140.617997,48355,2020-04-22,Tundra
Similar check,-36.444079,72.910275,83455,2022-11-21,Wetland
Support catch,-9.667065,-115.911513,23126,2018-06-06,Grassland
Later more,44.419709,-40.991043,76240,2022-02-15,Freshwater
Put again,-14.359603,-162.493103,26238,2021-04-23,Desert
Condition find,-70.565078,-114.072022,98155,2016-12-10,Urban
Reality itself,-24.170607,-70.863981,52664,2026-05-16,Wetland
Term family,-71.922752,-87.052461,80674,2021-02-16,Urban
Assume free,-1.17306,52.619287,54010,2025-05-04,Grassland
Visit speak,54.849501,-131.280576,44528,2022-02-25,Wetland
Measure maintain,-43.936358,-107.991349,11951,2022-07-07,Grassland
Here race,75.555987,25.878673,18535,2024-10-09,Urban
Drop nearly,-34.025903,114.383429,86616,2020-10-20,Freshwater
American director,71.2295,53.391599,46473,2022-10-06,Freshwater
Light glass,49.592417,-112.094378,11839,2017-06-16,Urban
Test yard,-45.159527,174.172114,71534,2023-02-20,Freshwater
Responsibility key,57.777794,163.92864,4074,2018-02-24,Marine
Low bar,35.076261,-52.268201,68561,2020-04-16,Wetland
During few,-70.749564,96.119717,338,2019-08-02,Tundra
She lawyer,-38.707693,139.64637,84633,2022-06-27,Desert
President full,55.829108,-23.538031,41753,2020-05-28,Freshwater
Campaign cost,-48.328507,156.874186,44458,2017-09-19,Forest
Court significant,19.810636,-175.344569,34517,2025-05-03,Urban
Floor upon,9.102333,30.091116,24867,2018-03-06,Urban
Nothing option,-55.354248,44.836129,99841,2023-03-31,Wetland
Approach father,43.208043,-124.789821,95103,2025-12-24,Marine
Your travel,22.865051,168.214004,74129,2025-10-07,Urban
Term performance,-89.542398,-1.776884,43095,2020-04-20,Forest
Thought modern,-18.188447,4.466281,65642,2016-12-09,Tundra
Ok reach,-85.211239,48.005249,82044,2019-08-17,Forest
Family decision,71.556745,78.678566,24432,2020-05-04,Freshwater
Record food,35.423127,43.96989,7330,2023-12-14,Wetland
Kitchen able,26.38606,-110.077145,22294,2021-11-18,Desert
Decade movie,-18.8666,168.888316,83107,2019-06-23,Grassland
From charge,-29.001861,73.48199,23776,2016-08-04,Urban
Employee by,-40.868032,-64.458606,47896,2020-06-11,Urban
Bar work,71.207603,24.721041,21527,2023-05-07,Marine
Ask water,83.324015,33.722249,59,2018-06-30,Desert
Stock system,58.918227,-165.237764,52574,2025-01-02,Tundra
