species,latitude,longitude,population,date,habitat
Last however,86.781616,21.551743,73427,2025-03-26,Marine
Admit though,-84.288345,-165.395083,78382,2025-11-02,Tundra
Large cell,-53.238325,102.257853,23264,2021-06-18,Marine
Ability realize,3.97321,-118.293573,54781,2026-03-25,Freshwater
One mother,6.821874,-32.865933,82490,2023-07-27,Freshwater
Environmental step,-39.102409,-1.069253,99572,2017-01-29,Tundra
Serve natural,82.706785,11.058564,94437,2025-07-30,Marine
Dream seem,13.492942,-125.876875,96446,2024-07-31,Grassland
Sell history,-64.993661,-131.69417,21525,2016-09-29,Tundra
Relationship Mr,12.428658,102.877536,98098,2022-08-26,Grassland
Suggest deep,63.000173,0.936693,97251,2024-07-07,Desert
I media,7.188601,-97.42476,1952,2016-09-16,Urban
Address political,-75.926757,90.434148,13366,2021-05-19,Wetland
Adult probably,-12.038849,-81.144172,21540,2018-11-14,Tundra
Which everything,84.5932,59.839729,19216,2024-04-10,Urban
Follow garden,-15.302008,-34.008647,99503,2021-03-10,Marine
Method final,-50.698197,140.843973,93041,2023-12-30,Grassland
Region whole,69.980518,-132.860647,1914,2020-11-04,Grassland
Bag against,-51.541848,-64.15968,7937,2019-06-01,Desert
Attorney build,-75.136901,-141.333108,56785,2025-04-27,Grassland
Paper trial,46.698625,-114.939524,69752,2024-11-23,Forest
Field yes,74.883283,107.777587,92869,2021-09-21,Marine
Talk ever,-76.089457,-32.070015,81518,2025-04-23,Wetland
Radio theory,-23.887212,-149.857935,50110,2020-03-13,Freshwater
Necessary method,63.434349,-139.374164,28344,2022-12-18,Freshwater
Return traditional,79.725528,148.528553,46295,2019-09-25,Grassland
Watch girl,2.329015,86.375714,38121,2019-06-23,Marine
Million trial,4.480748,-68.40988,11089,2024-04-08,Urban
Against public,29.457516,66.359782,69884,2023-09-21,Urban
Operation human,29.560915,-62.541238,13248,2025-12-11,Tundra
Community matter,-36.12079,-106.384654,69446,2025-11-15,Tundra
Positive treatment,44.088905,173.149868,41163,2018-07-13,Forest
Bag our,22.997562,35.886261,14618,2022-01-19,Desert
Skin game,-12.430017,-144.684147,39650,2023-09-09,Freshwater
Relationship people,12.120391,126.571957,52417,2022-09-03,Forest
Process full,42.447446,86.85707,79884,2022-10-02,Wetland
Significant spend,34.581091,147.66255,39410,2025-04-08,Urban
Sort mother,42.438493,104.548067,22104,2017-11-01,Tundra
Area check,-63.275005,-4.165479,37361,2020-03-05,Wetland
Read share,-28.898204,-51.410835,23590,2018-02-14,Wetland
Test compare,24.578334,-37.817303,72834,2022-03-19,Grassland
Skin toward,83.243593,68.62213,24399,2019-06-19,Marine
Maintain better,-80.416259,-166.730765,92560,2023-09-25,Tundra
Group career,78.864097,93.41346,72530,2020-07-28,Urban
Condition force,-85.658791,-34.386567,65074,2018-10-10,Tundra
Building individual,-18.0342,109.788863,41634,2024-03-15,Freshwater
Machine way,-22.171414,-14.014707,46731,2025-03-03,Desert
Job alone,-55.455797,78.863951,61578,2018-06-25,Tundra
Commercial wish,-23.351557,-80.086157,78244,2019-11-06,Forest
Something those,26.610411,161.652779,22941,2021-06-16,Freshwater
About treatment,-47.792054,-58.434189,68314,2025-11-14,Freshwater
Trial each,6.774702,-98.996726,54924,2026-06-03,Forest
City or,4.19299,40.903951,87483,2021-08-29,Forest
Family yard,-41.639867,-75.433098,20800,2018-01-11,Freshwater
Real job,47.433926,-148.091274,19426,2024-11-11,Marine
