species,latitude,longitude,population,date,habitat
Owner continue,-41.852972,-150.958055,73465,2020-06-21,Urban
Use recognize,-31.081994,-164.280871,58913,2023-11-17,Marine
Democratic see,34.21541,-84.273145,74114,2016-07-28,Marine
Drop carry,82.042734,19.861086,74032,2016-10-25,Wetland
Audience create,49.445401,38.5666,76256,2020-02-27,Tundra
Including sport,39.001078,-80.019195,66973,2024-04-06,Freshwater
Response join,-37.564185,-171.528529,48746,2024-09-29,Desert
Clear drug,37.926678,-167.917061,59148,2020-08-18,Desert
Maybe usually,-17.80008,6.296939,73333,2023-02-10,Desert
Marriage number,83.33882,172.979553,2531,2019-05-15,Desert
Food account,12.902089,-0.993687,91146,2024-12-21,Urban
Whatever beyond,-34.983953,-95.238687,4119,2018-10-01,Tundra
Seven without,1.073801,109.486335,108,2023-06-13,Forest
Former skin,7.146142,-116.044438,83149,2024-01-21,Grassland
Traditional from,-9.69585,138.018861,34449,2025-01-07,Grassland
About owner,-70.153919,-155.495733,95632,2025-08-10,Freshwater
Pass seem,-41.070732,-7.134172,84626,2017-09-11,Urban
Cover contain,14.568679,-135.207534,41060,2017-01-22,Grassland
Hour wear,-55.298564,153.499749,58161,2023-05-04,Urban
Blood society,27.13492,8.304061,17872,2026-02-01,Urban
Right front,-12.129389,-2.259581,64657,2023-01-06,Forest
Clearly now,-7.494883,-20.797555,7493,2019-11-05,Grassland
Teach after,89.143162,89.259642,27689,2017-01-22,Desert
Particular especially,-86.714794,-55.621761,52669,2019-09-16,Forest
Whole anything,-7.314428,-135.122305,45778,2016-10-20,Urban
Mind explain,-87.782753,23.574569,18181,2018-02-18,Freshwater
Once evening,-16.715955,-159.119867,58326,2025-12-06,Grassland
Break tonight,5.808183,-83.064343,21968,2025-01-08,Tundra
Sister your,54.56632,23.489763,8375,2018-08-18,Freshwater
Long meet,-78.912952,-27.860138,5547,2019-11-06,Freshwater
Happy whatever,53.309414,117.163891,95470,2025-11-07,Wetland
Few despite,11.543473,113.972492,8883,2025-12-13,Wetland
Wait would,63.541317,174.478276,12512,2024-08-31,Tundra
You woman,75.667325,47.154016,5554,2019-11-22,Desert
Process training,63.631784,107.094997,71978,2016-07-20,Marine
Key leg,-45.886532,-79.858927,74156,2025-07-14,Marine
That dream,-9.742092,-2.542293,52210,2025-11-11,Desert
Around tend,-87.745453,115.54927,60337,2025-09-09,Marine
Relate management,-54.477605,166.978247,96884,2025-04-05,Urban
Race Mr,-14.128618,68.446378,33508,2017-03-20,Grassland
Under so,-84.753199,-20.380016,43636,2017-08-12,Marine
Business grow,64.139369,90.507367,69975,2020-06-07,Freshwater
Image without,-28.460839,105.59813,56636,2021-11-11,Freshwater
Go write,20.387125,86.278719,2000,2018-10-13,Desert
Practice financial,4.352569,45.015373,57472,2016-11-07,Freshwater
Necessary measure,34.860068,165.992856,22964,2017-07-14,Marine
Soldier next,47.953321,156.780719,24697,2019-02-01,Grassland
Certain voice,53.070332,-42.643623,70401,2021-06-21,Grassland
Administration particularly,-54.680183,26.025067,24441,2025-09-15,Forest
Sort staff,76.207559,13.10252,22589,2017-07-17,Urban
Price local,-68.444228,-168.608745,96778,2025-10-26,Urban
Ground mean,-61.248691,156.910814,17192,2017-01-03,Freshwater
Much land,-65.684411,-31.773541,77715,2017-12-28,Desert
State wrong,55.364721,107.389645,28773,2022-12-14,Urban
Available huge,-70.828145,116.735106,96369,2019-10-22,Urban
Whose building,88.891256,-73.479699,98912,2019-10-09,Tundra
Life less,-55.785342,-19.312264,6611,2019-12-27,Forest
Sing situation,-77.336091,144.841766,45751,2022-05-08,Tundra
Low which,28.278261,-168.554394,68432,2022-03-16,Grassland
Stock fish,-22.898019,-48.536643,64740,2019-04-03,Freshwater
Should give,-31.874515,12.952263,49796,2023-06-13,Wetland
Usually authority,-23.905995,133.68195,1207,2018-01-04,Wetland
Nature way,-84.574017,-35.701327,14719,2025-05-30,Forest
Tree try,-24.219848,7.742442,51945,2020-05-04,Grassland
Risk region,80.614066,-92.181403,74196,2019-01-14,Tundra
Ten experience,-87.460042,36.543208,32483,2018-03-10,Grassland
Worry sense,85.746429,133.40636,68471,2024-03-06,Tundra
Other wife,61.040836,103.901796,8590,2026-06-19,Tundra
General buy,-22.197566,38.642107,71385,2020-06-13,Grassland
Third how,47.073417,118.704509,87057,2020-02-15,Freshwater
Police war,-19.955937,162.914489,42899,2019-01-17,Forest
Card long,-23.506926,-10.095229,7899,2017-11-23,Grassland
Local operation,-71.526563,138.920471,63841,2022-03-28,Forest
View be,30.999697,-114.672224,8197,2021-02-18,Marine
Environment usually,84.423364,-90.279771,5826,2018-09-13,Freshwater
Left model,-49.763973,-39.00066,21539,2025-12-18,Grassland
Between tax,-78.974624,149.547761,46613,2018-10-20,Urban
Write he,-86.101656,-31.424494,87020,2023-12-16,Wetland
People might,-49.318879,130.899219,40762,2025-05-01,Forest
Control short,87.864595,159.564756,50206,2018-12-01,Wetland
Admit whom,87.015857,-160.882304,11942,2018-10-22,Grassland
More once,79.883066,-132.494192,74508,2026-07-14,Tundra
Data yeah,32.125117,-161.924535,37848,2026-04-27,Urban
Adult might,83.37746,-164.01389,33727,2018-12-13,Urban
Wind bed,-51.420023,-145.444552,21404,2021-02-02,Forest
Present address,-61.31179,-115.017613,37799,2019-07-11,Marine
Change option,-51.548041,-33.864733,22698,2024-02-23,Marine
Past avoid,-71.728719,11.041566,8873,2019-03-31,Wetland
Might sea,-8.084326,83.920886,85224,2019-09-16,Desert
One up,89.59671,53.104827,10254,2022-06-23,Tundra
Term out,-15.630391,-91.03544,90416,2024-06-21,Forest
Drive appear,-60.943276,164.764449,96648,2020-08-15,Wetland
Who owner,-9.131207,16.397139,82012,2024-05-01,Marine
Although network,73.467189,-62.616641,56066,2018-09-02,Tundra
Else throw,43.834972,103.770671,36293,2017-07-21,Forest
Study here,9.863802,-79.850742,34243,2023-09-20,Tundra
Kind physical,53.856223,69.750087,72113,2023-12-25,Desert
Positive race,-72.235358,53.20475,11814,2025-08-16,Urban
Sport name,36.748249,-35.886488,56407,2025-09-30,Forest
Behavior world,34.219488,46.479641,27583,2017-01-16,Marine
