species,latitude,longitude,population,date,habitat
Voice media,68.030852,128.768803,8097,2017-02-21,Freshwater
Back only,-24.855863,120.384269,95487,2017-11-26,Desert
Night hair,-71.195894,64.465485,62795,2024-11-22,Forest
Tree order,-31.625793,-105.765254,43757,2019-02-04,Marine
Card control,26.382709,-23.964981,71730,2025-03-12,Wetland
Mind professor,-81.188966,-162.486226,40965,2024-01-13,Wetland
Professional agency,33.336646,-128.044702,26378,2017-12-28,Grassland
Upon take,-61.316637,-106.868547,41738,2021-10-25,Forest
Huge personal,-8.957429,-179.526809,5878,2022-06-02,Grassland
Note computer,39.535952,69.060197,52668,2026-06-28,Tundra
Perform remember,4.42531,-30.112444,81852,2024-03-01,Urban
True according,22.343564,-138.166758,810,2021-10-20,Freshwater
Trade site,25.020943,87.297965,44396,2019-05-15,Forest
Black against,-24.675526,-133.059593,18223,2025-04-03,Marine
Pass environmental,42.121542,127.08106,19724,2018-06-23,Tundra
By require,55.659361,-50.649535,47380,2017-07-18,Urban
Tell military,82.911527,-64.233956,24384,2025-04-06,Marine
Option condition,23.347853,-111.129209,62101,2021-07-13,Marine
Save exist,79.32542,84.682795,62465,2021-03-18,Freshwater
More experience,-29.755893,-103.083064,50524,2018-08-30,Desert
Debate onto,-0.811179,-170.300682,66763,2017-11-23,Grassland
Police hear,4.604328,23.213552,59903,2021-03-17,Marine
Strategy population,-4.45678,110.826069,3466,2023-12-28,Wetland
Together mind,21.142213,-53.548852,78991,2017-03-03,Desert
It space,-11.677962,-60.213953,6080,2017-03-09,Grassland
Support decade,-27.424748,-12.472632,1556,2024-09-21,Desert
Threat store,-38.865947,-25.834897,16789,2019-01-16,Tundra
Exactly usually,-81.056591,124.64019,51640,2024-10-14,Desert
Popular claim,1.130329,171.884727,95505,2017-05-27,Desert
Shake maintain,-12.243796,127.069408,72386,2025-06-05,Desert
Nearly keep,-70.289851,59.516404,67605,2017-11-04,Marine
Nation entire,55.250352,2.016955,82719,2017-09-03,Forest
Live relationship,-16.944793,151.843098,42016,2023-09-09,Freshwater
Over son,40.261405,-120.887135,55935,2024-11-01,Freshwater
Letter sing,85.807282,-43.312641,85521,2017-08-09,Grassland
Responsibility house,22.868287,142.964824,52731,2019-07-22,Wetland
Small remember,-72.018978,-167.823329,25763,2023-08-20,Grassland
Ten whose,-89.643519,-5.858124,33061,2021-11-06,Forest
Space class,25.705839,-72.62034,56318,2021-12-10,Tundra
Letter school,3.448873,141.24124,1539,2021-02-01,Freshwater
Home determine,-33.143231,7.849716,24327,2024-04-25,Desert
Sport whether,-77.011887,-163.674223,74832,2018-09-08,Desert
Begin will,72.786193,112.713707,86779,2019-12-11,Freshwater
Statement provide,40.839531,-59.606598,53084,2017-12-11,Wetland
Myself land,28.24428,91.078036,36318,2026-03-21,Tundra
Former protect,65.57939,-98.121976,93475,2018-03-18,Urban
Mother attorney,-66.198111,160.213232,14777,2024-09-08,Desert
Mention though,-50.053641,-63.330564,14147,2025-10-08,Urban
Bag measure,59.979428,64.874322,11911,2018-07-29,Tundra
Leg far,46.494985,-156.382878,21503,2018-11-13,Tundra
Simple be,81.398024,-2.914031,40238,2024-05-24,Marine
Possible million,-49.625964,103.073295,28281,2024-02-23,Freshwater
Fly call,-34.224062,-169.251216,8514,2022-04-09,Wetland
Director economic,-11.514954,-38.145425,21219,2019-10-02,Freshwater
Possible personal,-85.052533,-75.726567,25197,2019-04-14,Marine
These among,15.977607,-149.963589,45216,2018-01-28,Urban
Open item,-68.461955,-63.406133,72560,2022-03-15,Urban
We yes,-24.739259,-154.590721,99696,2019-06-02,Urban
Each themselves,58.805172,-90.498309,7185,2020-08-09,Desert
Doctor what,-62.306571,125.696424,77767,2025-09-24,Marine
Quality degree,8.589243,-47.841099,94632,2020-08-19,Desert
Member you,-46.000522,32.16989,69787,2020-09-03,Urban
Between couple,-84.959568,53.255373,5416,2017-07-08,Desert
Bed standard,83.675471,127.783214,47603,2024-11-14,Tundra
Over parent,77.44763,-93.225683,813,2019-05-05,Wetland
Star whom,-3.958361,146.037375,84275,2026-06-27,Grassland
International agree,5.976533,-115.836824,47870,2019-04-05,Urban
Red song,46.011946,-34.163194,79864,2025-12-30,Forest
North action,15.261504,-0.422652,34968,2020-01-27,Forest
Model quite,-44.374802,121.640927,94924,2017-02-18,Freshwater
Some role,21.014339,-3.670547,48065,2020-02-22,Tundra
Study mention,-3.168422,94.120968,69081,2025-02-12,Urban
Over keep,-55.277382,-154.036042,93861,2019-10-22,Grassland
Item standard,84.059088,-135.417221,56552,2024-12-04,Wetland
Later model,44.421564,75.694052,18814,2018-10-24,Urban
Yourself wrong,-56.798587,157.54238,95377,2020-05-16,Grassland
Network well,2.527375,-34.551043,99007,2023-01-31,Wetland
Involve one,-86.047021,152.951238,79592,2018-11-11,Urban
Pretty program,6.615832,49.166051,50039,2017-05-20,Freshwater
