species,latitude,longitude,population,date,habitat
Father with,-25.071891,-5.537285,25447,2023-08-08,Urban
Suffer likely,5.84436,40.06095,60756,2025-09-09,Freshwater
Yes go,9.3511,-37.95681,50702,2024-07-16,Desert
Bring position,-54.265603,-55.411066,81856,2017-07-28,Forest
Fire exactly,61.278785,-95.897236,53680,2018-10-25,Grassland
Despite guess,13.081939,-41.129286,83290,2022-11-30,Desert
Dream job,-72.734877,-13.442712,59435,2019-10-08,Grassland
Ball certainly,44.74607,-49.114312,17933,2019-05-23,Freshwater
Everyone forget,64.418647,88.264119,99088,2026-01-02,Freshwater
Trial operation,65.048107,-93.201714,25169,2020-07-01,Urban
According skin,-85.631321,-160.740254,32416,2024-07-07,Urban
Edge represent,73.494112,102.059891,33944,2016-08-28,Freshwater
Hair avoid,78.460068,38.467184,28466,2025-06-19,Grassland
State yeah,-49.893275,22.129562,85680,2020-03-14,Marine
Million theory,14.697491,28.096287,43481,2017-12-16,Urban
Likely hard,79.91856,125.321811,98835,2024-10-26,Urban
Message hand,-56.610378,-126.667851,68673,2018-07-20,Marine
Human thing,-12.135219,123.000112,18620,2023-03-23,Freshwater
Identify important,30.7173,119.711646,57193,2023-03-22,Grassland
Fill Democrat,-25.296211,178.656248,31346,2020-09-04,Marine
Western next,-34.580528,39.41147,90153,2019-05-30,Grassland
Place miss,61.048872,-13.803509,50484,2021-12-06,Grassland
Some age,-3.448347,39.842682,26915,2019-03-30,Urban
First keep,-59.062198,-178.293653,60676,2019-07-05,Marine
Senior fire,6.672987,163.324267,25434,2016-10-18,Tundra
Which have,17.929058,99.736203,9565,2026-06-27,Marine
Point computer,-72.732569,45.014005,27091,2017-05-06,Urban
Former little,45.76586,-42.742469,29201,2022-05-27,Desert
Spring arrive,-51.392956,-2.200023,13082,2023-03-08,Grassland
Environment book,-65.87204,144.969776,20564,2022-10-10,Desert
Sell need,7.117295,-73.680979,49010,2025-11-07,Marine
Hour remember,84.709571,-178.724112,64186,2018-03-31,Grassland
Opportunity myself,85.658082,161.929094,85703,2017-06-20,Freshwater
Letter go,35.206375,118.912405,36237,2022-06-25,Freshwater
City discussion,78.958392,134.728923,76172,2018-01-17,Urban
Store water,47.733427,-133.921373,31323,2017-03-28,Grassland
Themselves difficult,20.735158,173.033079,75866,2026-01-23,Wetland
Fast moment,49.000883,13.376253,18819,2024-08-26,Desert
Line admit,-9.631538,139.001838,97415,2017-12-28,Desert
Son either,14.766654,1.299692,65872,2019-08-01,Urban
Community everything,-8.069996,-145.457821,83431,2022-04-21,Wetland
Only option,-47.3423,5.537981,83327,2018-06-10,Wetland
Theory year,-6.206472,-149.461867,65422,2022-02-26,Marine
Hour interview,75.750596,-42.991829,30142,2020-07-17,Tundra
Set pattern,-34.767451,172.230984,50160,2020-12-01,Desert
Large many,43.106721,10.255368,10190,2020-01-14,Desert
Own word,-89.715575,27.509548,31092,2023-09-17,Marine
Ever sure,-23.680691,88.280527,96195,2024-07-15,Urban
Today paper,8.212071,-143.943774,55780,2021-11-06,Freshwater
Think center,-42.66095,-65.089171,13255,2017-03-14,Tundra
Street memory,77.294748,-42.583239,14117,2016-09-14,Desert
Mission official,-13.950127,-151.709678,13531,2020-03-02,Freshwater
Here interest,-57.047041,-15.036926,49685,2018-08-21,Wetland
Trouble theory,69.106933,88.60922,47209,2018-09-07,Marine
Subject measure,64.399446,-23.03495,86232,2018-09-16,Freshwater
This especially,55.310058,133.356525,87782,2025-01-25,Wetland
Customer activity,-25.423406,4.762657,85294,2021-12-07,Grassland
Store church,84.373633,-111.993283,25876,2020-12-12,Grassland
Hot make,68.939821,5.280186,71231,2018-09-04,Wetland
Wish word,-27.751838,-38.159667,17257,2024-08-12,Wetland
Weight probably,-62.359574,54.482227,11511,2023-02-25,Freshwater
Article fear,-4.53218,-91.311966,28803,2024-02-07,Grassland
Letter beyond,21.237534,-120.440784,81840,2022-11-12,Desert
