species,latitude,longitude,population,date,habitat
Manager data,-33.502383,-161.210804,36993,2020-07-12,Grassland
Peace more,46.500151,79.358804,45147,2023-01-07,Urban
Scene head,-45.788639,101.239833,3083,2021-09-11,Grassland
Western artist,49.095367,77.894908,94861,2020-01-24,Tundra
Few help,85.166643,-51.053482,77024,2022-09-26,Urban
Down contain,-70.898322,-76.996305,66545,2025-11-07,Wetland
Meet series,-87.533418,-105.980202,47896,2018-12-26,Urban
Land fear,62.340335,-112.928376,87066,2020-03-16,Marine
Discussion point,-71.997443,-19.248363,98653,2024-03-06,Forest
Two government,-39.79905,-123.223622,30733,2021-03-28,Grassland
The power,-26.900448,36.776696,28644,2018-03-05,Marine
Building lose,-40.635494,-0.890752,42609,2025-07-09,Wetland
That citizen,-84.127043,-49.309749,15143,2016-10-28,Freshwater
Small nor,-30.677218,176.802385,67233,2017-07-14,Forest
Something newspaper,-70.381821,-79.54799,71632,2020-05-09,Marine
Ground difference,-48.265269,132.831545,16765,2021-01-29,Tundra
Machine loss,-70.840313,90.194121,37942,2022-07-01,Grassland
Business father,35.300027,-125.167396,53752,2026-04-23,Urban
Something take,-8.340754,10.631498,19474,2021-02-18,Desert
Eight station,12.67356,113.8764,35120,2020-05-20,Marine
Simply become,87.763499,62.14821,60185,2025-10-22,Urban
Collection perhaps,32.532336,96.715195,2249,2026-06-03,Grassland
Thank college,44.921102,65.356144,52025,2025-04-25,Grassland
Also heavy,2.937279,138.787758,55071,2023-10-03,Freshwater
Together local,-88.279082,115.398928,66509,2017-05-20,Desert
Study girl,-73.722388,159.017108,43841,2022-01-20,Forest
Lose fast,27.221766,179.226644,57592,2025-11-07,Freshwater
Skin method,62.553529,94.895944,92589,2025-10-17,Urban
Reveal radio,66.801685,-142.299727,68473,2018-08-16,Wetland
Adult thought,70.063569,116.018892,60500,2024-12-15,Urban
His quality,70.686955,114.832338,29393,2021-07-21,Forest
Wish free,40.970593,-81.368413,16555,2018-07-14,Freshwater
Could style,-3.091609,-40.115462,33276,2020-07-18,Desert
Bag provide,-49.632201,168.729552,82667,2024-06-07,Urban
According card,49.171232,122.761467,65157,2024-10-10,Grassland
Yet relationship,62.895332,103.262011,2684,2022-05-03,Tundra
Idea recognize,-10.835878,-55.881248,85022,2020-02-19,Grassland
Actually base,-17.096537,173.228614,42644,2023-06-26,Freshwater
Leader report,16.892559,-169.609034,54161,2022-08-07,Tundra
Report try,69.54846,122.88886,68846,2024-05-05,Grassland
Center society,-31.460708,-47.971312,13264,2017-07-08,Tundra
Ask budget,-69.289061,102.193204,14568,2025-03-31,Forest
West might,42.384844,41.504222,23460,2023-10-12,Grassland
Blue toward,4.829805,89.816834,28880,2025-09-16,Marine
With parent,-3.880207,-3.949588,52066,2019-03-11,Marine
Career foot,38.803764,-14.153576,24300,2022-01-02,Freshwater
Capital suffer,-16.191864,-94.421004,35779,2019-07-22,Marine
Idea federal,73.133505,125.134178,84827,2020-06-07,Tundra
Cup record,25.544774,-16.118437,70884,2022-12-10,Grassland
Through military,-84.684506,-178.719531,71770,2022-08-22,Marine
Ask member,-37.72884,91.323147,46195,2023-01-26,Forest
Now fine,37.700564,-27.275668,74992,2024-02-16,Desert
Understand sort,-4.553822,-55.535141,73445,2022-10-19,Forest
Green these,53.568688,20.6636,303,2023-06-25,Desert
Behind cut,-80.865444,98.490695,90380,2021-12-12,Marine
Cover picture,21.553282,-87.657708,11065,2019-09-19,Urban
Item agreement,-53.039248,7.7338,11349,2019-02-09,Freshwater
Tonight clear,45.100091,-12.750906,21725,2025-01-23,Desert
Writer senior,69.432963,70.992588,16762,2024-10-22,Urban
Standard including,-65.069368,16.740542,84713,2024-09-27,Tundra
Matter safe,-77.918275,-22.639712,92528,2021-05-19,Tundra
State by,48.611491,-88.012775,38289,2025-05-16,Desert
Sister identify,-8.640976,56.404796,71241,2020-10-09,Forest
Interview institution,4.339831,-16.010131,16207,2019-12-04,Forest
Per federal,-13.909221,-77.19971,59960,2024-12-25,Wetland
Attack big,21.038866,68.88525,37303,2023-08-19,Grassland
Mean garden,81.42047,55.400261,47789,2025-03-15,Freshwater
Common support,44.334658,111.994388,18933,2022-01-01,Tundra
High three,34.394798,176.350686,88753,2024-06-04,Freshwater
Third everyone,-9.928352,-176.885191,86426,2017-02-22,Forest
Size door,29.440378,15.977943,95217,2023-12-13,Tundra
Identify must,30.99097,32.634447,39869,2025-08-29,Desert
Run position,-74.946492,74.332153,90174,2022-05-31,Urban
Like nature,49.611669,69.37361,57526,2019-03-14,Marine
Arm medical,-18.006925,46.053285,53297,2020-10-18,Forest
Behavior finally,-46.896396,149.756549,7508,2022-10-24,Desert
Center including,-19.121241,133.189731,42480,2021-09-21,Wetland
Page upon,58.878252,8.370694,96029,2024-07-20,Marine
Approach Congress,-61.842778,65.670112,44095,2026-03-28,Tundra
While lead,-8.486383,71.655421,21723,2026-02-27,Desert
Now military,73.958162,42.829365,1005,2019-01-18,Wetland
Scene likely,72.170808,119.559052,55030,2019-05-21,Grassland
Fire few,1.147183,16.505309,45871,2023-05-22,Freshwater
Business somebody,31.601526,-76.902331,70054,2018-07-27,Marine
Matter walk,-2.572671,79.723584,71505,2022-04-17,Marine
Popular offer,38.686543,97.136942,44191,2022-05-07,Marine
Century crime,-13.662593,-56.308318,46676,2026-03-03,Freshwater
