species,latitude,longitude,population,date,habitat
Next local,4.745707,-41.009673,82324,2017-10-23,Tundra
Sister little,79.647361,-103.745397,18689,2023-03-13,Urban
Property development,53.646862,177.225649,57333,2020-06-18,Marine
Six enter,-54.359845,-114.088569,15824,2023-03-17,Tundra
All current,-50.633835,-153.880749,64046,2019-11-25,Urban
Page bad,-42.300158,-50.542085,19120,2019-10-15,Desert
Five understand,10.688628,174.956735,94675,2017-09-30,Grassland
View ago,11.31771,-159.422169,36134,2017-01-08,Forest
Owner along,-0.090783,-137.241329,8232,2025-09-27,Desert
Particular use,86.756644,-16.476116,64491,2024-12-15,Freshwater
Bed few,-12.86773,29.823232,21677,2021-07-16,Grassland
Amount travel,-85.844294,58.828077,8178,2019-04-08,Grassland
Black similar,-48.238793,-10.935195,354,2019-02-04,Wetland
Politics they,-35.91634,35.840384,61831,2026-06-22,Urban
Really foreign,-10.31574,174.915443,69406,2024-05-04,Forest
Audience this,-38.563934,-71.503962,39903,2019-08-27,Freshwater
Two sometimes,26.120405,59.090802,91806,2021-02-15,Tundra
Population prepare,-54.067404,-134.662163,22954,2017-06-08,Grassland
Us today,-44.106074,156.152612,68330,2022-11-15,Wetland
Lawyer accept,-68.768089,151.155587,88318,2025-07-08,Wetland
Focus everything,83.545216,83.1366,7599,2024-09-20,Grassland
Idea admit,-41.907114,134.346603,8530,2024-08-11,Grassland
Child whether,50.546004,50.123305,90574,2022-08-13,Tundra
Various political,-77.378838,-47.500649,22613,2018-01-12,Urban
Magazine notice,-67.071822,144.698594,54393,2021-07-07,Forest
High charge,-19.558651,-109.718046,12686,2022-02-11,Desert
Catch together,-52.784208,116.880267,37243,2022-10-15,Tundra
Ten rich,81.68773,143.885124,32200,2020-07-15,Forest
Then piece,29.643406,-28.718275,87333,2021-10-06,Freshwater
Enter necessary,-73.553833,66.392661,5060,2025-02-10,Marine
Reach well,40.923283,-122.480273,44484,2025-09-27,Tundra
Could individual,-81.922531,28.084505,75170,2025-05-14,Marine
Part music,-76.896075,-120.35909,50515,2023-08-30,Tundra
Rule film,0.168181,10.345467,24510,2026-05-09,Urban
Argue case,-34.365782,89.526859,86671,2024-01-16,Freshwater
Public sense,10.056113,-121.831854,57664,2025-05-15,Urban
Involve rate,-59.265716,23.081843,2501,2019-10-03,Forest
Dream buy,30.670139,-58.072351,22573,2023-04-28,Wetland
Former may,-86.576758,153.586355,18451,2026-07-16,Urban
Rock social,-26.398974,24.98982,43983,2020-07-18,Urban
Mother peace,89.409732,-141.967125,43800,2020-08-31,Grassland
Year help,-14.657564,1.647413,25993,2019-08-21,Grassland
Daughter turn,-59.767767,-18.42213,83148,2020-08-19,Freshwater
Toward they,69.139798,-102.483214,55457,2021-06-17,Wetland
Dark poor,49.113513,-30.483956,64150,2022-04-09,Urban
Any I,-15.567035,-179.492005,38873,2019-02-21,Grassland
Pattern anyone,-1.000007,100.552014,95705,2017-12-04,Forest
Bar call,-33.770305,-27.362055,63735,2018-08-31,Tundra
Court discuss,-60.048519,48.24992,4634,2017-08-26,Desert
By little,-61.207531,-76.996023,63021,2024-01-24,Freshwater
Data prepare,43.179913,104.911052,889,2024-08-11,Freshwater
Write voice,-71.126432,64.018261,14519,2021-04-28,Forest
Meeting career,1.724826,-162.568625,87532,2019-09-04,Desert
Couple arrive,85.021657,154.363658,64030,2017-10-24,Desert
Impact sort,-31.123807,38.771265,41948,2022-01-12,Urban
Special stay,-43.678521,80.360788,76443,2023-12-11,Grassland
West state,55.69582,33.734492,75648,2024-11-15,Freshwater
After project,69.742971,-54.14542,78203,2021-03-27,Forest
Together make,73.844536,96.945145,55484,2020-11-22,Tundra
Three anyone,-3.089123,-167.127217,7365,2025-09-02,Grassland
Set letter,53.637298,-69.60539,9191,2024-04-14,Grassland
Nation forward,-87.511098,82.914573,97271,2022-05-14,Urban
Song enjoy,81.891717,-39.344435,51223,2021-03-09,Grassland
Not degree,-81.127441,-177.81535,36585,2024-02-07,Grassland
Political girl,-80.20324,118.221011,448,2017-05-31,Forest
Collection situation,8.551923,-121.520481,1142,2026-02-02,Urban
Discussion community,37.269241,146.67204,90740,2024-01-25,Forest
Still information,48.9248,-5.373779,84591,2018-02-19,Grassland
Edge process,-62.552519,130.409518,8740,2025-10-14,Freshwater
My discover,87.603049,-53.316639,5959,2022-10-22,Marine
Congress upon,2.193676,-163.61102,76765,2024-05-12,Tundra
Computer position,21.203652,37.434617,31744,2025-02-03,Grassland
White without,-62.370939,-24.580199,7392,2024-10-02,Desert
Difference might,-33.900939,-71.442503,78436,2024-05-12,Urban
Discuss weight,10.595418,-74.99541,13516,2022-11-06,Marine
Think drive,84.592742,-60.150344,52059,2021-01-25,Marine
