species,latitude,longitude,population,date,habitat
Religious whatever,-53.036266,138.927418,36992,2020-04-17,Forest
Foot thank,-37.603748,-121.301422,28841,2023-07-05,Forest
Girl record,58.309333,-171.742546,89297,2019-05-02,Tundra
Parent card,-17.157292,160.540382,65062,2019-01-31,Urban
What though,-13.965665,179.781303,9617,2021-12-13,Marine
Chance grow,-1.3145,-33.257537,75944,2017-01-11,Freshwater
Official fire,81.923988,-90.624417,25659,2022-04-08,Forest
Seven why,-17.293206,53.98434,69002,2024-11-18,Forest
Painting why,68.79106,-31.557321,66776,2025-01-26,Tundra
Themselves part,-54.311512,-115.713524,9366,2020-02-26,Wetland
Represent several,-83.959896,22.86525,76864,2016-11-12,Grassland
Interesting reduce,-1.737628,-14.340434,46077,2017-12-27,Grassland
Task language,10.481655,-117.293024,74591,2024-10-24,Freshwater
Power popular,9.789705,120.047686,35195,2018-07-25,Tundra
Line about,-47.602755,-46.341309,2149,2017-08-22,Grassland
Option while,-38.632084,49.663347,62458,2022-10-17,Tundra
Attorney seat,-6.577137,80.632452,87575,2018-01-11,Urban
Degree there,-14.603158,-117.915636,66152,2016-10-19,Grassland
Five us,-27.912774,-93.764147,72349,2025-08-28,Grassland
Owner administration,-41.761875,15.620835,37756,2017-09-29,Marine
Actually town,-58.507694,-32.298978,20176,2026-05-27,Grassland
Season focus,-51.484944,135.194223,70151,2022-10-04,Forest
Thousand old,17.48012,39.589607,87641,2016-09-11,Forest
Per bad,-72.269292,121.790343,56174,2024-01-18,Marine
Strong manage,68.850782,143.166143,76402,2017-03-07,Urban
Against anything,69.608104,-3.100762,64393,2019-09-18,Tundra
Physical issue,-16.81204,-94.971904,53450,2025-03-09,Grassland
Whether could,-31.233644,-31.10431,60582,2019-11-30,Marine
Upon important,-25.962884,44.873537,24578,2017-02-12,Wetland
Learn expert,36.510118,-105.78913,90035,2022-08-19,Desert
Both produce,-35.172126,71.872064,1823,2025-01-20,Wetland
Site have,-21.563269,-36.84198,86731,2023-09-07,Urban
Need beautiful,82.800257,-123.467078,85780,2017-01-31,Desert
Fine detail,-76.185291,-168.226565,31885,2017-03-14,Forest
Owner might,67.941789,23.612514,41731,2022-06-20,Wetland
Degree choose,22.021119,-116.225162,40580,2017-05-10,Desert
Ago where,26.886778,122.106198,62500,2025-01-11,Wetland
Good beautiful,-50.006354,28.105869,71493,2020-07-20,Forest
Girl couple,4.338984,25.498687,70299,2016-10-24,Wetland
Particular road,-89.217288,-129.19123,23567,2024-05-17,Freshwater
Mouth lot,37.657758,108.296503,58289,2018-09-30,Desert
Data sure,72.246247,-49.415445,90509,2025-03-16,Tundra
Ready pressure,50.644904,-51.702893,80491,2020-02-10,Marine
Cultural listen,-88.838061,94.262024,64283,2023-07-12,Urban
