species,latitude,longitude,population,date,habitat
Evening executive,21.4033,68.077535,3748,2020-12-16,Forest
Piece international,43.668212,-178.841604,85140,2020-01-21,Tundra
Station fear,11.830384,72.331439,12324,2024-03-11,Marine
Check wear,7.976881,-75.095543,10400,2019-08-29,Marine
Expert lot,2.60753,55.202439,75964,2025-02-20,Desert
Range try,23.134786,76.317361,2376,2025-03-06,Desert
From pretty,77.748739,-1.49419,29524,2021-02-10,Wetland
Where thing,79.405465,70.110737,66897,2022-02-05,Marine
Federal second,64.192081,128.751175,60863,2026-04-04,Desert
Shoulder sister,-40.591855,31.510169,13543,2021-04-07,Urban
Hold executive,-7.488061,165.094853,62911,2025-04-20,Tundra
Create could,-23.406108,56.544064,24079,2019-05-05,Wetland
Dark magazine,-43.441988,-92.409902,33463,2026-01-13,Forest
Save job,-54.212939,-169.569167,34401,2023-11-15,Urban
End daughter,74.819642,-37.105555,62275,2018-01-20,Desert
Strategy agreement,-46.953842,-22.603929,43296,2021-04-14,Urban
Born little,74.755255,59.290941,86294,2018-04-20,Wetland
Mr couple,51.59088,-102.212838,71832,2019-05-03,Freshwater
Increase son,65.303305,22.093858,28788,2025-02-17,Grassland
Identify page,68.295348,-63.138993,76297,2017-01-20,Freshwater
Likely eat,-21.081568,147.09639,92052,2023-03-09,Urban
Energy surface,-16.243995,-8.475765,42038,2016-08-08,Tundra
Security one,-86.600519,96.741982,15367,2018-02-12,Wetland
Road notice,-75.081638,-74.458935,19318,2025-05-14,Marine
Back beyond,51.289518,176.264595,72093,2021-03-18,Tundra
However rise,25.250631,-148.890352,65139,2020-07-31,Wetland
Whatever citizen,66.686102,-68.08076,36148,2023-03-07,Forest
Wife public,62.033933,145.162142,23065,2024-11-11,Tundra
Help process,87.542686,-93.587626,746,2025-03-20,Urban
Face sometimes,-14.167733,108.889202,82681,2016-08-15,Grassland
Bank seat,-34.275959,-33.309166,79735,2023-03-10,Tundra
Pass cause,12.009581,-13.975025,27199,2020-06-04,Urban
Fight player,53.010032,-131.073849,86,2018-11-27,Forest
Add soldier,48.528358,81.966036,69037,2023-05-05,Freshwater
Determine question,-52.397773,116.687053,91595,2017-04-19,Forest
May bring,82.457445,115.16544,62887,2025-03-06,Forest
Act street,-50.711,103.133619,94478,2024-11-02,Wetland
Also vote,-27.178682,-81.112338,64578,2024-09-23,Tundra
Measure hand,82.792773,-103.128809,77956,2023-01-24,Freshwater
Herself find,31.560032,32.898468,39788,2022-02-26,Urban
Usually eye,-17.31396,30.322061,62763,2020-04-24,Desert
Remember outside,89.690031,-101.759612,16118,2020-05-16,Wetland
Record fast,70.556581,-26.799964,11117,2022-01-17,Forest
Include enough,80.971366,-5.465428,43076,2018-10-16,Tundra
Amount movie,67.824299,43.30239,72181,2017-03-05,Wetland
Use remain,45.15435,109.063617,83122,2022-08-24,Urban
Finally professional,-2.516194,52.598371,97952,2016-09-21,Desert
Grow southern,58.791761,147.127378,87660,2024-07-26,Tundra
Street agency,26.127657,-138.057603,28026,2017-08-26,Tundra
Deal group,-76.303702,-176.716323,36477,2021-06-13,Forest
Rich production,-40.464128,-28.908226,99974,2019-07-28,Marine
Model off,47.290534,121.332262,72598,2019-08-09,Marine
Compare may,-80.877972,143.219746,50729,2017-12-22,Urban
Effect plant,-83.463571,-168.174661,22833,2023-12-26,Freshwater
Mother recognize,47.165792,8.005193,37328,2016-10-19,Tundra
Accept single,-0.898188,-146.071578,9735,2018-06-05,Wetland
Debate animal,81.487947,-142.921254,85655,2024-06-18,Desert
Less coach,-10.016794,-96.589928,87327,2019-09-07,Grassland
Difficult everybody,-89.989199,177.031414,37263,2023-03-23,Marine
Turn out,27.583754,106.024712,79705,2025-03-09,Urban
Defense would,36.985527,-155.052372,72159,2025-07-02,Grassland
Risk kitchen,-55.488549,-19.245396,43848,2020-01-06,Freshwater
Still note,79.972262,-68.537698,65871,2017-07-18,Desert
Official drive,86.712615,108.665781,89695,2023-08-21,Freshwater
Receive process,-50.518832,-104.415669,53771,2022-10-09,Forest
Enjoy leg,0.384514,23.132065,27792,2021-01-11,Desert
Must need,-27.84171,23.17349,18554,2021-07-17,Tundra
Wear newspaper,47.897009,-69.560805,37732,2024-12-31,Freshwater
Five national,82.821369,177.542796,16316,2021-10-18,Grassland
Owner far,-54.960153,-3.507535,44105,2018-03-05,Wetland
Present measure,-72.782364,101.966053,47922,2023-07-27,Freshwater
While rock,26.418993,-178.377601,43931,2019-02-13,Freshwater
Understand treatment,71.408663,64.823723,96974,2019-07-07,Urban
Situation responsibility,-64.426568,-34.180081,21232,2018-11-02,Wetland
Shoulder probably,53.483456,-64.686875,68388,2017-04-24,Desert
Cut conference,3.940971,23.558551,49315,2021-11-15,Marine
Condition have,21.151692,22.492758,76088,2017-12-30,Urban
Whom tell,72.000123,-144.747646,96684,2022-08-27,Grassland
Doctor arrive,50.554948,-82.136176,61437,2020-08-06,Freshwater
Account while,-79.995973,51.826699,13841,2018-06-24,Urban
Allow result,30.380438,-82.582578,16748,2019-04-21,Wetland
May evidence,53.766747,-45.202915,85028,2017-07-06,Urban
Wrong religious,-37.459186,-166.048873,28652,2026-03-13,Marine
That free,-54.233913,-51.047243,68347,2023-02-25,Forest
Together red,24.496981,-11.659449,41509,2018-08-12,Freshwater
Performance far,78.847833,24.273721,76127,2019-03-10,Forest
Ten media,25.464063,19.849934,89314,2024-03-25,Desert
Join once,-35.651717,100.432618,1179,2017-07-19,Tundra
Office beautiful,-82.037399,175.527478,13634,2024-10-07,Grassland
Television real,-63.035516,12.421242,67606,2022-08-21,Forest
Apply purpose,-37.984112,-106.082391,29767,2019-02-08,Tundra
Check sea,-30.660068,12.66919,48519,2017-12-19,Desert
Lawyer yard,-37.086843,138.240096,74386,2018-10-22,Marine
Natural nearly,-3.071468,152.542976,84359,2022-04-06,Grassland
Scientist American,-77.460729,2.957099,42081,2017-07-09,Urban
Area fire,-27.937803,110.100853,9477,2026-03-03,Wetland
Hope could,-56.104211,135.275413,23758,2016-09-08,Tundra
Serve when,-54.872436,-103.223331,14388,2026-05-01,Freshwater
Grow allow,-52.741068,-25.961638,22858,2022-10-10,Grassland
