species,latitude,longitude,population,date,habitat
Final difference,8.819496,9.892668,30562,2025-02-06,Tundra
Create level,82.488921,-12.067687,32829,2017-09-21,Freshwater
If five,12.304304,138.08844,96941,2023-04-06,Marine
Skill glass,-20.868731,-134.022471,23789,2020-02-02,Forest
Purpose anyone,30.387524,169.274553,33454,2020-05-28,Wetland
Scene main,9.740594,-145.87147,22138,2021-09-29,Marine
List safe,-83.706592,-50.699639,60635,2023-03-21,Grassland
One fight,12.807072,-7.826008,92511,2016-10-18,Urban
Least dark,-25.738468,-112.788046,89930,2017-05-29,Forest
Item forget,-6.60116,-152.381871,52205,2023-06-13,Urban
Charge garden,39.44478,-156.56545,16482,2018-09-19,Wetland
Live fact,4.151916,-11.631589,66147,2021-10-29,Freshwater
Audience agent,-8.052249,-109.009179,56765,2016-10-31,Urban
Reflect difficult,50.435048,-1.367302,51771,2026-05-16,Urban
Become look,-80.90609,-37.022481,15758,2021-07-05,Grassland
Stop business,48.840839,22.897483,49433,2022-02-16,Desert
Easy police,-88.768029,-111.934349,84345,2023-12-23,Urban
Hope well,-45.348088,-141.6215,17005,2023-10-06,Freshwater
See citizen,-13.324346,-84.03069,30530,2024-03-13,Desert
Skill among,37.323643,-22.495559,68839,2016-10-30,Freshwater
Bank section,75.702405,102.792603,52385,2018-09-22,Urban
Police color,87.26251,32.238768,75790,2022-11-12,Grassland
Well military,79.195883,-119.197661,64396,2018-09-24,Wetland
Record mind,57.207788,18.996798,36699,2021-03-03,Freshwater
Sign station,-76.028962,-91.367557,63743,2023-12-29,Freshwater
White physical,-42.655741,-41.250058,16780,2017-05-09,Marine
Never product,-38.433505,139.593214,34339,2020-01-05,Freshwater
Local question,2.2869,32.354457,34465,2017-06-01,Forest
Care agree,2.759734,-103.753853,8258,2023-03-08,Marine
Let you,2.71685,64.221831,48888,2022-11-19,Wetland
Stage turn,63.084402,-153.882273,11629,2016-12-04,Freshwater
Through improve,79.265001,128.255552,2847,2024-09-25,Tundra
Consumer rather,-9.495968,161.160648,47347,2025-01-19,Grassland
Fish service,58.350064,52.16759,7124,2020-05-02,Tundra
Toward ball,50.729206,86.274463,75148,2023-01-03,Forest
Name material,8.762553,112.713412,60342,2023-10-13,Tundra
Pm important,-46.244404,94.069419,81879,2020-02-18,Freshwater
Approach last,16.837995,-42.367831,99635,2023-08-01,Desert
Think military,54.653634,-0.859303,60542,2025-12-10,Grassland
Add onto,-62.671847,-22.95289,45728,2019-12-15,Forest
Discuss often,64.81337,-4.065114,83345,2023-05-19,Urban
Table arrive,-17.783518,171.629069,49632,2016-11-24,Tundra
Everyone represent,46.563568,-75.679344,36793,2023-11-22,Wetland
Need late,-54.397108,133.239277,86083,2022-03-24,Urban
International cell,-81.693578,-109.891408,24667,2025-03-23,Freshwater
Present professor,-18.559397,162.791116,92475,2018-12-08,Grassland
Save for,64.470007,-142.519639,41550,2023-08-05,Grassland
Range off,82.536871,-112.8637,22796,2017-02-09,Grassland
Individual by,56.01221,-16.70998,3470,2016-09-21,Grassland
Would affect,37.503793,76.897222,34815,2025-12-28,Urban
Mention to,39.272619,-174.561575,97293,2022-06-10,Urban
So staff,82.490664,83.209191,55018,2024-07-09,Marine
Final pull,-79.412309,128.174584,45785,2023-06-17,Grassland
Full until,-65.031041,26.130589,23550,2019-03-28,Grassland
Cost among,39.148661,145.728143,50533,2018-01-31,Freshwater
Bad between,-61.247759,-3.441973,5181,2025-10-30,Tundra
Upon become,20.175677,-99.575709,55740,2018-01-16,Wetland
Truth spring,-41.536023,171.214878,37463,2026-05-17,Freshwater
Reveal that,-9.414956,53.709479,59128,2017-07-17,Freshwater
Energy cup,-37.323307,-94.821162,54126,2025-01-15,Freshwater
Black tend,8.77358,-86.630782,51745,2018-02-24,Marine
Really international,-36.476691,-166.731433,67267,2023-09-03,Marine
Trial only,-68.944052,-69.92067,16395,2021-05-29,Marine
Such next,57.666979,137.184387,89869,2025-10-17,Marine
Break visit,6.503452,-62.485195,64427,2019-10-25,Desert
Around money,43.951087,-104.235086,82931,2019-12-04,Marine
Brother also,-41.553806,60.1332,13859,2021-09-25,Marine
The phone,-76.352856,44.557795,38211,2019-05-06,Freshwater
Clearly late,-81.388181,-105.872356,86401,2020-07-22,Desert
Thank read,68.614457,82.364527,71787,2024-01-04,Desert
Since fight,36.603697,-105.21943,97688,2020-06-14,Wetland
Yes white,-30.879837,140.274606,48513,2018-02-16,Urban
Population social,12.59491,64.4135,14802,2026-05-19,Urban
Everyone might,-64.592295,134.327834,73512,2026-02-25,Urban
Red action,31.134637,112.035429,9755,2024-04-29,Tundra
College prove,36.781909,145.260481,92983,2017-04-14,Desert
Arrive boy,-61.454037,118.37,51520,2021-10-13,Freshwater
Lose down,-38.179232,0.762348,37782,2016-12-11,Wetland
Manage one,-27.098932,-69.203193,69145,2016-08-23,Marine
Figure customer,57.070462,-92.797256,55764,2018-07-05,Grassland
Spring event,9.492249,97.565259,8228,2024-01-27,Desert
Different simple,45.837282,124.469024,46649,2025-10-17,Tundra
Great her,77.550542,-72.508003,23864,2016-08-22,Urban
Position well,-30.737631,-87.764143,39321,2018-09-28,Tundra
Drop than,27.239299,103.132272,2487,2025-03-15,Freshwater
Investment strategy,-66.772008,7.625225,30251,2018-04-17,Forest
Perhaps fast,29.446651,-153.871138,2434,2017-11-17,Grassland
Natural activity,-22.258872,179.399158,77092,2024-12-27,Forest
Bill drop,29.699746,-124.269363,7175,2020-04-03,Urban
Special blood,-57.276134,-134.949724,46357,2022-04-01,Freshwater
Call save,-5.379982,10.18096,84395,2023-03-02,Freshwater
Member wide,59.603184,43.798222,84505,2019-08-02,Grassland
Find training,-69.932238,-145.811815,43019,2025-02-09,Urban
Treatment heavy,-26.25483,53.114553,25758,2025-02-13,Marine
Somebody significant,26.740111,33.430971,39724,2017-02-16,Desert
Wonder himself,63.917838,97.541952,52111,2023-05-02,Desert
Method make,-52.502932,60.695166,47186,2020-12-25,Freshwater
Phone member,-48.871271,135.72326,54673,2025-08-10,Marine
Open he,-28.965204,-118.343406,98459,2024-05-22,Forest
Place protect,-70.234668,-47.218453,44125,2018-01-01,Marine
Southern only,6.53902,-87.658267,45070,2025-10-07,Marine
Box next,69.672593,-161.528773,25562,2022-05-30,Forest
Magazine call,25.501927,-39.240362,91665,2019-11-05,Desert
Tonight win,15.104861,-178.717514,53284,2018-07-05,Wetland
Fall necessary,75.412172,-126.630321,2915,2024-04-04,Wetland
No blue,-24.355177,12.650324,19655,2021-04-13,Wetland
They fill,-75.415879,-85.890033,57439,2020-05-31,Desert
Scientist life,-23.058153,14.32384,8259,2020-08-21,Wetland
Author around,39.49345,-147.611851,90919,2019-03-18,Wetland
Watch stage,-56.031214,-109.459407,6814,2020-06-24,Forest
Nice consider,52.384979,100.218631,19406,2023-04-21,Desert
Off many,-52.553984,-73.849933,30779,2022-09-11,Wetland
Impact reflect,62.063465,57.609865,46868,2018-04-27,Desert
Tough serious,74.291116,-28.17004,64176,2019-10-31,Grassland
Hair national,36.857428,-46.072565,76001,2026-01-11,Grassland
Important town,72.05463,-3.707375,11139,2019-07-11,Urban
Treat or,-34.6615,107.971418,56125,2017-05-16,Forest
Meeting board,-38.470814,99.343506,30179,2020-12-30,Urban
Else public,36.69656,-37.154266,1155,2021-07-09,Tundra
Feel be,-73.362343,-130.843133,58125,2020-11-11,Marine
Season defense,-67.871921,-29.884676,15421,2023-10-16,Wetland
Real debate,-51.3059,109.268589,96151,2019-12-02,Marine
Leg answer,56.799634,100.80483,68964,2026-06-24,Forest
At president,-6.247232,13.141648,16254,2019-07-10,Urban
Treatment which,-27.280368,-157.740641,55916,2020-03-21,Freshwater
Actually firm,-38.765394,-51.446699,39176,2024-05-13,Marine
Act whose,66.375515,-152.112531,22479,2020-05-17,Freshwater
Investment care,-11.989092,-167.058958,84709,2024-05-11,Grassland
Ahead idea,62.715074,-59.513333,9220,2025-09-24,Grassland
Mind compare,-61.259266,81.68213,54046,2019-05-29,Desert
Statement many,-51.864949,-32.285637,40554,2023-08-08,Freshwater
Full trouble,28.162524,-121.849094,26994,2017-03-02,Wetland
Four door,-1.269886,-67.304816,33709,2020-06-04,Desert
Involve nation,80.283362,-155.865417,39228,2018-07-26,Tundra
Including thought,71.281171,76.642057,38307,2025-07-04,Forest
Foot list,-36.913727,85.580134,1888,2017-12-07,Grassland
My too,43.875271,-22.385312,59498,2022-01-30,Forest
Could you,-66.305384,-163.905366,74149,2024-09-16,Tundra
Than purpose,80.026271,-107.660124,97085,2019-11-27,Marine
Type all,-34.722271,-131.840488,28704,2019-12-07,Tundra
Pull official,36.692816,20.356647,58729,2025-01-08,Urban
Bag water,46.660289,124.691361,842,2022-04-12,Marine
Position part,77.484046,157.597951,13517,2023-11-10,Tundra
Hear worker,-68.564995,168.216802,52317,2022-07-17,Wetland
Model behavior,-58.807485,110.081739,60165,2024-05-27,Wetland
Answer recently,-42.532167,-140.338028,31748,2024-12-30,Desert
Raise couple,-60.408321,81.22378,9123,2017-06-05,Freshwater
Research evidence,-19.904891,80.770066,80681,2024-05-16,Grassland
Full increase,31.281906,-21.186325,76352,2023-04-13,Forest
Late structure,39.804351,31.592806,21837,2020-09-20,Freshwater
Fear same,-80.958427,10.650412,63494,2019-09-01,Tundra
Guy analysis,16.461545,-179.763016,90942,2025-10-24,Wetland
More agree,44.132066,31.244309,21022,2022-08-20,Grassland
From truth,-54.734259,-79.939665,93183,2025-09-10,Urban
Street beyond,41.887233,-96.609033,72869,2020-05-28,Tundra
Effect particular,22.006247,-169.952259,4982,2017-04-22,Wetland
Gun appear,52.585429,-137.332723,5811,2017-11-26,Urban
Resource actually,-62.967856,-161.909448,123,2023-12-21,Marine
Several none,61.490524,-46.521013,3128,2024-12-30,Desert
Mouth and,1.115377,-46.541238,36596,2019-04-10,Tundra
Produce big,-45.222235,-10.999007,293,2019-01-21,Freshwater
Nice despite,39.035668,22.771342,82212,2023-10-25,Wetland
Seven report,72.444731,-91.226158,16956,2025-12-11,Wetland
Almost past,50.213583,6.856584,13467,2023-04-01,Grassland
