species,latitude,longitude,population,date,habitat
Notice little,-80.68329,-123.450451,92533,2022-02-04,Grassland
Record animal,-18.663444,-105.096244,4900,2024-03-12,Tundra
Year involve,-0.911116,-176.214747,73551,2020-05-27,Forest
Toward collection,15.247124,-75.314529,82789,2022-01-02,Desert
Whose girl,-79.880683,142.035484,20743,2024-06-06,Desert
Quite memory,17.118088,-102.453632,28240,2018-12-31,Grassland
Security still,-22.617525,-54.462624,57339,2017-08-14,Desert
Outside detail,-17.805966,-43.39559,42302,2025-08-20,Forest
Picture bag,68.482371,54.360108,94773,2026-06-18,Desert
Suddenly together,-80.951962,27.008448,40194,2018-11-30,Desert
Charge plant,78.58889,-157.877317,25072,2020-02-16,Freshwater
Evidence fact,84.012539,104.854328,15581,2020-04-22,Tundra
Husband table,-12.414238,42.614107,61196,2022-05-02,Marine
Himself someone,78.93668,-12.751527,7699,2024-09-19,Wetland
However though,11.963483,43.724738,984,2026-03-30,Forest
Result from,-85.66217,177.332174,84622,2023-12-23,Wetland
Also simple,30.248734,3.452255,84637,2018-03-09,Freshwater
Hundred age,-59.569966,123.914904,99687,2018-07-04,Wetland
Offer fly,44.069988,34.379822,39668,2019-04-15,Freshwater
Receive just,-4.609237,-71.521654,15451,2022-11-21,Forest
Join on,-82.53661,-12.328083,40884,2023-06-13,Tundra
Fight picture,41.918203,125.631961,56097,2025-02-05,Forest
Want truth,43.954278,-18.954584,75204,2025-03-03,Tundra
Perform agency,7.209923,56.701921,20159,2021-09-11,Freshwater
Role image,-70.85083,-36.455855,56167,2025-07-03,Urban
Rather despite,51.733044,-64.28117,7921,2020-07-30,Freshwater
Whether short,-6.66601,-129.258974,96676,2019-11-26,Freshwater
Talk lawyer,-18.196437,-14.300075,51595,2026-03-04,Wetland
Seat piece,77.908765,11.920047,74355,2018-03-20,Tundra
Case reduce,76.733871,-169.419028,1922,2019-07-05,Grassland
Member pull,-75.965135,-63.539351,7333,2023-01-23,Desert
Example himself,-73.879412,-65.891374,49994,2019-03-13,Marine
Natural whether,-78.963431,-77.603165,18703,2019-08-25,Desert
Fear president,-71.148152,103.355492,68277,2018-06-19,Forest
Wait kind,-22.510815,47.813722,8170,2019-10-03,Tundra
Theory few,-68.786048,-164.172202,56407,2018-11-23,Tundra
