species,latitude,longitude,population,date,habitat
Reflect avoid,30.994776,41.558913,80702,2019-06-06,Desert
After enjoy,-35.019782,-87.986502,34475,2023-04-23,Urban
Throw crime,53.939286,-57.219483,28893,2023-06-04,Urban
Attention explain,29.306607,-107.66593,11920,2018-10-16,Urban
Project set,-53.344419,-80.179461,92279,2020-09-25,Wetland
Her eight,69.724677,-77.188969,58690,2019-11-21,Urban
Fish weight,40.714725,97.793064,8572,2023-09-01,Freshwater
Over finally,-83.42631,31.521855,56021,2016-10-21,Forest
Least doctor,-75.351201,-126.315409,77733,2020-05-30,Freshwater
Least authority,39.093081,-32.12665,45053,2026-05-15,Wetland
Test way,-59.778443,77.950193,82858,2016-07-21,Freshwater
Team leader,59.380929,137.826913,71527,2019-06-24,Tundra
Themselves series,-73.010698,-153.261386,86838,2024-05-04,Freshwater
Medical action,28.194794,-139.114349,9166,2019-04-01,Forest
Local environment,86.2076,-75.018652,45415,2019-01-06,Tundra
Improve civil,73.069087,87.208785,35135,2020-07-27,Marine
Side improve,-24.746248,18.007159,76133,2024-08-10,Marine
None give,28.675363,-117.883714,699,2025-05-23,Tundra
Say box,25.029427,71.121887,92387,2020-05-31,Desert
Certain choice,3.296843,87.006255,20176,2025-10-02,Forest
Major food,-32.987225,-56.66742,50309,2020-06-24,Freshwater
Hit hard,-8.440301,18.201871,79168,2022-11-11,Grassland
Attack test,-23.261777,109.844307,62671,2024-09-07,Wetland
Woman our,38.358561,134.980384,20085,2021-09-28,Grassland
Question something,14.288232,14.036547,96417,2023-02-03,Grassland
Language face,80.964579,-137.598285,47380,2018-11-20,Forest
Inside save,34.955402,20.644753,59836,2016-12-29,Wetland
Radio fact,67.189526,22.800412,57073,2024-11-10,Tundra
Effort play,-32.898659,-97.682225,94181,2023-12-11,Forest
Ever major,68.038046,52.371761,53847,2021-06-25,Wetland
Myself summer,4.438148,-153.802391,36522,2019-08-18,Marine
Develop suddenly,47.21178,-148.792982,54413,2020-08-15,Urban
Brother large,-7.000735,63.302311,14087,2024-08-11,Marine
Care anyone,60.943622,-24.239921,75772,2019-03-13,Desert
Soon simply,-9.612119,-56.106806,8727,2017-09-24,Forest
Charge especially,-55.385724,30.180185,63600,2026-01-06,Desert
Alone dog,-20.637842,-56.244903,85394,2021-01-17,Grassland
All how,4.941731,-20.016752,59263,2022-08-19,Forest
Major figure,77.558175,-115.371406,98000,2017-04-05,Urban
Suffer pretty,-21.488097,43.399651,1419,2022-09-08,Desert
Ahead control,53.070493,87.763673,13242,2023-03-10,Grassland
Agency assume,-82.608205,-57.142845,51580,2024-07-04,Marine
Into operation,-11.327393,-4.287255,11906,2024-03-09,Grassland
Bring space,-83.100948,122.649131,30521,2026-02-04,Desert
Nature long,-62.415701,149.026393,32764,2024-05-20,Wetland
Growth as,-45.653861,-165.45157,85080,2022-01-16,Wetland
Forget discussion,10.342898,76.104083,76396,2020-09-14,Tundra
Provide same,-77.500203,62.422401,46373,2021-05-03,Freshwater
Speech he,5.190176,-157.617706,48572,2018-05-06,Urban
Yes study,-71.905438,-44.719312,65495,2023-12-13,Desert
Across language,58.903204,-74.589091,14049,2025-06-23,Wetland
Picture mind,56.267391,69.288749,70369,2025-06-13,Grassland
At team,75.017178,172.788076,77236,2026-05-23,Tundra
Big goal,-9.550568,154.124441,28280,2020-12-29,Grassland
Else these,-7.048943,165.434259,33725,2020-05-16,Wetland
Entire sister,-9.788527,96.699742,15141,2017-03-05,Freshwater
Peace compare,81.993273,-85.583638,44537,2017-02-22,Freshwater
Affect lose,-11.615409,-119.475724,86617,2021-04-04,Tundra
Tend approach,-3.57541,165.291479,57129,2020-08-27,Urban
Land happen,31.348266,77.560268,80733,2022-03-16,Wetland
That source,-21.691607,17.442493,66215,2020-10-16,Wetland
Animal development,-30.509736,-123.843742,84962,2016-08-28,Freshwater
Require against,27.492807,-9.531956,77035,2025-11-25,Urban
Ever executive,82.211243,-93.136825,5120,2025-01-15,Urban
Those policy,-58.408657,76.403075,19176,2018-02-22,Marine
Meeting purpose,10.149151,95.955591,77733,2023-08-25,Marine
Development question,-80.037643,-96.878075,96036,2021-11-02,Freshwater
Majority mean,-44.624257,-133.642452,16542,2023-08-04,Urban
Support policy,69.918071,-94.699215,20110,2023-01-21,Freshwater
Maybe cultural,66.892491,-82.152528,86251,2020-10-04,Grassland
High church,-39.927761,8.377308,27428,2019-02-09,Forest
Including water,-72.076733,-4.982406,22134,2025-10-11,Grassland
Final car,83.458207,-53.138216,72116,2020-06-08,Wetland
Recently century,17.186639,-12.295827,98481,2019-03-18,Wetland
Where kid,-15.746163,98.066796,62538,2018-05-26,Marine
Dinner suffer,10.800016,108.123563,47061,2019-02-13,Grassland
Age Mrs,-56.240881,-52.894736,83317,2019-06-19,Marine
Eat join,10.730524,-86.289895,99257,2023-01-15,Wetland
Again source,-87.830634,169.8396,69468,2024-04-21,Forest
Research politics,56.992755,-46.893298,17558,2020-04-15,Freshwater
Your bed,-70.988624,-146.392659,68317,2017-07-03,Tundra
Ask soon,-18.739088,66.608909,14324,2024-09-19,Grassland
Mother Mrs,7.220195,-134.637861,35317,2018-10-31,Forest
Home experience,30.494131,-3.660475,27716,2016-08-31,Tundra
Action recently,84.289508,148.372942,10400,2019-06-02,Wetland
Produce reduce,66.422001,117.184155,48400,2023-11-04,Marine
Energy board,16.026389,122.093754,99855,2024-05-22,Urban
Country receive,-37.161462,162.839366,36976,2023-06-14,Desert
My process,-40.22245,158.776987,38947,2020-04-23,Marine
Also anyone,-5.572816,-22.489626,72995,2020-06-17,Urban
Pass eye,-58.361758,46.895484,66346,2024-12-03,Freshwater
Throw race,68.86694,7.432117,56025,2023-12-23,Freshwater
Indicate country,-45.494551,-121.211667,57383,2017-08-15,Freshwater
Sell conference,-25.778974,114.21987,54247,2019-12-02,Desert
Drop later,10.555219,140.709766,21948,2018-06-25,Wetland
Health blue,20.749387,122.18414,94205,2024-10-15,Grassland
West law,0.649894,70.519164,45970,2017-01-26,Forest
Home time,88.755627,135.653113,22385,2023-09-30,Forest
Security and,-68.926298,124.273987,81196,2024-06-06,Urban
Speech ahead,28.413454,118.221646,237,2024-04-25,Forest
Ahead while,-86.775191,-163.23526,91704,2023-08-29,Wetland
Drive hundred,-53.034214,164.310068,43377,2020-10-21,Desert
Me process,64.661643,77.226638,20168,2018-08-05,Grassland
Church method,-30.23294,-34.464674,47285,2022-04-05,Freshwater
Company in,-75.970644,-36.415885,83029,2024-04-23,Freshwater
Window traditional,-57.67468,-104.502464,20708,2019-07-10,Freshwater
Story language,9.900419,-55.288809,92424,2019-09-11,Marine
Ahead television,77.034002,121.003082,36059,2024-01-15,Urban
Speak buy,85.122174,-12.772442,487,2020-12-28,Marine
Operation reality,37.829114,-69.144904,34256,2025-02-06,Urban
Trip option,86.074937,56.697168,96802,2024-09-09,Forest
If agent,25.443158,72.771042,20017,2016-12-16,Marine
Wide if,-68.611867,115.094702,74719,2021-02-19,Forest
Single Mr,69.945619,160.527454,14272,2025-06-06,Urban
Property much,-38.215576,-112.025927,82216,2019-08-20,Forest
Become state,51.049889,-30.75765,60026,2018-12-08,Freshwater
Hundred voice,-42.104162,-32.904455,36823,2023-07-13,Freshwater
Forget customer,-85.41815,123.756555,69886,2020-03-28,Urban
Who us,-60.418791,-127.144079,22970,2018-05-17,Freshwater
Dog society,62.367793,17.603486,12664,2023-08-05,Desert
Point short,-59.911533,-33.257103,43568,2019-10-18,Tundra
Red travel,-1.244868,150.729525,36592,2017-02-25,Desert
Friend experience,-77.632522,-168.402381,33174,2018-10-20,Forest
Science a,15.958778,134.559433,58652,2024-12-06,Marine
Seat loss,21.240032,167.320518,68672,2023-02-15,Desert
Gas other,-18.157203,-155.705955,37313,2018-05-24,Tundra
Garden military,48.316544,5.412293,21900,2023-08-10,Freshwater
