species,latitude,longitude,population,date,habitat
News support,-16.162364,-14.471699,87541,2019-03-30,Wetland
Account word,-65.955812,-111.923393,68211,2021-04-29,Tundra
Effort meet,-24.431078,81.519683,29364,2017-12-18,Wetland
That stay,-24.609043,145.956843,66391,2022-05-30,Freshwater
Notice current,-39.936466,-108.460159,83026,2020-10-29,Wetland
Toward point,-9.104341,58.207461,18011,2021-06-21,Forest
Trade matter,35.308027,96.041288,17302,2017-02-19,Grassland
Discover back,4.518781,-134.357685,94172,2016-09-07,Desert
Then involve,28.661856,126.271665,27545,2017-08-27,Forest
Garden health,-39.704144,-103.129933,95812,2017-12-29,Marine
If right,-15.052102,-82.274454,64789,2018-07-17,Grassland
If pick,71.377919,-111.298854,13549,2017-05-19,Desert
Set Congress,34.507967,145.918262,74458,2024-06-07,Grassland
Marriage prove,15.467819,123.306069,65998,2024-03-17,Urban
Quite many,84.492257,-168.10201,10825,2025-03-11,Freshwater
Nothing system,89.073786,-119.589873,65296,2017-07-03,Forest
Off customer,-41.243921,71.111042,77349,2022-10-11,Urban
Would next,78.317823,33.078556,68423,2022-05-09,Desert
Hair local,-67.890864,-71.200841,75249,2025-11-11,Grassland
Bar skill,85.838614,15.386292,63853,2024-03-20,Wetland
Mother claim,-10.27401,133.06002,41972,2019-01-03,Forest
Worker adult,75.904711,-14.730863,70335,2019-06-10,Desert
Tax develop,57.707119,-70.958258,67982,2023-03-26,Desert
Since develop,64.489825,179.743897,9494,2025-04-19,Marine
Return off,-33.397504,-178.256064,56824,2025-09-09,Forest
Many paper,-45.652113,-144.235939,5941,2024-12-22,Marine
Answer position,62.800438,-13.029819,49873,2021-06-04,Forest
Could stay,-49.697934,18.483555,1471,2025-12-12,Forest
Hit detail,-84.170137,116.995538,64315,2017-04-21,Urban
Teacher star,43.205059,-153.047473,5183,2018-04-21,Tundra
Scientist risk,-33.060099,-41.43382,97738,2023-07-27,Forest
House pass,67.789128,-32.028166,83878,2020-07-21,Wetland
Law action,-38.288387,-29.442564,41437,2022-05-14,Forest
Seven nothing,60.185788,178.967855,49836,2019-01-01,Forest
Send majority,69.845034,-170.754638,87213,2018-01-06,Freshwater
Remain third,-10.735308,-53.039605,83118,2025-06-13,Wetland
Give hard,-4.061544,-96.511221,15924,2024-03-10,Forest
Treatment benefit,-27.937061,74.594423,88152,2021-10-27,Urban
Treat particularly,-7.353621,-106.771936,58319,2022-04-19,Forest
Other least,12.037855,-170.428733,36227,2019-04-27,Grassland
