species,latitude,longitude,population,date,habitat
Today father,25.470824,-128.241377,14900,2026-05-27,Grassland
Cold national,-65.029737,38.803694,16327,2022-08-25,Urban
Understand first,76.346494,108.389699,49119,2025-11-13,Freshwater
Only minute,-32.163256,-83.72822,42068,2019-11-05,Urban
Particularly sister,-22.877963,35.909618,6619,2020-03-15,Grassland
Image write,50.608468,61.209188,85240,2024-05-07,Urban
Structure seven,61.177101,-116.136729,35998,2025-12-02,Forest
Return success,-57.543467,134.120834,67708,2017-03-21,Wetland
Prevent actually,-58.261907,-147.558596,31784,2017-11-21,Desert
Various after,-42.343948,-54.165142,3931,2025-10-01,Wetland
Mouth have,-51.705683,107.322142,31435,2024-08-14,Wetland
Degree radio,18.374978,-1.462366,94818,2018-01-12,Forest
Local including,10.061829,103.482846,48122,2026-03-12,Desert
Agree right,-64.207624,78.175658,81344,2026-01-07,Forest
Result hold,66.645981,137.664546,1890,2023-09-20,Forest
Politics stop,-27.485738,107.952999,89374,2022-01-08,Urban
Less series,11.209921,-65.028369,40576,2019-08-31,Marine
Your ask,-32.999172,143.712287,57509,2023-11-28,Grassland
Dog report,-88.391048,-111.208615,64406,2017-03-29,Wetland
Ahead return,-49.40256,125.083564,58798,2023-07-07,Urban
Per ten,-79.498247,-71.953215,62030,2018-09-07,Tundra
Actually adult,-12.452702,-36.913358,44337,2024-07-13,Forest
Since low,-2.80955,172.055159,56798,2020-03-27,Forest
Follow occur,-18.544996,-161.009333,17942,2022-08-21,Urban
Score entire,-52.276763,-144.548789,18185,2020-02-18,Desert
Professional environmental,-62.095201,33.104855,34247,2026-04-16,Marine
Big front,12.555365,127.349808,65340,2020-05-20,Wetland
Cut performance,29.348347,77.694104,91420,2017-12-25,Tundra
Eye notice,-14.688596,24.912047,94152,2018-10-02,Forest
Paper car,-53.894023,45.096733,20669,2016-08-09,Tundra
My drive,37.801079,95.548939,25854,2023-03-04,Freshwater
Capital we,-44.890096,-2.288555,739,2018-01-03,Freshwater
Beat month,73.65663,-125.276259,66638,2019-10-22,Freshwater
Wear program,-50.885699,8.046422,30587,2018-11-17,Desert
Full area,29.270025,-143.487355,48470,2021-03-19,Forest
Already middle,-22.664877,3.214224,13718,2017-11-20,Urban
Sister recently,23.759272,-103.029851,80692,2022-10-17,Urban
Measure send,-50.437363,138.291749,74417,2020-04-16,Tundra
Page often,57.622991,-16.937446,18256,2020-08-06,Freshwater
Air former,-15.926832,17.431096,40806,2021-01-25,Freshwater
Teacher save,-24.586519,127.600841,15489,2020-09-14,Desert
Employee job,-83.162774,10.755465,48174,2022-04-13,Freshwater
Such hold,-56.251227,-141.389078,71085,2017-07-17,Marine
Mrs authority,-74.900702,73.19992,57955,2019-04-15,Forest
Civil walk,44.73229,-140.140594,42065,2024-07-15,Urban
Seem ball,-43.122629,23.173103,57625,2022-05-17,Urban
Gas law,-31.84741,-56.788578,58046,2017-04-18,Tundra
Bring can,12.852534,118.256261,27247,2018-06-26,Forest
Trial still,26.387254,3.254138,32791,2019-07-27,Grassland
Sit type,3.199336,-22.669023,54323,2023-08-19,Freshwater
War require,12.69617,127.931942,55284,2023-12-20,Tundra
Involve medical,-10.399127,-63.668082,79247,2022-09-09,Wetland
Some through,-22.628649,3.2476,29481,2023-07-17,Wetland
Order eight,88.959033,-95.248701,20667,2019-12-25,Grassland
More maintain,-38.543355,-173.525001,16279,2018-10-21,Marine
Prepare have,0.441445,80.24711,90853,2018-04-18,Tundra
Smile special,-6.044847,-148.183818,24147,2024-08-02,Tundra
Believe course,48.99665,-129.429192,84723,2017-10-29,Urban
What town,-28.519943,-124.461512,30271,2017-07-22,Desert
Stay want,-77.652238,-24.505194,56856,2025-03-16,Marine
Listen build,-5.638757,109.305311,15244,2019-09-12,Desert
Sign first,16.32335,113.819728,51387,2020-11-11,Marine
Opportunity toward,-89.648552,83.088053,69015,2018-07-15,Desert
Scene city,-85.341182,54.7932,93300,2019-02-11,Forest
Something important,-48.658284,-43.418748,44856,2021-11-14,Forest
Defense plan,-13.535536,160.780605,633,2022-12-13,Urban
Memory power,-32.867913,147.325907,56095,2023-01-16,Tundra
Above morning,67.044418,-157.014002,71380,2025-06-26,Freshwater
Perform design,59.965879,-148.645175,10690,2021-02-04,Tundra
Step agent,-87.204082,-152.362498,33343,2016-08-18,Freshwater
Run leader,12.730105,108.200109,29419,2021-02-16,Tundra
Letter unit,-31.496375,-31.541112,69665,2024-01-06,Tundra
Political fund,-74.728829,44.307975,54312,2019-02-24,Tundra
Already finish,1.727607,-119.779534,38892,2017-07-31,Desert
Song whole,77.364724,-53.608401,94603,2017-01-01,Urban
Effect into,9.449727,-80.746472,96278,2025-02-22,Desert
Face industry,-8.028367,-163.689958,45326,2026-06-14,Desert
Chair suddenly,-48.459277,-82.208013,54188,2023-07-22,Urban
Course perform,-24.091905,-56.937477,79912,2019-05-06,Freshwater
Model person,60.400974,104.335398,13883,2020-07-22,Tundra
Institution figure,-11.000813,-52.325841,15591,2019-05-20,Urban
Near may,-70.199501,153.331668,33377,2023-01-12,Forest
Course road,-76.844488,-67.559709,55293,2021-04-13,Marine
Left pattern,26.837842,148.923685,3551,2024-07-11,Tundra
Bill official,-12.530904,-85.876887,7716,2017-12-13,Desert
Other myself,59.020535,-130.193192,11809,2025-03-28,Wetland
Probably political,40.311743,143.41016,45598,2021-02-24,Tundra
Own size,53.303924,-67.163519,84718,2021-10-06,Desert
Face total,-0.462527,52.804803,78816,2026-04-01,Grassland
Never age,28.807978,-135.34758,3945,2023-05-02,Marine
Scientist before,-8.965369,136.440808,77092,2018-09-23,Wetland
International role,85.788149,-10.470731,30143,2020-02-16,Urban
Around husband,-43.250771,-14.947011,51818,2024-03-12,Urban
Go herself,54.796912,-177.486955,93771,2022-01-15,Forest
Citizen similar,75.85561,13.577768,8779,2017-03-03,Marine
Friend hot,-50.809433,-78.700525,68297,2019-08-10,Tundra
Thing face,-39.621498,-46.646554,7451,2026-07-14,Tundra
Again least,72.708738,132.739849,19778,2016-09-18,Freshwater
Billion full,33.977311,-67.256844,27798,2017-02-10,Freshwater
Market write,74.355158,-84.876474,70822,2020-04-18,Tundra
Cover clearly,8.230802,-21.270161,5676,2024-09-24,Freshwater
Sport tough,22.070748,-9.140674,7217,2018-03-13,Wetland
Hundred son,69.558844,-129.877196,50614,2018-01-23,Urban
Experience idea,-76.159086,154.552532,30892,2017-03-28,Forest
Toward who,16.762039,5.354844,7863,2024-12-28,Urban
Coach positive,72.915529,-128.92482,25898,2017-10-14,Wetland
If newspaper,-86.35211,-53.215755,58012,2021-10-30,Forest
Baby computer,-57.492491,32.375933,55,2018-05-06,Forest
Step project,82.227628,116.486566,62258,2016-08-15,Tundra
Interview and,-21.660237,-70.743002,60561,2024-02-04,Marine
Early first,-63.954031,161.162139,41951,2020-03-30,Urban
Audience truth,86.626733,-8.259076,82895,2017-06-29,Freshwater
Deep scientist,-43.317435,43.285537,37179,2017-04-07,Marine
Doctor source,-79.781279,28.224084,81407,2017-01-24,Desert
Morning next,-82.570971,173.883149,44410,2021-05-04,Urban
Artist available,66.411881,31.16674,95538,2024-07-15,Tundra
Increase keep,50.65296,-147.348054,17146,2019-06-03,Tundra
Against agree,-85.813454,7.243168,21348,2019-11-11,Freshwater
Stock tough,0.030426,-147.857285,6359,2020-07-18,Forest
Might under,-81.48648,-27.567987,93116,2024-07-23,Desert
Control environment,-78.305445,-56.102774,53363,2019-07-15,Wetland
Already break,33.075259,-152.803465,1949,2023-07-31,Freshwater
Floor senior,-9.596892,155.93107,88378,2019-04-03,Tundra
Eye though,37.370047,-157.121627,68999,2021-05-04,Wetland
Continue get,80.000194,92.274692,49982,2024-04-26,Tundra
Sport here,13.798144,-61.29853,97330,2024-05-18,Freshwater
Ask accept,43.031058,-13.349657,60013,2018-07-29,Desert
Enter quickly,-89.640032,-3.293218,91458,2025-03-11,Forest
Prove east,-18.182551,-128.720992,27061,2019-05-06,Marine
Next either,26.798253,-141.162941,90658,2022-09-27,Tundra
