species,latitude,longitude,population,date,habitat
Seven stage,-43.416063,-14.04341,42020,2026-01-26,Freshwater
Condition turn,81.243637,131.364218,13033,2020-02-12,Freshwater
Prevent occur,59.483009,-166.518789,88918,2024-07-18,Tundra
Live clearly,-4.092923,17.003947,73624,2026-02-20,Urban
End sign,-27.782314,146.291084,44953,2021-02-27,Forest
Feel community,73.791727,-25.286312,11174,2023-09-26,Tundra
Note significant,-59.733434,-18.247866,16637,2021-09-28,Freshwater
Think career,39.668653,93.506132,21989,2017-08-29,Wetland
Anything issue,53.848213,17.94686,17612,2018-11-30,Freshwater
Minute plant,-77.180828,-121.294614,196,2026-04-09,Urban
Quite agreement,-41.393541,62.136567,38695,2017-12-02,Forest
Music religious,49.646255,-96.758928,38018,2023-06-29,Grassland
Recognize region,47.831952,-45.907829,95681,2020-09-27,Desert
Drop during,-20.262136,79.168007,16531,2019-08-12,Marine
Term respond,-17.147086,-25.840912,57046,2023-04-29,Tundra
Oil have,-31.853752,61.569405,53675,2018-07-10,Freshwater
Improve over,54.458667,122.801736,90360,2020-09-26,Forest
Tend money,-64.83322,26.551245,4193,2018-04-29,Desert
Bag TV,14.715837,-83.694941,18539,2019-07-17,Tundra
Local box,33.561701,-125.453359,80932,2017-06-18,Urban
Join task,-29.304893,92.189699,6374,2016-10-24,Desert
Even goal,49.2191,-27.380258,40306,2022-04-26,Marine
Early how,-8.102595,-127.908394,84371,2025-09-14,Grassland
Game song,-1.467592,153.732257,69187,2021-04-24,Freshwater
Grow yeah,9.839451,53.840217,87588,2019-08-16,Marine
Boy energy,68.20833,135.950937,35907,2024-06-30,Freshwater
Other road,8.218519,-126.608401,41344,2024-03-20,Forest
Interesting staff,76.70004,52.644488,69516,2024-04-15,Wetland
Feeling provide,-84.396886,-133.354586,24733,2023-07-01,Freshwater
Reach hour,44.868639,6.45267,73827,2019-01-26,Grassland
My price,83.820827,166.876295,44709,2021-02-10,Grassland
War strong,4.485769,34.62881,16920,2021-05-14,Grassland
Begin miss,60.292179,73.832222,16206,2024-06-17,Marine
Hand smile,26.993278,-165.586272,58375,2025-08-20,Wetland
Opportunity person,-26.4701,179.165885,16883,2026-03-02,Freshwater
Gun share,75.90681,37.540227,31880,2022-12-21,Freshwater
Alone decade,10.7938,-44.542262,22647,2019-11-02,Tundra
Pass could,-3.250444,-67.383919,10634,2023-07-30,Grassland
Responsibility somebody,-33.843522,-26.824419,4121,2019-07-26,Desert
Beat discover,-47.222866,65.059554,81588,2018-04-18,Freshwater
Power style,22.036475,-19.026115,31303,2026-06-22,Desert
Lead room,-55.513665,-57.241002,84760,2019-09-10,Urban
Glass begin,-31.859976,98.066057,58743,2021-04-11,Desert
Group board,-51.400603,-172.393651,90287,2023-03-05,Grassland
Present citizen,53.173241,-130.839409,7435,2023-09-16,Grassland
Per do,36.177699,-20.498904,49064,2020-01-26,Marine
Senior look,-18.411868,95.247043,54283,2024-03-04,Freshwater
Care part,80.517619,-34.365068,98388,2020-06-24,Freshwater
Maintain dinner,-82.209643,62.463761,22001,2026-04-30,Wetland
Leader mention,-36.383975,-6.089403,42021,2016-10-27,Freshwater
Goal science,-6.866399,103.748203,99126,2019-12-09,Desert
Military realize,-2.256857,-69.736488,24817,2016-12-29,Urban
Mother glass,-29.399299,10.239253,26953,2023-09-26,Forest
Data travel,86.539763,-82.365098,8439,2025-04-21,Grassland
Mother coach,-38.742842,64.869125,40782,2016-10-24,Urban
Black carry,-27.039244,-27.395838,19728,2020-12-31,Desert
Success positive,15.386035,61.429346,19366,2026-03-05,Desert
White work,-67.979227,-160.979195,24679,2018-05-09,Freshwater
Million eat,-8.834895,99.045796,64688,2020-02-20,Wetland
Area know,27.638847,15.730558,57768,2016-08-29,Forest
Cost positive,-36.112258,-163.815463,76392,2021-07-03,Urban
Turn whatever,71.35026,149.31966,63139,2019-12-26,Urban
Education throw,-52.880025,-119.028404,54835,2017-07-16,Tundra
Benefit generation,39.348864,66.751601,50173,2025-08-12,Grassland
