species,latitude,longitude,population,date,habitat
Response part,-47.349299,-71.253575,43589,2025-07-16,Marine
Audience relate,87.933167,-128.344275,20655,2026-03-19,Grassland
Skin vote,52.5387,-62.501131,2589,2023-08-28,Forest
Turn others,31.256255,-57.505375,34654,2017-04-21,Grassland
Field always,-42.501845,11.064162,15717,2023-10-08,Forest
Evidence thank,13.934898,-90.559956,52104,2018-11-30,Forest
Amount community,-43.692031,153.746745,81064,2016-09-27,Freshwater
At conference,-54.396299,7.571764,87583,2022-08-31,Urban
Red policy,17.148054,92.647435,12786,2019-01-12,Grassland
Lead risk,-78.849266,83.708958,42368,2025-10-10,Freshwater
Mention wide,-1.838353,-81.820032,2261,2021-10-02,Marine
Street employee,-36.533387,170.914544,17345,2018-08-26,Desert
Car deal,-16.53027,82.016615,21910,2022-03-31,Desert
Reflect fact,-33.384332,-84.781627,51434,2026-01-11,Wetland
Sense name,-33.795821,68.874337,99208,2021-03-12,Grassland
Street people,76.799494,-8.071349,18557,2020-06-19,Grassland
Pattern send,-56.375998,110.671035,39323,2021-06-07,Desert
Ago dark,-74.968456,165.268275,99412,2017-05-25,Forest
Sense despite,-0.24403,2.272119,29889,2024-03-13,Wetland
Bed that,25.165696,160.287384,56697,2023-02-28,Urban
Seven off,81.215429,60.407816,26814,2019-10-08,Urban
Reveal impact,-79.853064,-22.235531,31975,2017-08-15,Wetland
Bag fear,8.59329,-104.118294,19482,2021-12-28,Tundra
Structure option,-62.216223,121.246787,67365,2021-03-14,Marine
State street,-3.83133,-19.385636,25355,2023-11-01,Freshwater
Positive rate,75.821844,-133.008691,64621,2026-03-23,Desert
Now run,18.721544,133.928217,34726,2023-01-15,Grassland
Relationship authority,-9.801553,158.4222,47812,2022-08-08,Marine
Discover him,68.718266,-128.937462,86065,2025-07-05,Wetland
Right across,12.359161,-53.51646,81839,2021-06-15,Forest
Development crime,44.228731,155.371482,96020,2025-06-22,Tundra
Economy future,57.605078,127.011127,87960,2018-07-24,Marine
Family health,-30.38275,87.451513,70120,2022-06-30,Freshwater
Off important,15.916515,-137.102615,58205,2023-03-25,Freshwater
College glass,12.821805,155.866884,54257,2016-11-24,Forest
Company business,-28.237928,-49.338127,50068,2019-01-28,Wetland
Add notice,52.338781,160.091621,79802,2019-05-05,Wetland
Girl inside,-78.925785,-58.695626,99278,2020-10-12,Marine
Simply leg,51.199433,155.363712,80463,2019-08-17,Marine
Remember inside,63.666548,-9.314488,63240,2018-08-27,Wetland
Vote job,-41.89082,-97.27114,55479,2025-05-02,Forest
Professor enter,77.236996,84.399631,55214,2017-02-07,Urban
