species,latitude,longitude,population,date,habitat
Your fish,-53.695513,-170.342833,49670,2020-10-22,Grassland
Force agent,-18.03409,99.852237,86613,2022-09-20,Tundra
While himself,69.324154,-48.219737,83243,2016-10-26,Marine
Debate prepare,57.734408,-53.91052,59676,2022-05-15,Grassland
Even beat,81.227171,-11.947565,59048,2023-12-05,Urban
Nature task,82.008577,-29.033663,85598,2024-12-03,Forest
Thing charge,87.867521,-71.658819,80519,2020-10-04,Urban
South describe,49.765256,-103.005156,97285,2017-04-07,Desert
Weight would,-16.307031,-102.272416,38304,2024-05-23,Tundra
In space,-74.220817,-110.413,33740,2024-12-20,Wetland
Read cut,39.949192,-81.166495,6676,2025-06-23,Urban
Peace wear,5.893867,133.17359,69513,2018-11-30,Urban
Memory none,5.124927,18.908033,34809,2026-03-10,Tundra
Probably reveal,-0.655235,159.816366,35884,2021-08-28,Forest
Peace door,-35.866457,39.474209,45444,2021-09-24,Forest
Chair exist,-43.000462,-137.000065,97856,2022-01-07,Grassland
Cell good,70.698832,-17.67543,68173,2019-06-19,Tundra
Cell bar,48.931925,-54.963402,81483,2017-09-24,Forest
Concern cause,83.540765,-95.429157,55156,2022-03-21,Urban
Pick customer,41.41547,103.131436,74789,2020-12-13,Marine
Kid instead,88.32328,29.887062,88093,2020-02-11,Freshwater
Cold administration,49.457443,22.569809,16834,2021-12-20,Tundra
Poor want,-16.634107,125.175405,26579,2025-09-20,Freshwater
Table generation,-78.105208,86.664025,21941,2022-08-04,Wetland
Require health,-86.483472,20.656068,94177,2017-10-29,Wetland
Company discover,34.633927,-33.720662,88977,2024-11-26,Wetland
Information nature,-1.540343,80.022964,68294,2025-07-01,Wetland
Meet brother,-20.11672,165.549179,68007,2022-03-03,Wetland
All discover,65.462955,-54.535419,33952,2022-06-27,Grassland
National bank,-4.00689,92.404212,82346,2017-12-08,Grassland
Onto sell,-79.151918,-86.444731,71227,2018-04-07,Freshwater
Base environment,52.248209,6.977205,32705,2021-07-27,Urban
Travel meeting,-40.976086,151.820898,36699,2025-04-06,Marine
Spend time,69.062144,-77.193324,8735,2016-09-17,Freshwater
City break,41.797681,167.801217,98379,2019-04-13,Wetland
Measure drop,-30.513025,-91.119315,57889,2025-10-09,Marine
Station will,-3.394954,-113.789769,65684,2021-02-11,Urban
Mouth laugh,-4.657317,-149.998167,92714,2021-10-07,Freshwater
From success,67.70606,-20.210467,15088,2026-06-05,Tundra
Beautiful artist,54.825388,74.426246,45325,2021-10-08,Desert
Mention around,5.466584,65.41336,36629,2025-06-21,Forest
Discuss green,80.154038,-145.653994,13535,2025-12-18,Freshwater
Continue child,3.064108,178.374214,90611,2026-02-11,Marine
Before a,74.900184,56.703993,74677,2017-02-16,Forest
Question various,21.3677,-151.984874,53053,2022-06-10,Grassland
Floor suggest,-41.455504,62.783735,77113,2018-05-10,Wetland
Cultural newspaper,-34.298642,-15.574768,43258,2022-11-08,Desert
Spring himself,-19.327701,-165.718808,78179,2024-02-20,Wetland
Seek hotel,87.712646,-0.191473,19508,2017-02-10,Grassland
Wife whom,-73.105918,20.34085,21346,2024-06-15,Tundra
Agency agent,-13.999376,68.160703,66676,2018-03-23,Desert
Cover car,1.636898,110.917587,83038,2019-01-14,Desert
Affect see,-30.192556,27.941482,4082,2019-01-19,Wetland
Above concern,11.114463,158.808978,67368,2024-02-12,Desert
Whatever raise,89.20638,175.766396,72436,2018-03-03,Desert
Argue individual,-48.549439,94.556253,71020,2023-05-09,Wetland
Reality feeling,22.245814,142.452229,68486,2021-01-05,Wetland
Arrive hour,-76.567877,-105.340209,31592,2020-04-16,Urban
Think under,47.014638,164.234432,2808,2020-02-25,Marine
Woman little,1.27732,71.957499,90547,2021-05-10,Freshwater
This health,-14.634077,31.722401,13370,2018-08-06,Desert
None teach,-44.901998,83.124174,64465,2022-10-09,Desert
Standard specific,-14.841858,-118.722241,46434,2020-11-18,Urban
Answer daughter,-82.147444,17.582824,22466,2026-04-18,Tundra
Station morning,71.302177,19.447331,21075,2018-10-04,Desert
Front nearly,-82.865543,40.748009,83389,2019-07-14,Freshwater
At month,2.144036,106.317786,63407,2025-03-01,Marine
Yard education,-53.779765,22.398176,23808,2025-07-31,Grassland
Program most,88.749364,-88.192004,6245,2026-04-17,Grassland
Third last,-80.578401,9.875912,53216,2021-02-22,Forest
Sell mention,83.035337,-51.579354,74548,2021-02-19,Desert
Case another,-56.321646,-103.29593,93040,2022-02-01,Freshwater
Sound manage,54.92115,32.33765,3631,2017-06-15,Freshwater
Check memory,-32.665446,-38.414323,51316,2022-09-11,Wetland
Owner cultural,-87.353058,-129.812295,47194,2026-04-16,Tundra
Daughter over,-30.186168,73.116477,47815,2024-01-25,Urban
Since common,73.914471,-58.405844,87080,2019-05-31,Tundra
Risk feel,21.543764,-127.075363,79087,2024-12-19,Tundra
Piece cold,-23.078761,-83.135294,71954,2024-05-11,Forest
Nothing trip,-36.117367,-156.160351,88053,2019-12-28,Freshwater
Third outside,-12.168977,142.711712,53997,2022-07-14,Urban
Class and,-38.662181,139.211485,58014,2018-04-26,Marine
Drop letter,13.565668,-102.165739,34946,2021-10-17,Desert
Responsibility religious,-11.523458,49.601328,32018,2017-03-08,Grassland
Theory director,3.200637,-125.775059,27366,2019-11-21,Marine
Training investment,57.766564,172.203569,36286,2020-11-14,Marine
Authority compare,-4.39025,-104.043293,28860,2020-01-20,Marine
Feeling service,-0.663174,135.212368,65269,2023-12-14,Freshwater
Why seem,28.027892,120.613993,91756,2026-03-23,Grassland
Return more,41.468596,-84.908823,21278,2022-01-25,Grassland
Life reason,-52.08557,-24.788009,62369,2022-01-30,Tundra
Along key,66.282797,-6.069299,77657,2022-08-02,Wetland
