species,latitude,longitude,population,date,habitat
Push manager,43.095553,-153.697681,61614,2019-05-05,Urban
Agency seven,-41.379474,-169.05926,80198,2019-01-14,Desert
Trouble including,-32.302311,-77.218066,39936,2024-06-21,Tundra
Support standard,-41.780111,51.009992,51350,2022-10-24,Grassland
Once plant,30.85778,-131.856419,15171,2021-03-16,Desert
Right decision,38.267961,-51.472307,59281,2017-01-17,Desert
Course green,67.246508,140.905753,53091,2021-01-21,Wetland
Keep religious,-61.896744,-178.269751,20307,2025-08-27,Grassland
Least act,-81.848137,-5.093466,59283,2021-09-06,Wetland
Note him,-86.946621,-108.271256,75939,2019-11-25,Desert
Family learn,60.363574,69.563907,29816,2024-12-04,Freshwater
Skin dark,-44.057336,13.270531,2199,2024-11-09,Urban
Water pretty,30.946632,153.367406,72108,2023-02-13,Wetland
Main artist,80.790834,-174.793528,40729,2021-01-05,Desert
Care activity,59.605829,-92.258257,63243,2017-08-13,Grassland
Perhaps never,26.044665,73.355878,76765,2018-11-27,Forest
Rock follow,12.585564,98.639672,65742,2019-09-10,Marine
Opportunity detail,-25.982024,161.784743,7421,2023-05-29,Forest
Professor under,-1.845248,76.418655,77642,2025-11-09,Tundra
Learn cold,41.771741,-56.781118,31868,2024-06-30,Wetland
Under table,44.758286,76.731805,98052,2021-03-30,Grassland
Minute stuff,33.890884,-43.153532,6408,2022-01-04,Desert
More person,-5.785397,-72.435166,37616,2019-08-12,Urban
When prove,23.235624,-62.459952,23523,2025-11-06,Wetland
Key author,72.726167,163.462046,24194,2021-11-25,Grassland
Sea success,-54.146275,-50.397268,75336,2021-04-28,Tundra
Start history,-43.398398,-96.912567,22737,2018-10-26,Grassland
News go,-10.598001,-12.367607,99533,2023-05-20,Urban
Never finally,75.427711,110.011285,9719,2021-08-09,Urban
Prove age,24.07281,26.13193,71866,2020-04-25,Grassland
Yes must,-89.009586,-53.882665,33618,2024-10-17,Urban
Soon and,31.909723,-143.151286,14751,2021-01-13,Wetland
Huge allow,-15.818796,34.539874,73528,2020-04-12,Desert
Performance cup,-18.057406,155.205753,63270,2019-11-28,Tundra
School building,65.302918,168.204347,26740,2024-04-15,Grassland
Another federal,55.553004,-141.329002,19039,2023-10-21,Tundra
Send man,-85.824364,67.490951,8385,2019-05-03,Tundra
Concern body,-60.177836,51.173479,27710,2017-11-29,Tundra
College new,38.746087,178.332808,88152,2017-08-20,Forest
Help way,-0.081482,175.064822,22793,2023-06-15,Freshwater
Accept detail,-36.562469,151.550462,75690,2020-10-12,Freshwater
Song marriage,50.59133,-113.575348,31802,2025-11-06,Desert
Perhaps economy,-87.336402,-52.972292,36795,2025-08-25,Tundra
Recent it,-21.21914,81.352055,51081,2020-03-10,Grassland
North gun,-17.760905,160.25976,56161,2022-05-01,Wetland
Western nearly,56.636023,61.909675,44371,2018-04-16,Desert
Crime message,12.100638,34.434745,68316,2021-06-22,Urban
Growth common,-77.717484,165.692766,14393,2022-05-14,Urban
Environmental service,80.397368,-68.440036,37649,2020-01-10,Freshwater
