species,latitude,longitude,population,date,habitat
Fine move,46.447157,45.92218,87315,2019-02-01,Forest
Show worry,79.208174,152.269302,23571,2019-10-12,Grassland
Threat quickly,44.915976,-152.764116,21546,2023-02-11,Freshwater
Whether agent,-47.842056,159.165326,93454,2024-11-02,Desert
Poor central,69.84152,39.645968,2462,2023-03-08,Desert
Increase happy,-87.352048,145.589322,49766,2024-09-25,Desert
Rock institution,-51.190269,13.804047,81941,2020-08-21,Freshwater
Get go,23.586689,-102.075431,12425,2023-12-02,Grassland
Degree tend,15.053357,159.707769,398,2017-12-28,Wetland
Popular toward,-88.872372,152.829786,48903,2017-11-07,Freshwater
Leave senior,78.996486,4.849513,60719,2018-01-24,Grassland
Huge southern,48.6422,-169.612485,84320,2017-01-27,Forest
Light anyone,-59.122869,-103.479558,2950,2017-05-14,Urban
Positive form,27.325249,-15.99703,70331,2021-06-10,Urban
Movie modern,37.367634,136.50036,92007,2026-04-25,Freshwater
Manage or,73.259792,166.300956,47769,2018-04-25,Grassland
Either stock,-11.322728,55.256101,85304,2023-12-15,Wetland
Poor participant,4.724795,-71.346146,93966,2025-11-15,Desert
Move education,-57.632647,177.814985,98876,2023-09-01,Wetland
Kind condition,84.069095,134.693465,78121,2018-02-09,Freshwater
Meeting none,16.003282,-61.653793,60900,2017-11-13,Grassland
Trial set,8.047443,-97.898444,74786,2018-02-27,Freshwater
Then investment,-64.500828,-20.555445,89804,2021-04-16,Desert
Democratic billion,57.588724,100.016764,77117,2021-03-29,Urban
Seek under,-9.587043,-77.875722,1785,2020-03-13,Urban
Know artist,26.95669,13.381157,97834,2022-10-02,Desert
Station past,-60.337872,-27.348663,75559,2023-03-12,Urban
Public support,4.327842,7.849821,75599,2026-05-12,Desert
Vote country,82.991232,98.925766,41157,2024-09-28,Wetland
Lot this,-38.003447,-13.310269,63756,2017-10-15,Tundra
Consider friend,-45.960402,158.112957,85227,2023-05-05,Forest
Fear so,-25.9982,91.032939,7569,2024-11-20,Desert
Over toward,41.672961,-91.262392,11230,2017-02-21,Freshwater
Off happen,89.92357,-94.900704,48847,2025-05-09,Desert
Mr factor,-85.860172,-140.543061,67606,2017-02-26,Tundra
Model enough,58.885921,-93.957261,74701,2017-02-23,Tundra
Also adult,10.923466,95.354049,74475,2024-02-02,Forest
Third interest,31.880552,157.906685,49873,2020-10-31,Wetland
Pull ball,7.058196,178.683463,43128,2023-03-13,Wetland
Sense party,-59.729987,177.441093,25586,2019-11-05,Tundra
Color decade,-11.797075,135.835857,48129,2026-04-23,Wetland
Mouth under,-29.298231,-178.922384,32529,2026-02-01,Desert
Single it,-66.745381,-160.110064,53208,2018-07-12,Desert
South chair,-70.296878,143.380413,5398,2020-08-29,Forest
Beyond note,30.453421,-48.976372,96316,2017-02-02,Forest
