species,latitude,longitude,population,date,habitat
Level score,78.060429,115.954933,78981,2022-06-14,Forest
Language decade,65.904312,53.194874,50307,2017-04-03,Marine
Lay option,-68.391916,-149.303073,4173,2022-06-11,Freshwater
Decide build,21.303073,76.431248,81190,2018-06-27,Desert
Meeting ahead,-71.951368,-166.600493,22061,2026-07-01,Marine
Reality worry,-35.153555,-169.148846,67695,2021-11-09,Tundra
Head fall,51.584202,22.466757,72869,2016-08-17,Tundra
Machine too,49.322063,-23.441029,90793,2021-07-07,Freshwater
Under carry,-66.160479,-141.83581,70140,2019-08-11,Wetland
Model staff,21.105335,116.54887,35010,2020-02-17,Forest
Important first,-60.212049,151.027447,43770,2024-11-26,Marine
Remember speech,56.321707,-0.977053,28202,2020-01-03,Freshwater
Those local,-6.696064,147.593305,22411,2018-08-16,Marine
Happy with,71.825722,70.354751,24103,2021-07-10,Marine
Offer think,-38.748575,-145.688737,32423,2020-11-23,Marine
Can television,44.919491,86.53034,37128,2025-03-13,Grassland
Through ahead,-21.784258,-55.330178,1701,2025-01-08,Wetland
Same person,63.015215,147.467667,13210,2019-08-22,Tundra
Daughter approach,64.176164,122.802172,36368,2020-12-31,Wetland
Throw collection,4.281056,133.980143,60609,2024-11-18,Desert
Scene produce,-27.555702,145.021658,68263,2023-11-21,Tundra
Unit card,-14.820652,-50.470232,57446,2022-11-24,Forest
Spring population,-19.147586,72.463446,51247,2023-06-12,Grassland
Artist family,32.157908,-20.320715,83138,2024-09-07,Freshwater
Generation just,-36.619353,158.128901,27245,2024-10-27,Freshwater
Find suggest,-66.172067,-118.356737,64636,2024-05-17,Desert
Full measure,-23.366138,-9.450682,6688,2025-04-16,Grassland
Like sea,-85.928931,-65.141457,88618,2026-03-05,Wetland
Few professional,-86.933004,116.96431,17506,2025-03-17,Urban
Small again,-20.473918,-93.097336,55691,2023-08-20,Urban
Color pretty,12.756791,-73.44188,65101,2017-02-18,Urban
Gun close,-53.113845,70.844052,38312,2023-04-07,Tundra
Just loss,70.282011,-30.293406,51957,2021-03-30,Marine
Response back,18.953552,-98.65641,7832,2021-10-13,Marine
Visit what,-15.450111,11.91124,86496,2021-11-24,Marine
